,gamma,values,policy,time,steps
0,0.8,12.524918857142861,3,0.0,0
1,0.8,11.906148571428576,1,0.0,0
2,0.8,7.0000000000000036,0,0.0,0
3,0.8,12.714285714285719,2,0.0,0
4,0.8,7.0,3,0.0,0
5,0.8,5.0,1,0.0,0
6,0.8,-0.0,0,0.0,0
