,gamma,step,step_time,time,values,policies
0,0.9,0,0.0008052999999999984,0.0008052999999999984,"[17.65875782 16.28750868  9.82142857 19.34210526  7.5         5.
 -0.        ]",[3 1 2 2 2 2 0]
1,0.9,1,0.00032639999999999926,0.0011316999999999976,"[18.83416212 17.59351347 11.37931034 20.52631579 10.         10.
 -0.        ]",[3 1 0 2 3 2 0]
