,alpha,gamma,epsilon,eps_decay,episode,steps,episode_time,time,reward
284,0.9,0.9,0.2408545925762412,0.995,285,1,7.400000000146179e-05,22.0793593,-1.0
285,0.9,0.9,0.23965031961336,0.995,286,1,3.799999999998249e-05,22.0793978,-1.0
286,0.9,0.9,0.2384520680152932,0.995,287,1,4.080000000072914e-05,22.0794389,-1.0
287,0.9,0.9,0.23725980767521673,0.995,288,3,8.800000000164232e-05,22.0795273,1.0
288,0.9,0.9,0.23607350863684065,0.995,289,1,4.5899999999932106e-05,22.0795735,-1.0
289,0.9,0.9,0.23489314109365644,0.995,290,1,4.3200000000354066e-05,22.079617,1.0
290,0.9,0.9,0.23371867538818816,0.995,291,2,5.909999999786919e-05,22.0796765,-1.0
291,0.9,0.9,0.23255008201124722,0.995,292,2,6.65000000026339e-05,22.0797434,-1.0
292,0.9,0.9,0.231387331601191,0.995,293,1,4.7399999999697684e-05,22.0797912,-1.0
293,0.9,0.9,0.23023039494318503,0.995,294,2,6.720000000015602e-05,22.0798588,1.0
294,0.9,0.9,0.2290792429684691,0.995,295,2,6.070000000235609e-05,22.0799199,-1.0
295,0.9,0.9,0.22793384675362674,0.995,296,1,4.8100000000772525e-05,22.0799684,-1.0
296,0.9,0.9,0.22679417751985861,0.995,297,1,4.649999999983834e-05,22.0800153,1.0
297,0.9,0.9,0.22566020663225933,0.995,298,1,4.5600000003531704e-05,22.0800613,1.0
298,0.9,0.9,0.22453190559909803,0.995,299,1,4.359999999792308e-05,22.0801052,-1.0
299,0.9,0.9,0.22340924607110255,0.995,300,1,3.770000000002938e-05,22.0801433,-1.0
300,0.9,0.9,0.22229219984074702,0.995,301,1,4.2700000001616445e-05,22.0801864,-1.0
301,0.9,0.9,0.2211807388415433,0.995,302,1,4.269999999806373e-05,22.0802295,-1.0
302,0.9,0.9,0.22007483514733558,0.995,303,2,6.86999999999216e-05,22.0802986,-1.0
303,0.9,0.9,0.2189744609715989,0.995,304,1,3.8399999997551504e-05,22.0803373,-1.0
304,0.9,0.9,0.2178795886667409,0.995,305,1,3.829999999993561e-05,22.0803759,-1.0
305,0.9,0.9,0.2167901907234072,0.995,306,1,3.859999999988872e-05,22.0804149,-1.0
306,0.9,0.9,0.21570623976979014,0.995,307,1,3.9799999999701186e-05,22.0804551,-1.0
307,0.9,0.9,0.21462770857094118,0.995,308,1,3.900000000101045e-05,22.0804944,-1.0
308,0.9,0.9,0.21355457002808648,0.995,309,1,3.9799999999701186e-05,22.0805346,1.0
309,0.9,0.9,0.21248679717794605,0.995,310,1,4.700000000212867e-05,22.0805824,1.0
310,0.9,0.9,0.21142436319205632,0.995,311,1,4.360000000147579e-05,22.0806273,1.0
311,0.9,0.9,0.21036724137609603,0.995,312,1,4.3400000002691286e-05,22.0806711,1.0
312,0.9,0.9,0.20931540516921554,0.995,313,1,4.2700000001616445e-05,22.0807142,-1.0
313,0.9,0.9,0.20826882814336947,0.995,314,1,4.01999999972702e-05,22.0807548,-1.0
314,0.9,0.9,0.20722748400265262,0.995,315,2,0.0001356000000001245,22.0808909,-1.0
315,0.9,0.9,0.20619134658263935,0.995,316,3,9.470000000177947e-05,22.080986,0.0
316,0.9,0.9,0.20516038984972615,0.995,317,2,6.209999999740035e-05,22.0810485,1.0
317,0.9,0.9,0.2041345879004775,0.995,318,1,4.5300000000025875e-05,22.0810942,-1.0
318,0.9,0.9,0.2031139149609751,0.995,319,2,6.299999999725969e-05,22.0811576,-1.0
319,0.9,0.9,0.20209834538617025,0.995,320,1,3.729999999890765e-05,22.0811953,0.0
320,0.9,0.9,0.2010878536592394,0.995,321,3,9.820000000004825e-05,22.0812939,1.0
321,0.9,0.9,0.2000824143909432,0.995,322,1,3.9099999998626345e-05,22.0813334,1.0
322,0.9,0.9,0.19908200231898848,0.995,323,1,4.5300000000025875e-05,22.0813791,1.0
323,0.9,0.9,0.19808659230739353,0.995,324,2,6.780000000006225e-05,22.0814473,1.0
324,0.9,0.9,0.19709615934585656,0.995,325,1,4.18000000017571e-05,22.0814895,-1.0
325,0.9,0.9,0.19611067854912728,0.995,326,1,3.880000000222594e-05,22.0815287,-1.0
326,0.9,0.9,0.19513012515638165,0.995,327,1,4.080000000072914e-05,22.0815699,-1.0
327,0.9,0.9,0.19415447453059972,0.995,328,1,5.050000000039745e-05,22.0816208,-1.0
328,0.9,0.9,0.19318370215794672,0.995,329,2,7.24000000005276e-05,22.0816936,1.0
329,0.9,0.9,0.192217783647157,0.995,330,2,6.069999999880338e-05,22.0817547,1.0
330,0.9,0.9,0.1912566947289212,0.995,331,1,4.549999999881038e-05,22.0818006,0.0
331,0.9,0.9,0.1903004112552766,0.995,332,1,4.4800000001288254e-05,22.0818458,-1.0
332,0.9,0.9,0.18934890919900021,0.995,333,1,4.069999999956053e-05,22.0818869,-1.0
333,0.9,0.9,0.18840216465300522,0.995,334,1,4.0600000001944636e-05,22.0819279,-1.0
334,0.9,0.9,0.18746015382974018,0.995,335,3,8.449999999982083e-05,22.0820128,1.0
335,0.9,0.9,0.1865228530605915,0.995,336,1,4.669999999862284e-05,22.0820599,1.0
336,0.9,0.9,0.18559023879528855,0.995,337,1,4.219999999932611e-05,22.0821025,1.0
337,0.9,0.9,0.1846622876013121,0.995,338,1,4.039999999960742e-05,22.0821434,-1.0
338,0.9,0.9,0.18373897616330553,0.995,339,1,3.960000000091668e-05,22.0821834,0.0
339,0.9,0.9,0.182820281282489,0.995,340,1,4.080000000072914e-05,22.0822246,-1.0
340,0.9,0.9,0.18190617987607657,0.995,341,1,4.240000000166333e-05,22.0822674,-1.0
341,0.9,0.9,0.18099664897669618,0.995,342,2,0.0001162000000007879,22.0823841,-1.0
342,0.9,0.9,0.1800916657318127,0.995,343,1,7.970000000057098e-05,22.0824642,1.0
343,0.9,0.9,0.17919120740315364,0.995,344,2,8.850000000037994e-05,22.0825532,1.0
344,0.9,0.9,0.17829525136613786,0.995,345,2,7.229999999935899e-05,22.0826258,1.0
345,0.9,0.9,0.17740377510930716,0.995,346,3,8.989999999897691e-05,22.0827161,1.0
346,0.9,0.9,0.17651675623376062,0.995,347,1,3.6299999997879695e-05,22.0827528,-1.0
347,0.9,0.9,0.1756341724525918,0.995,348,1,7.460000000136802e-05,22.0828279,-1.0
348,0.9,0.9,0.17475600159032884,0.995,349,2,8.349999999879287e-05,22.0829118,-1.0
349,0.9,0.9,0.17388222158237718,0.995,350,2,6.780000000006225e-05,22.08298,1.0
350,0.9,0.9,0.1730128104744653,0.995,351,1,4.079999999717643e-05,22.0830212,1.0
351,0.9,0.9,0.17214774642209296,0.995,352,1,3.859999999988872e-05,22.0830602,-1.0
352,0.9,0.9,0.1712870076899825,0.995,353,1,3.829999999993561e-05,22.0830988,1.0
353,0.9,0.9,0.17043057265153258,0.995,354,1,4.300000000156956e-05,22.0831421,-1.0
354,0.9,0.9,0.16957841978827493,0.995,355,1,4.539999999764177e-05,22.0831881,-1.0
355,0.9,0.9,0.16873052768933355,0.995,356,1,4.500000000007276e-05,22.0832344,-1.0
356,0.9,0.9,0.1678868750508869,0.995,357,1,3.789999999881388e-05,22.0832727,-1.0
357,0.9,0.9,0.16704744067563246,0.995,358,1,5.249999999890065e-05,22.0833256,-1.0
358,0.9,0.9,0.1662122034722543,0.995,359,1,4.2600000000447835e-05,22.0833686,1.0
359,0.9,0.9,0.16538114245489302,0.995,360,2,6.220000000212167e-05,22.0834312,-1.0
360,0.9,0.9,0.16455423674261854,0.995,361,2,7.61000000011336e-05,22.0835077,-1.0
361,0.9,0.9,0.16373146555890544,0.995,362,1,3.9799999999701186e-05,22.0835479,-1.0
362,0.9,0.9,0.16291280823111093,0.995,363,2,6.259999999969068e-05,22.0836109,-1.0
363,0.9,0.9,0.16209824418995536,0.995,364,1,4.7399999999697684e-05,22.0836586,1.0
364,0.9,0.9,0.16128775296900558,0.995,365,2,6.550000000160594e-05,22.0837245,0.0
365,0.9,0.9,0.16048131420416054,0.995,366,1,4.929999999703227e-05,22.0837742,1.0
366,0.9,0.9,0.15967890763313974,0.995,367,1,7.180000000062137e-05,22.0838464,-1.0
367,0.9,0.9,0.15888051309497406,0.995,368,1,4.569999999759489e-05,22.0838925,1.0
368,0.9,0.9,0.1580861105294992,0.995,369,1,4.2499999999279225e-05,22.0839354,1.0
369,0.9,0.9,0.1572956799768517,0.995,370,2,6.069999999880338e-05,22.0839965,0.0
370,0.9,0.9,0.15650920157696743,0.995,371,1,4.37000000026444e-05,22.0840405,-1.0
371,0.9,0.9,0.1557266555690826,0.995,372,1,3.700000000250725e-05,22.0840779,0.0
372,0.9,0.9,0.1549480222912372,0.995,373,2,6.67000000014184e-05,22.084145,1.0
373,0.9,0.9,0.15417328217978102,0.995,374,1,4.3200000000354066e-05,22.0841886,-1.0
374,0.9,0.9,0.1534024157688821,0.995,375,1,3.939999999857946e-05,22.0842283,-1.0
375,0.9,0.9,0.1526354036900377,0.995,376,1,4.590000000348482e-05,22.0842746,-1.0
376,0.9,0.9,0.1518722266715875,0.995,377,2,6.0300000001234366e-05,22.0843352,1.0
377,0.9,0.9,0.15111286553822956,0.995,378,1,4.140000000063537e-05,22.0843771,-1.0
378,0.9,0.9,0.15035730121053842,0.995,379,2,6.219999999856896e-05,22.0844398,-1.0
379,0.9,0.9,0.14960551470448571,0.995,380,1,3.8499999998720114e-05,22.0844787,0.0
380,0.9,0.9,0.14885748713096328,0.995,381,1,4.4599999998951034e-05,22.0845237,-1.0
381,0.9,0.9,0.14811319969530845,0.995,382,2,7.199999999940587e-05,22.0845961,-1.0
382,0.9,0.9,0.1473726336968319,0.995,383,2,6.459999999819388e-05,22.0846611,-1.0
383,0.9,0.9,0.14663577052834775,0.995,384,1,3.829999999993561e-05,22.0846998,-1.0
384,0.9,0.9,0.14590259167570602,0.995,385,1,3.799999999998249e-05,22.0847382,-1.0
385,0.9,0.9,0.1451730787173275,0.995,386,1,4.430000000255063e-05,22.0847829,-1.0
386,0.9,0.9,0.14444721332374086,0.995,387,1,4.360000000147579e-05,22.0848269,-1.0
387,0.9,0.9,0.14372497725712216,0.995,388,1,3.799999999998249e-05,22.0848652,-1.0
388,0.9,0.9,0.14300635237083656,0.995,389,1,4.5099999997688656e-05,22.0849106,-1.0
389,0.9,0.9,0.14229132060898236,0.995,390,3,8.460000000098944e-05,22.0849956,-1.0
390,0.9,0.9,0.14157986400593744,0.995,391,2,6.649999999908118e-05,22.0850625,1.0
391,0.9,0.9,0.14087196468590776,0.995,392,1,4.349999999675447e-05,22.0851064,-1.0
392,0.9,0.9,0.14016760486247823,0.995,393,1,4.4599999998951034e-05,22.0851514,-1.0
393,0.9,0.9,0.13946676683816583,0.995,394,1,4.2499999999279225e-05,22.0851943,1.0
394,0.9,0.9,0.138769433003975,0.995,395,2,6.010000000244986e-05,22.0852548,1.0
395,0.9,0.9,0.13807558583895513,0.995,396,1,6.490000000169971e-05,22.08532,-1.0
396,0.9,0.9,0.13738520790976036,0.995,397,1,4.2399999998110616e-05,22.0853629,-1.0
397,0.9,0.9,0.13669828187021155,0.995,398,1,5.990000000011264e-05,22.0854232,1.0
398,0.9,0.9,0.13601479046086049,0.995,399,1,4.720000000091318e-05,22.0854708,0.0
399,0.9,0.9,0.1353347165085562,0.995,400,1,4.3400000002691286e-05,22.0855146,-1.0
400,0.9,0.9,0.1346580429260134,0.995,401,1,3.7900000002366596e-05,22.0855529,1.0
401,0.9,0.9,0.13398475271138335,0.995,402,1,5.5000000003246896e-05,22.0856084,1.0
402,0.9,0.9,0.13331482894782642,0.995,403,1,4.640000000222244e-05,22.0856551,-1.0
403,0.9,0.9,0.13264825480308728,0.995,404,1,4.2100000001710214e-05,22.0856976,1.0
404,0.9,0.9,0.13198501352907185,0.995,405,2,6.430000000179348e-05,22.0857623,0.0
405,0.9,0.9,0.1313250884614265,0.995,406,2,9.289999999850806e-05,22.0858696,0.0
406,0.9,0.9,0.13066846301911936,0.995,407,1,3.829999999993561e-05,22.0859096,-1.0
407,0.9,0.9,0.13001512070402377,0.995,408,1,3.870000000105733e-05,22.0859487,-1.0
408,0.9,0.9,0.12936504510050365,0.995,409,1,4.329999999796996e-05,22.0859925,-1.0
409,0.9,0.9,0.12871821987500112,0.995,410,1,3.809999999759839e-05,22.0860309,-1.0
410,0.9,0.9,0.12807462877562611,0.995,411,1,3.81000000011511e-05,22.0860694,-1.0
411,0.9,0.9,0.12743425563174798,0.995,412,1,3.879999999867323e-05,22.0861085,1.0
412,0.9,0.9,0.12679708435358925,0.995,413,1,3.900000000101045e-05,22.0861479,-1.0
413,0.9,0.9,0.1261630989318213,0.995,414,1,3.880000000222594e-05,22.0861871,-1.0
414,0.9,0.9,0.1255322834371622,0.995,415,1,3.820000000231971e-05,22.0862257,-1.0
415,0.9,0.9,0.12490462201997637,0.995,416,1,4.090000000189775e-05,22.086267,-1.0
416,0.9,0.9,0.1242800989098765,0.995,417,1,0.00011429999999990059,22.0863817,1.0
417,0.9,0.9,0.12365869841532712,0.995,418,1,5.260000000006926e-05,22.0864347,0.0
418,0.9,0.9,0.12304040492325048,0.995,419,2,6.730000000132463e-05,22.0865024,-1.0
419,0.9,0.9,0.12242520289863423,0.995,420,1,4.2600000000447835e-05,22.0865454,-1.0
420,0.9,0.9,0.12181307688414106,0.995,421,2,6.159999999866272e-05,22.0866074,-1.0
421,0.9,0.9,0.12120401149972035,0.995,422,1,4.0500000000776026e-05,22.0866483,-1.0
422,0.9,0.9,0.12059799144222175,0.995,423,2,7.299999999688112e-05,22.0867216,1.0
423,0.9,0.9,0.11999500148501063,0.995,424,3,9.060000000005175e-05,22.0868126,0.0
424,0.9,0.9,0.11939502647758558,0.995,425,1,5.369999999871311e-05,22.0868667,1.0
425,0.9,0.9,0.11879805134519765,0.995,426,1,4.080000000072914e-05,22.0869079,-1.0
426,0.9,0.9,0.11820406108847166,0.995,427,1,4.7600000002034903e-05,22.086956,1.0
427,0.9,0.9,0.1176130407830293,0.995,428,1,4.8700000000678756e-05,22.087005,0.0
428,0.9,0.9,0.11702497557911415,0.995,429,1,3.999999999848569e-05,22.0870454,-1.0
429,0.9,0.9,0.11643985070121858,0.995,430,1,3.939999999857946e-05,22.0870852,-1.0
430,0.9,0.9,0.11585765144771248,0.995,431,2,6.85000000011371e-05,22.0871541,1.0
431,0.9,0.9,0.11527836319047392,0.995,432,1,3.9699999998532576e-05,22.0871942,-1.0
432,0.9,0.9,0.11470197137452155,0.995,433,1,4.4499999997782425e-05,22.0872391,1.0
433,0.9,0.9,0.11412846151764894,0.995,434,2,6.4899999998147e-05,22.0873044,1.0
434,0.9,0.9,0.1135578192100607,0.995,435,1,3.9300000000963564e-05,22.0873441,1.0
435,0.9,0.9,0.11299003011401039,0.995,436,1,4.139999999708266e-05,22.0873859,-1.0
436,0.9,0.9,0.11242507996344034,0.995,437,1,3.999999999848569e-05,22.0874263,0.0
437,0.9,0.9,0.11186295456362313,0.995,438,1,3.870000000105733e-05,22.0874653,-1.0
438,0.9,0.9,0.11130363979080501,0.995,439,2,6.000000000128125e-05,22.0875257,-1.0
439,0.9,0.9,0.11074712159185099,0.995,440,1,4.110000000068226e-05,22.0875672,-1.0
440,0.9,0.9,0.11019338598389174,0.995,441,2,6.619999999912807e-05,22.0876338,-1.0
441,0.9,0.9,0.10964241905397228,0.995,442,2,7.209999999702177e-05,22.0877063,1.0
442,0.9,0.9,0.10909420695870241,0.995,443,1,3.680000000017003e-05,22.0877434,-1.0
443,0.9,0.9,0.1085487359239089,0.995,444,1,5.200000000016303e-05,22.0877957,1.0
444,0.9,0.9,0.10800599224428936,0.995,445,1,9.430000000065775e-05,22.0878905,-1.0
445,0.9,0.9,0.10746596228306791,0.995,446,1,5.89000000026374e-05,22.0879498,1.0
446,0.9,0.9,0.10692863247165257,0.995,447,2,6.610000000151217e-05,22.0880164,-1.0
447,0.9,0.9,0.1063939893092943,0.995,448,2,5.780000000044083e-05,22.0880745,-1.0
448,0.9,0.9,0.10586201936274783,0.995,449,2,7.019999999968718e-05,22.0881451,-1.0
449,0.9,0.9,0.10533270926593409,0.995,450,1,3.829999999993561e-05,22.0881838,1.0
450,0.9,0.9,0.10480604571960442,0.995,451,1,4.160000000297259e-05,22.0882258,-1.0
451,0.9,0.9,0.1042820154910064,0.995,452,1,4.0000000002038405e-05,22.0882662,1.0
452,0.9,0.9,0.10376060541355137,0.995,453,1,4.440000000016653e-05,22.088311,1.0
453,0.9,0.9,0.1032418023864836,0.995,454,1,4.360000000147579e-05,22.088355,1.0
454,0.9,0.9,0.10272559337455119,0.995,455,1,4.030000000199152e-05,22.0883957,1.0
455,0.9,0.9,0.10221196540767843,0.995,456,2,6.620000000268078e-05,22.0884623,1.0
456,0.9,0.9,0.10170090558064004,0.995,457,1,4.3200000000354066e-05,22.0885058,-1.0
457,0.9,0.9,0.10119240105273684,0.995,458,1,4.230000000049472e-05,22.0885485,1.0
458,0.9,0.9,0.10068643904747315,0.995,459,1,4.099999999951365e-05,22.08859,-1.0
459,0.9,0.9,0.10018300685223579,0.995,460,2,6.100000000230921e-05,22.0886514,0.0
460,0.9,0.9,0.0996820918179746,0.995,461,2,6.510000000048421e-05,22.0887169,-1.0
461,0.9,0.9,0.09918368135888474,0.995,462,1,7.019999999968718e-05,22.0887876,1.0
462,0.9,0.9,0.09868776295209031,0.995,463,1,6.890000000225882e-05,22.0888576,1.0
463,0.9,0.9,0.09819432413732986,0.995,464,3,0.00010460000000023228,22.0889658,1.0
464,0.9,0.9,0.09770335251664321,0.995,465,1,8.989999999897691e-05,22.089056,-1.0
465,0.9,0.9,0.09721483575406,0.995,466,1,5.969999999777542e-05,22.0891161,-1.0
466,0.9,0.9,0.09672876157528969,0.995,467,2,7.06000000008089e-05,22.0891871,1.0
467,0.9,0.9,0.09624511776741324,0.995,468,1,4.37000000026444e-05,22.0892312,-1.0
468,0.9,0.9,0.09576389217857617,0.995,469,1,5.859999999913157e-05,22.0892902,-1.0
469,0.9,0.9,0.09528507271768329,0.995,470,1,3.889999999984184e-05,22.0893295,1.0
470,0.9,0.9,0.09480864735409487,0.995,471,1,7.580000000118048e-05,22.0894061,-1.0
471,0.9,0.9,0.0943346041173244,0.995,472,1,0.00015400000000198588,22.0895608,0.0
472,0.9,0.9,0.09386293109673778,0.995,473,2,7.850000000075852e-05,22.0896396,1.0
473,0.9,0.9,0.09339361644125409,0.995,474,1,3.759999999886077e-05,22.0896776,-1.0
474,0.9,0.9,0.09292664835904782,0.995,475,1,3.9300000000963564e-05,22.0897173,-1.0
475,0.9,0.9,0.09246201511725258,0.995,476,1,9.850000000000136e-05,22.0898162,1.0
476,0.9,0.9,0.09199970504166631,0.995,477,1,6.319999999959691e-05,22.0898798,0.0
477,0.9,0.9,0.09153970651645797,0.995,478,1,8.989999999897691e-05,22.0899701,-1.0
478,0.9,0.9,0.09108200798387568,0.995,479,1,6.079999999997199e-05,22.0900314,1.0
479,0.9,0.9,0.0906265979439563,0.995,480,1,7.310000000160244e-05,22.090105,1.0
480,0.9,0.9,0.09017346495423652,0.995,481,1,3.9199999999794954e-05,22.0901446,1.0
481,0.9,0.9,0.08972259762946533,0.995,482,1,5.570000000076902e-05,22.0902007,-1.0
482,0.9,0.9,0.089273984641318,0.995,483,1,4.829999999955703e-05,22.0902494,1.0
483,0.9,0.9,0.0888276147181114,0.995,484,1,4.230000000049472e-05,22.0902921,-1.0
484,0.9,0.9,0.08838347664452084,0.995,485,2,7.169999999945276e-05,22.0903642,1.0
485,0.9,0.9,0.08794155926129824,0.995,486,1,3.62000000002638e-05,22.0904008,1.0
486,0.9,0.9,0.08750185146499175,0.995,487,2,5.7500000000487717e-05,22.0904586,1.0
487,0.9,0.9,0.08706434220766679,0.995,488,2,5.739999999931911e-05,22.0905165,-1.0
488,0.9,0.9,0.08662902049662846,0.995,489,2,6.420000000062487e-05,22.090581,1.0
489,0.9,0.9,0.08619587539414532,0.995,490,1,4.139999999708266e-05,22.0906227,-1.0
490,0.9,0.9,0.08576489601717459,0.995,491,1,3.960000000091668e-05,22.0906627,1.0
491,0.9,0.9,0.08533607153708872,0.995,492,1,3.789999999881388e-05,22.0907009,-1.0
492,0.9,0.9,0.08490939117940327,0.995,493,2,0.00010469999999784818,22.090806,1.0
493,0.9,0.9,0.08448484422350626,0.995,494,1,6.46000000017466e-05,22.090871,-1.0
494,0.9,0.9,0.08406242000238873,0.995,495,1,4.709999999974457e-05,22.0909185,1.0
495,0.9,0.9,0.08364210790237678,0.995,496,1,5.840000000034706e-05,22.0909773,-1.0
496,0.9,0.9,0.0832238973628649,0.995,497,1,4.129999999946676e-05,22.0910189,-1.0
497,0.9,0.9,0.08280777787605056,0.995,498,1,4.419999999782931e-05,22.0910635,1.0
498,0.9,0.9,0.08239373898667031,0.995,499,1,4.0100000003207015e-05,22.0911038,1.0
499,0.9,0.9,0.08198177029173696,0.995,500,2,5.979999999894403e-05,22.091164,-1.0
500,0.9,0.9,0.08157186144027828,0.995,501,1,4.1699999997035775e-05,22.091206,-1.0
501,0.9,0.9,0.0811640021330769,0.995,502,1,6.490000000169971e-05,22.0912713,-1.0
502,0.9,0.9,0.08075818212241151,0.995,503,1,4.8599999999510146e-05,22.0913203,-1.0
503,0.9,0.9,0.08035439121179945,0.995,504,2,7.599999999996498e-05,22.0913967,1.0
504,0.9,0.9,0.07995261925574046,0.995,505,1,3.6600000001385524e-05,22.0914337,-1.0
505,0.9,0.9,0.07955285615946175,0.995,506,1,4.130000000301948e-05,22.0914754,-1.0
506,0.9,0.9,0.07915509187866444,0.995,507,1,4.080000000072914e-05,22.0915166,-1.0
507,0.9,0.9,0.07875931641927113,0.995,508,1,3.9900000000869795e-05,22.0915569,1.0
508,0.9,0.9,0.07836551983717477,0.995,509,1,3.820000000231971e-05,22.0915956,-1.0
509,0.9,0.9,0.07797369223798889,0.995,510,1,3.750000000124487e-05,22.0916334,-1.0
510,0.9,0.9,0.07758382377679894,0.995,511,2,6.179999999744723e-05,22.0916956,1.0
511,0.9,0.9,0.07719590465791494,0.995,512,2,0.00011320000000125674,22.0918096,1.0
512,0.9,0.9,0.07680992513462537,0.995,513,1,8.850000000037994e-05,22.0918987,-1.0
513,0.9,0.9,0.07642587550895225,0.995,514,1,5.5499999998431804e-05,22.0919547,-1.0
514,0.9,0.9,0.07604374613140748,0.995,515,1,3.9900000000869795e-05,22.0919949,-1.0
515,0.9,0.9,0.07566352740075044,0.995,516,1,3.920000000334767e-05,22.0920345,-1.0
516,0.9,0.9,0.07528520976374668,0.995,517,1,4.4700000000119644e-05,22.0920795,-1.0
517,0.9,0.9,0.07490878371492794,0.995,518,1,3.439999999699239e-05,22.0921142,-1.0
518,0.9,0.9,0.0745342397963533,0.995,519,1,3.829999999993561e-05,22.0921528,-1.0
519,0.9,0.9,0.07416156859737154,0.995,520,1,4.00999999996543e-05,22.0921933,-1.0
520,0.9,0.9,0.07379076075438468,0.995,521,1,6.219999999856896e-05,22.0922559,1.0
521,0.9,0.9,0.07342180695061275,0.995,522,3,0.00010389999999915744,22.0923602,-1.0
522,0.9,0.9,0.07305469791585968,0.995,523,1,3.5900000000310683e-05,22.0923964,-1.0
523,0.9,0.9,0.07268942442628039,0.995,524,1,3.549999999918896e-05,22.0924323,-1.0
524,0.9,0.9,0.07232597730414898,0.995,525,2,6.259999999969068e-05,22.0924953,-1.0
525,0.9,0.9,0.07196434741762824,0.995,526,2,6.010000000244986e-05,22.0925558,1.0
526,0.9,0.9,0.0716045256805401,0.995,527,1,4.369999999909169e-05,22.0926004,-1.0
527,0.9,0.9,0.0712465030521374,0.995,528,1,3.829999999993561e-05,22.0926402,-1.0
528,0.9,0.9,0.0708902705368767,0.995,529,1,4.1199999998298154e-05,22.0926818,1.0
529,0.9,0.9,0.07053581918419231,0.995,530,1,3.6500000000216914e-05,22.0927187,-1.0
530,0.9,0.9,0.07018314008827135,0.995,531,2,8.579999999724919e-05,22.0928049,-1.0
531,0.9,0.9,0.06983222438783,0.995,532,1,5.180000000137852e-05,22.0928571,-1.0
532,0.9,0.9,0.06948306326589085,0.995,533,1,3.799999999998249e-05,22.0928954,-1.0
533,0.9,0.9,0.0691356479495614,0.995,534,2,6.240000000090618e-05,22.0929582,1.0
534,0.9,0.9,0.06878996970981359,0.995,535,1,4.0500000000776026e-05,22.092999,1.0
535,0.9,0.9,0.06844601986126451,0.995,536,1,3.530000000040445e-05,22.0930346,1.0
536,0.9,0.9,0.06810378976195819,0.995,537,1,4.7899999998435305e-05,22.0930829,-1.0
537,0.9,0.9,0.0677632708131484,0.995,538,1,4.029999999843881e-05,22.0931234,1.0
538,0.9,0.9,0.06742445445908266,0.995,539,2,5.7500000000487717e-05,22.0931813,1.0
539,0.9,0.9,0.06708733218678724,0.995,540,1,3.889999999984184e-05,22.0932207,-1.0
540,0.9,0.9,0.0667518955258533,0.995,541,2,0.00012070000000008463,22.0933418,-1.0
541,0.9,0.9,0.06641813604822402,0.995,542,3,9.90000000022917e-05,22.0934411,-1.0
542,0.9,0.9,0.0660860453679829,0.995,543,1,3.630000000143241e-05,22.0934778,-1.0
543,0.9,0.9,0.06575561514114299,0.995,544,1,4.3899999997876193e-05,22.0935221,-1.0
544,0.9,0.9,0.06542683706543727,0.995,545,1,3.820000000231971e-05,22.0935607,-1.0
545,0.9,0.9,0.06509970288011008,0.995,546,1,3.7800000001197986e-05,22.0935988,-1.0
546,0.9,0.9,0.06477420436570952,0.995,547,1,5.179999999782581e-05,22.093651,-1.0
547,0.9,0.9,0.06445033334388098,0.995,548,1,4.300000000156956e-05,22.0936944,-1.0
548,0.9,0.9,0.06412808167716157,0.995,549,1,3.7800000001197986e-05,22.0937502,-1.0
549,0.9,0.9,0.06380744126877576,0.995,550,1,7.289999999926522e-05,22.0938235,-1.0
550,0.9,0.9,0.06348840406243188,0.995,551,1,5.479999999735696e-05,22.0938787,-1.0
551,0.9,0.9,0.06317096204211972,0.995,552,1,5.3399999998759995e-05,22.0939325,-1.0
552,0.9,0.9,0.06285510723190912,0.995,553,2,6.799999999884676e-05,22.0940009,1.0
553,0.9,0.9,0.06254083169574957,0.995,554,1,3.8199999998767e-05,22.0940395,-1.0
554,0.9,0.9,0.062228127537270826,0.995,555,2,6.229999999973757e-05,22.0941022,-1.0
555,0.9,0.9,0.06191698689958447,0.995,556,2,6.039999999885026e-05,22.094163,-1.0
556,0.9,0.9,0.061607401965086545,0.995,557,2,5.9499999998990916e-05,22.0942228,0.0
557,0.9,0.9,0.06129936495526111,0.995,558,1,7.349999999917145e-05,22.0942968,-1.0
558,0.9,0.9,0.0609928681304848,0.995,559,2,5.930000000020641e-05,22.0943565,-1.0
559,0.9,0.9,0.060687903789832374,0.995,560,1,4.840000000072564e-05,22.0944053,1.0
560,0.9,0.9,0.06038446427088321,0.995,561,1,3.799999999998249e-05,22.0944437,-1.0
561,0.9,0.9,0.06008254194952879,0.995,562,1,4.1699999997035775e-05,22.0944858,-1.0
562,0.9,0.9,0.05978212923978115,0.995,563,3,8.289999999888664e-05,22.0945692,1.0
563,0.9,0.9,0.05948321859358224,0.995,564,1,3.8999999997457735e-05,22.0946086,-1.0
564,0.9,0.9,0.05918580250061433,0.995,565,1,5.0699999999181955e-05,22.0946597,-1.0
565,0.9,0.9,0.058889873488111255,0.995,566,2,5.580000000193763e-05,22.0947158,-1.0
566,0.9,0.9,0.058595424120670696,0.995,567,1,6.30000000008124e-05,22.0947792,-1.0
567,0.9,0.9,0.05830244700006734,0.995,568,1,4.059999999839192e-05,22.0948202,-1.0
568,0.9,0.9,0.058010934765067,0.995,569,1,5.369999999871311e-05,22.0948743,-1.0
569,0.9,0.9,0.05772088009124167,0.995,570,1,3.700000000250725e-05,22.0949115,0.0
