iterations,fitness,time,fevals
0,16.0,0.0004107,11
10,17.0,0.0007013,21
20,17.0,0.0011176,31
30,17.0,0.0015443,41
40,18.0,0.0017653,51
50,18.0,0.0021471,61
60,20.0,0.0023664,71
70,20.0,0.0027007,81
80,20.0,0.0029032,91
90,20.0,0.0031112,101
100,20.0,0.0033918,111
110,20.0,0.0035299,121
120,20.0,0.0036683,131
130,20.0,0.0037856,141
140,20.0,0.0039068,151
150,20.0,0.0043739,161
160,20.0,0.0045455,171
170,20.0,0.0046442,181
180,23.0,0.00478,191
190,23.0,0.0048978,201
200,23.0,0.0050116,211
210,24.0,0.0051456,221
220,24.0,0.0052405,231
230,24.0,0.0053909,241
240,24.0,0.005537,251
250,24.0,0.0057035,261
260,24.0,0.0058178,271
270,24.0,0.0059303,281
280,24.0,0.0060832,291
290,24.0,0.0062556,301
300,24.0,0.0063601,311
310,24.0,0.0064863,321
320,24.0,0.006721,331
330,24.0,0.0068265,341
340,24.0,0.0069646,351
350,24.0,0.0070363,361
360,24.0,0.0070995,371
370,25.0,0.0071611,381
380,25.0,0.0072346,391
390,26.0,0.0073131,401
400,26.0,0.0073942,411
410,26.0,0.0074612,421
420,26.0,0.0075087,431
430,26.0,0.0075703,441
440,26.0,0.0076202,451
450,26.0,0.0076763,461
460,26.0,0.0077322,471
470,26.0,0.007801,481
480,26.0,0.0078602,491
490,26.0,0.0079149,501
500,26.0,0.0079729,511
510,26.0,0.008056,521
520,26.0,0.0081158,531
530,26.0,0.0081733,541
540,26.0,0.0082196,551
550,27.0,0.0082666,561
560,27.0,0.0083199,571
570,27.0,0.0083825,581
580,27.0,0.0084274,591
590,27.0,0.0084856,601
600,27.0,0.0086729,611
610,27.0,0.0087525,621
620,27.0,0.0088067,631
630,27.0,0.0088501,641
640,27.0,0.0088951,651
650,28.0,0.0089434,661
660,28.0,0.00899,671
670,28.0,0.0090395,681
680,28.0,0.0090915,691
690,28.0,0.0091414,701
700,28.0,0.009192,711
710,28.0,0.0092415,721
720,31.0,0.0092827,731
730,31.0,0.0093271,741
740,31.0,0.0093839,751
750,31.0,0.0094262,761
760,31.0,0.0094956,771
770,31.0,0.0095565,781
780,31.0,0.0096093,791
790,31.0,0.0096796,801
800,31.0,0.0097399,811
810,31.0,0.0097946,821
820,31.0,0.0098851,831
830,31.0,0.0099381,841
840,31.0,0.0099773,851
850,31.0,0.0100352,861
860,31.0,0.0101215,871
870,31.0,0.0101588,881
880,31.0,0.0102402,891
890,31.0,0.0102928,901
900,31.0,0.0103304,911
910,32.0,0.0103901,921
920,32.0,0.0104446,931
930,32.0,0.0104957,941
940,32.0,0.0105659,951
950,32.0,0.0106245,961
960,32.0,0.010685,971
970,32.0,0.0107484,981
980,32.0,0.0108222,991
990,32.0,0.0108659,1001
1000,32.0,0.0109378,1011
1010,34.0,0.011012,1021
1020,35.0,0.0111055,1031
1030,35.0,0.0111649,1041
1040,35.0,0.0112399,1051
1050,35.0,0.0113127,1061
1060,35.0,0.0113573,1071
1070,35.0,0.0114064,1081
1080,35.0,0.0114678,1091
1090,35.0,0.0115291,1101
1100,35.0,0.0115954,1111
1110,35.0,0.0116629,1121
1120,35.0,0.0117169,1131
1130,35.0,0.0117716,1141
1140,35.0,0.0118381,1151
1150,35.0,0.0118991,1161
1160,35.0,0.0119545,1171
1170,35.0,0.0120104,1181
1180,35.0,0.0121286,1191
1190,35.0,0.0122288,1201
1200,35.0,0.0122833,1211
1210,35.0,0.0123978,1221
1220,35.0,0.0124627,1231
1230,35.0,0.0125392,1241
1240,35.0,0.0126212,1251
1250,35.0,0.0127143,1261
1260,35.0,0.0127868,1271
1270,35.0,0.0128586,1281
1280,37.0,0.0129266,1291
1290,37.0,0.012975,1301
1300,37.0,0.0130597,1311
1310,37.0,0.0131149,1321
1320,37.0,0.0132168,1331
1330,37.0,0.0132635,1341
1340,37.0,0.0133146,1351
1350,37.0,0.013402,1361
1360,37.0,0.0134437,1371
1370,39.0,0.013501,1381
1380,39.0,0.0135645,1391
