iterations,fitness,time,fevals
0,23.0,0.0808981,1000
10,24.0,0.1484578,2100
20,25.0,0.2038551,3200
30,28.0,0.2548846,4300
40,28.0,0.3097138,5400
50,28.0,0.3666743,6500
60,29.0,0.4228599,7600
70,28.0,0.4827783,8700
80,29.0,0.541027,9800
90,28.0,0.602557199999,10900
100,30.0,0.657773299999,12000
110,28.0,0.719273399999,13100
120,28.0,0.776227799999,14200
130,28.0,0.829981799999,15300
140,28.0,0.888837599999,16400
150,29.0,0.944041999999,17500
160,29.0,0.997418599999,18600
170,29.0,1.0495289,19700
180,29.0,1.1025373,20800
190,29.0,1.1524451,21900
200,30.0,1.2021956,23000
210,30.0,1.2526974,24100
220,29.0,1.2998888,25200
230,30.0,1.3465948,26300
240,29.0,1.3972256,27400
250,29.0,1.4473781,28500
260,29.0,1.4972933,29600
270,33.0,1.5446066,30700
280,29.0,1.5922587,31800
290,36.0,1.6402753,32900
300,30.0,1.6870761,34000
310,31.0,1.7340601,35100
320,29.0,1.7817955,36200
330,30.0,1.8349305,37300
340,30.0,1.88377,38400
350,31.0,1.932529,39500
360,33.0,1.9809894,40600
370,30.0,2.0288343,41700
380,32.0,2.0758377,42800
390,30.0,2.1249605,43900
400,32.0,2.1754454,45000
410,30.0,2.2233074,46100
420,30.0,2.2734634,47200
430,30.0,2.3205737,48300
440,31.0,2.3687313,49400
450,33.0,2.4163279,50500
460,30.0,2.4625364,51600
470,32.0,2.5144461,52700
480,30.0,2.5634545,53800
490,31.0,2.6143731,54900
500,31.0,2.6630576,56000
510,31.0,2.7140704,57100
520,31.0,2.7637452,58200
530,32.0,2.8131874,59300
540,31.0,2.8619127,60400
550,30.0,2.9079144,61500
560,33.0,2.9558686,62600
570,36.0,3.0101463,63700
580,35.0,3.065461,64800
590,34.0,3.1213125,65900
600,34.0,3.1783367,67000
610,32.0,3.232088,68100
620,34.0,3.2876767,69200
630,34.0,3.3461746,70300
640,33.0,3.4014642,71400
650,33.0,3.453548,72500
660,35.0,3.5038549,73600
670,34.0,3.5568273,74700
680,35.0,3.6112563,75800
690,35.0,3.6649521,76900
700,34.0,3.7178455,78000
710,35.0,3.7667378,79100
720,34.0,3.817546,80200
730,35.0,3.8671129,81300
740,34.0,3.9160607,82400
750,34.0,3.9646792,83500
760,35.0,4.0150653,84600
770,34.0,4.0673842,85700
780,37.0,4.1146608,86800
790,36.0,4.1649083,87900
800,35.0,4.2127716,89000
810,35.0,4.2612262,90100
820,35.0,4.3104951,91200
830,34.0,4.3594087,92300
840,36.0,4.4064411,93400
850,36.0,4.4532373,94500
860,36.0,4.5025303,95600
870,35.0,4.5494165,96700
880,33.0,4.5983626,97800
890,35.0,4.6476955,98900
900,34.0,4.6973883,100000
910,35.0,4.7452862,101100
920,35.0,4.7923917,102200
930,35.0,4.8397608,103300
940,36.0,4.8871244,104400
950,34.0,4.9337883,105500
960,35.0,4.9818006,106600
970,36.0,5.0314562,107700
980,35.0,5.0846334,108800
990,35.0,5.1346172,109900
1000,33.0,5.1816017,111000
1010,36.0,5.2383022,112100
1020,34.0,5.2912828,113200
1030,34.0,5.349913,114300
1040,40.0,5.4074183,115400
1050,34.0,5.4596145,116500
1060,34.0,5.5142435,117600
1070,34.0,5.5706331,118700
1080,33.0,5.6287635,119800
1090,34.0,5.6832287,120900
1100,34.0,5.7395182,122000
1110,35.0,5.7923347,123100
1120,33.0,5.8457562,124200
1130,35.0,5.8973305,125300
1140,34.0,5.9465928,126400
1150,33.0,5.9994575,127500
1160,33.0,6.048329,128600
1170,35.0,6.0973101,129700
1180,33.0,6.1487043,130800
1190,37.0,6.1971016,131900
1200,35.0,6.2466848,133000
1210,33.0,6.2957377,134100
1220,36.0,6.3458638,135200
1230,37.0,6.3964019,136300
1240,36.0,6.4450041,137400
1250,34.0,6.4927648,138500
1260,34.0,6.5411934,139600
1270,34.0,6.5887177,140700
1280,34.0,6.6348064,141800
1290,33.0,6.6827006,142900
1300,36.0,6.741688,144000
1310,36.0,6.7950227,145100
1320,37.0,6.8527944,146200
1330,36.0,6.9066959,147300
1340,36.0,6.960985,148400
1350,36.0,7.0185303,149500
1360,36.0,7.0753062,150600
1370,36.0,7.1343964,151700
1380,35.0,7.1917968,152800
1390,37.0,7.2467779,153900
1400,36.0,7.3018619,155000
1410,35.0,7.3546664,156100
1420,35.0,7.4145364,157200
1430,36.0,7.4783321,158300
1440,36.0,7.5361766,159400
1450,36.0,7.5949905,160500
1460,35.0,7.6517211,161600
1470,36.0,7.7069003,162700
1480,36.0,7.7671896,163800
1490,36.0,7.8309746,164900
1500,36.0,7.8864223,166000
1510,35.0,7.9374117,167100
1520,37.0,7.9869159,168200
1530,35.0,8.0376656,169300
1540,37.0,8.0856885,170400
1550,36.0,8.1359038,171500
1560,36.0,8.1828763,172600
1570,37.0,8.2309514,173700
1580,36.0,8.2766793,174800
1590,37.0,8.3248281,175900
1600,36.0,8.3712801,177000
1610,35.0,8.42059,178100
1620,36.0,8.4697195,179200
1630,36.0,8.5174867,180300
1640,37.0,8.566004,181400
1650,36.0,8.6126343,182500
1660,36.0,8.6596876,183600
1670,38.0,8.7078446,184700
1680,36.0,8.7565824,185800
1690,37.0,8.8039386,186900
1700,36.0,8.851931,188000
1710,36.0,8.9018308,189100
1720,37.0,8.9519119,190200
1730,37.0,9.0046693,191300
1740,36.0,9.0540044,192400
1750,36.0,9.1028133,193500
1760,36.0,9.1510793,194600
1770,36.0,9.1980138,195700
1780,36.0,9.2442255,196800
1790,35.0,9.291972,197900
1800,35.0,9.3422372,199000
1810,35.0,9.3910906,200100
1820,36.0,9.4394857,201200
1830,36.0,9.4870461,202300
1840,36.0,9.5336614,203400
1850,36.0,9.5859009,204500
1860,36.0,9.6382313,205600
1870,38.0,9.6905598,206700
1880,37.0,9.74352,207800
1890,36.0,9.7969301,208900
1900,36.0,9.8496359,210000
1910,36.0,9.9056835,211100
1920,36.0,9.9594944,212200
1930,37.0,10.0130269,213300
1940,37.0,10.0646946,214400
1950,37.0,10.1179967,215500
1960,36.0,10.1689532,216600
1970,37.0,10.2187883,217700
1980,38.0,10.2713716,218800
1990,37.0,10.3208711,219900
2000,37.0,10.3719985,221000
2010,36.0,10.4201684,222100
2020,37.0,10.4663033,223200
2030,38.0,10.5149363,224300
2040,37.0,10.5649699,225400
2050,37.0,10.6123591,226500
2060,37.0,10.6642864,227600
2070,37.0,10.7162641,228700
2080,37.0,10.7663468,229800
2090,38.0,10.8168119,230900
2100,36.0,10.8675225,232000
2110,37.0,10.9167296,233100
2120,37.0,10.9645518,234200
2130,36.0,11.0125405,235300
2140,37.0,11.0597788,236400
2150,36.0,11.1105387,237500
2160,37.0,11.158674,238600
2170,36.0,11.2073281,239700
2180,37.0,11.2543903,240800
2190,36.0,11.3002421,241900
2200,37.0,11.3475315,243000
2210,36.0,11.3979617,244100
2220,37.0,11.4548568,245200
2230,36.0,11.5084717,246300
2240,38.0,11.57601,247400
2250,38.0,11.6295726,248500
2260,37.0,11.6894406,249600
2270,37.0,11.7454402,250700
2280,36.0,11.8061306,251800
2290,37.0,11.863157,252900
2300,39.0,11.9166834,254000
2310,37.0,11.9696095,255100
2320,36.0,12.0229424,256200
2330,37.0,12.0732646,257300
2340,37.0,12.1217957,258400
2350,38.0,12.1715414,259500
2360,37.0,12.222682,260600
2370,37.0,12.2750312,261700
