iterations,fitness,time,fevals
0,19.0,0.00126069999999,809
10,24.0,0.00216749999998,1511
20,24.0,0.00307939999999,2205
30,24.0,0.00390970000001,2908
40,24.0,0.00474510000004,3606
50,24.0,0.00558590000009,4300
60,25.0,0.0066015000001,4994
70,26.0,0.0074383000001,5713
80,26.0,0.00834070000013,6403
90,27.0,0.00929450000012,7100
100,27.0,0.0100525000001,7779
110,27.0,0.0107649000001,8468
120,27.0,0.0115040000002,9171
130,28.0,0.0122484000002,9858
140,29.0,0.0130156000002,10557
150,28.0,0.0137750000002,11249
160,28.0,0.0145560000003,11939
170,29.0,0.0153199000002,12623
180,29.0,0.0161431000002,13338
190,29.0,0.0180569000003,14030
200,29.0,0.0188362000002,14727
210,28.0,0.0196126000002,15428
220,31.0,0.0203595000003,16127
230,31.0,0.0211398000003,16830
240,41.0,0.0219267000003,17534
250,38.0,0.0226372000003,18224
260,38.0,0.0234636000003,18933
270,46.0,0.0241862000003,19612
280,48.0,0.0248754000003,20315
290,50.0,0.0256259000004,21023
300,52.0,0.0264027000003,21720
310,51.0,0.0271030000004,22431
320,53.0,0.0277944000003,23127
330,58.0,0.0285175000003,23827
340,55.0,0.0291926000003,24534
350,55.0,0.0300501000003,25232
360,54.0,0.0307329000003,25920
370,55.0,0.0314705000002,26622
380,60.0,0.0322582000002,27327
390,56.0,0.0329245000003,28034
400,55.0,0.0335761000003,28732
410,60.0,0.0342017000003,29422
420,65.0,0.0348340000002,30117
430,66.0,0.0355020000002,30802
440,67.0,0.0361631000002,31514
450,68.0,0.0367732000003,32216
460,67.0,0.0376346000003,32925
470,66.0,0.0383205000003,33628
480,67.0,0.0389092000003,34332
490,68.0,0.0394941000002,35038
500,67.0,0.0401549000002,35737
510,67.0,0.0407847000002,36435
520,67.0,0.0414327000002,37154
530,66.0,0.0421243000002,37852
540,67.0,0.0429838000002,38546
550,67.0,0.0438426000002,39247
560,67.0,0.0445280000002,39945
570,66.0,0.0453750000002,40638
580,66.0,0.0460382000002,41322
590,67.0,0.0466795000002,42034
600,67.0,0.0473558000002,42740
610,67.0,0.0480204000002,43428
620,68.0,0.0486120000002,44132
630,68.0,0.0491982000001,44815
640,68.0,0.0498067000001,45508
650,65.0,0.0504136000001,46200
660,67.0,0.0510178000001,46894
670,66.0,0.0516303000001,47599
680,66.0,0.0522451000001,48304
690,66.0,0.0528410000001,48987
700,68.0,0.0534822000001,49680
710,66.0,0.0541332000001,50371
720,67.0,0.0548557000001,51076
730,68.0,0.0554608000002,51774
740,68.0,0.0560519000002,52470
750,66.0,0.0567486000002,53166
760,67.0,0.0573449000001,53868
770,67.0,0.0579461000002,54555
780,66.0,0.0585829000001,55252
790,66.0,0.0591881000001,55950
800,67.0,0.0598063000001,56656
810,66.0,0.0603949000001,57360
820,69.0,0.0610048000001,58053
830,69.0,0.0615994000001,58753
840,68.0,0.0622396000001,59447
850,70.0,0.0628675000002,60142
860,67.0,0.0634458000002,60842
870,67.0,0.0640496000002,61536
880,68.0,0.0646499000002,62241
890,70.0,0.0652602000002,62946
900,69.0,0.0658863000002,63652
910,69.0,0.0664808000002,64353
920,70.0,0.0670438000002,65043
930,72.0,0.0676181000002,65740
940,73.0,0.0682407000002,66442
950,71.0,0.0688743000002,67131
960,73.0,0.0694796000002,67840
970,73.0,0.0700599000003,68524
980,75.0,0.0706470000002,69227
990,72.0,0.0712209000002,69921
1000,72.0,0.0717925000002,70626
1010,71.0,0.0723313000002,71312
1020,71.0,0.0728953000003,72012
1030,71.0,0.0734607000003,72734
1040,71.0,0.0740384000003,73431
1050,71.0,0.0746348000003,74135
1060,72.0,0.0752099000003,74841
1070,71.0,0.0758002000003,75543
1080,70.0,0.0763659000003,76233
1090,72.0,0.0769181000003,76929
1100,71.0,0.0774646000003,77629
1110,71.0,0.0780069000003,78334
1120,71.0,0.0785761000004,79035
1130,72.0,0.0791338000004,79739
1140,72.0,0.0797228000004,80448
1150,72.0,0.0802996000003,81139
1160,71.0,0.0808915000003,81821
1170,72.0,0.0815322000003,82501
1180,72.0,0.0821366000004,83184
1190,73.0,0.0829118000004,83883
