iterations,fitness,time,fevals
0,18.0,0.000380199999995,286
10,18.0,0.000795400000015,477
20,24.0,0.00117469999998,666
30,25.0,0.00152149999997,853
40,25.0,0.00188649999996,1042
50,26.0,0.00221449999998,1230
60,26.0,0.00251599999996,1416
70,27.0,0.00282609999994,1598
80,27.0,0.00310969999992,1783
90,27.0,0.00343829999991,1966
100,28.0,0.00375599999995,2153
110,28.0,0.00409059999998,2340
120,28.0,0.00442290000001,2526
130,28.0,0.00472819999999,2710
140,29.0,0.00506179999996,2891
150,27.0,0.00542499999995,3076
160,28.0,0.00576769999998,3261
170,28.0,0.006103,3450
180,28.0,0.00641769999999,3642
190,28.0,0.00671590000002,3825
200,28.0,0.00706660000003,4005
210,28.0,0.00739700000003,4192
220,28.0,0.00774580000001,4379
230,30.0,0.00815420000004,4563
240,29.0,0.00843900000001,4749
250,29.0,0.00877480000003,4934
260,32.0,0.00914590000002,5123
270,32.0,0.00944500000003,5309
280,32.0,0.00978179999998,5498
290,32.0,0.0101294999999,5683
300,33.0,0.0104458999999,5863
310,33.0,0.0107815999999,6046
320,32.0,0.0111242999999,6234
330,32.0,0.0115692999999,6422
340,33.0,0.0118544999999,6607
350,33.0,0.0121631,6794
360,33.0,0.0125725,6984
370,33.0,0.0130314,7170
380,33.0,0.0133643,7353
390,32.0,0.0136858,7542
400,33.0,0.0140169,7728
410,32.0,0.0143569,7917
420,32.0,0.0146637,8104
430,32.0,0.0149952,8290
440,32.0,0.0153168,8477
450,32.0,0.0157086,8659
460,32.0,0.0160358,8847
470,32.0,0.0163481,9034
480,32.0,0.0166925,9218
490,32.0,0.0170365,9403
500,32.0,0.0173799,9585
510,32.0,0.0176949,9772
520,32.0,0.0180042,9959
530,33.0,0.0183526,10141
540,33.0,0.0186516,10324
550,33.0,0.0190105,10511
560,33.0,0.019306,10697
570,33.0,0.0195926,10880
580,33.0,0.0199157999999,11066
590,33.0,0.0201914999999,11252
600,34.0,0.0205422999999,11442
610,34.0,0.0208661999999,11629
620,34.0,0.0212424999999,11810
630,34.0,0.0215452999999,11995
640,35.0,0.0219443999999,12178
650,34.0,0.0222692999999,12369
660,34.0,0.0226028999999,12555
670,34.0,0.0229449999999,12740
680,34.0,0.0232415999999,12926
690,34.0,0.0235622999999,13112
700,34.0,0.0238732999999,13300
710,34.0,0.0241635999999,13482
720,35.0,0.0244674999999,13667
