iterations,fitness,time,fevals
0,12.0,2.60000000001e-05,11
10,21.0,7.16000000001e-05,21
20,22.0,0.0001217,31
30,22.0,0.0001787,41
40,24.0,0.000256800000001,51
50,24.0,0.000315700000001,61
60,26.0,0.000367000000001,71
70,26.0,0.000413300000001,81
80,27.0,0.000456000000002,91
90,27.0,0.000528700000001,101
100,27.0,0.000564000000002,111
110,27.0,0.000611000000002,121
120,27.0,0.000671700000002,131
130,27.0,0.000731200000001,141
140,27.0,0.000775100000002,151
150,27.0,0.000816100000002,161
160,28.0,0.000868500000002,171
170,29.0,0.000915900000003,181
180,30.0,0.0011804,191
190,30.0,0.0016197,201
200,31.0,0.0018491,211
210,31.0,0.0020007,221
220,33.0,0.0020807,231
230,33.0,0.002164,241
240,34.0,0.0022515,251
250,34.0,0.0023451,261
260,35.0,0.0024223,271
270,35.0,0.0025357,281
280,35.0,0.0026481,291
290,35.0,0.002755,301
300,35.0,0.0028297,311
310,35.0,0.0028877,321
320,37.0,0.0030412,331
330,37.0,0.0031124,341
340,37.0,0.0031789,351
350,37.0,0.0033135,361
360,37.0,0.003375,371
370,37.0,0.0034755,381
380,37.0,0.0035745,391
390,37.0,0.0037391,401
400,37.0,0.00401,411
410,37.0,0.0070026,421
420,37.0,0.0070721,431
430,37.0,0.0071268,441
440,37.0,0.0072403,451
450,37.0,0.0072962,461
460,37.0,0.0074327,471
470,37.0,0.0074901,481
480,37.0,0.0075453,491
490,37.0,0.0076002,501
500,37.0,0.0076467,511
510,37.0,0.0077063,521
520,37.0,0.0077507,531
530,37.0,0.0078105,541
540,37.0,0.0078554,551
550,37.0,0.0079098,561
560,37.0,0.0079701,571
570,37.0,0.0080375,581
580,37.0,0.0080782,591
590,37.0,0.0081387,601
600,37.0,0.0081901,611
610,37.0,0.0082376,621
620,37.0,0.008284,631
630,38.0,0.0083306,641
640,39.0,0.0083811,651
650,39.0,0.0084384,661
660,39.0,0.0084946,671
670,39.0,0.0085499,681
680,39.0,0.0085901,691
690,40.0,0.0086457,701
700,40.0,0.008687,711
710,41.0,0.0087508,721
720,41.0,0.0088019,731
730,42.0,0.0088476,741
740,42.0,0.0088995,751
750,42.0,0.0089449,761
760,42.0,0.0090009,771
770,42.0,0.0090584,781
780,42.0,0.0091065,791
790,42.0,0.0091665,801
800,42.0,0.0092231,811
810,42.0,0.0092707,821
820,42.0,0.0093365,831
830,42.0,0.0094013,841
