iterations,fitness,time,fevals
0,27.0,0.0880168,1000
10,35.0,0.1668944,2100
20,36.0,0.2416689,3200
30,31.0,0.3094259,4300
40,34.0,0.3722107,5400
50,37.0,0.4273257,6500
60,45.0,0.5017049,7600
70,44.0,0.5974529,8700
80,57.0,0.6762816,9800
90,59.0,0.755181,10900
100,57.0,0.8251577,12000
110,56.0,0.891808,13100
120,58.0,0.9496035,14200
130,57.0,1.0101903,15300
140,57.0,1.0653277,16400
150,57.0,1.1199904,17500
160,57.0,1.1737987,18600
170,59.0,1.234215,19700
180,58.0,1.2912238,20800
190,59.0,1.3440305,21900
200,58.0,1.3956844,23000
210,59.0,1.4547025,24100
220,59.0,1.507929,25200
230,58.0,1.5748236,26300
240,59.0,1.6303843,27400
250,57.0,1.684987,28500
260,59.0,1.7493477,29600
270,58.0,1.8095496,30700
280,59.0,1.8726947,31800
290,58.0,1.9383792,32900
300,59.0,1.9959023,34000
310,58.0,2.0611845,35100
320,59.0,2.1160702,36200
330,58.0,2.1737438,37300
340,58.0,2.2308189,38400
350,58.0,2.2838648,39500
360,58.0,2.3386463,40600
370,59.0,2.3903687,41700
380,58.0,2.4382793,42800
390,58.0,2.4852012,43900
400,58.0,2.5304164,45000
410,58.0,2.5753345,46100
420,58.0,2.6202737,47200
430,58.0,2.6666486,48300
440,58.0,2.7090134,49400
450,59.0,2.7526898,50500
460,58.0,2.804182,51600
470,59.0,2.8502689,52700
480,58.0,2.8983474,53800
490,58.0,2.9411473,54900
500,58.0,2.985451,56000
510,59.0,3.0277695,57100
520,58.0,3.0719158,58200
530,58.0,3.1171783,59300
540,58.0,3.1627607,60400
550,58.0,3.2087563,61500
560,58.0,3.2618471,62600
570,58.0,3.3091751,63700
580,58.0,3.3641235,64800
590,58.0,3.4189757,65900
600,58.0,3.4700965,67000
610,59.0,3.5259973,68100
620,58.0,3.583317,69200
630,58.0,3.6369099,70300
640,58.0,3.6977195,71400
650,58.0,3.7533669,72500
660,58.0,3.809343,73600
670,58.0,3.8644658,74700
680,58.0,3.9190134,75800
690,58.0,3.9699805,76900
700,58.0,4.0201918,78000
710,58.0,4.0711181,79100
720,58.0,4.1214268,80200
730,58.0,4.1733146,81300
740,58.0,4.2227207,82400
750,58.0,4.2720106,83500
760,58.0,4.3202421,84600
770,58.0,4.3688278,85700
780,59.0,4.4174994,86800
790,58.0,4.482808,87900
800,58.0,4.5344886,89000
810,58.0,4.5870213,90100
820,58.0,4.6404792,91200
830,58.0,4.6960709,92300
840,58.0,4.7541613,93400
850,58.0,4.8106046,94500
860,58.0,4.863021,95600
870,58.0,4.9173802,96700
880,58.0,4.97421,97800
890,59.0,5.0319197,98900
