iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.110560819876,0.110071084744,0.109789523921,0.698821491773,0.699096385542,0.70734939759,0.726520564806,0.727198252321,0.733866549797,0.0384929
10,0.110421367991,0.10987366093,0.109810034444,0.709702925562,0.719126506024,0.71843373494,0.740491417031,0.750033507573,0.74830371567,0.4333056
20,0.110977147558,0.110426334377,0.110130838446,0.709025189201,0.713554216867,0.710722891566,0.73121869783,0.736053288926,0.732001339435,0.8380203
30,0.11081011621,0.110183345102,0.109778285398,0.710644226063,0.713403614458,0.716626506024,0.731321889312,0.734847429288,0.736500112032,1.2241613
40,0.114999682472,0.114270847556,0.114472951716,0.651191686434,0.659487951807,0.651325301205,0.697807933194,0.707162284678,0.698792672773,1.6299554
50,0.114997276321,0.114260093729,0.114476723658,0.647426484431,0.655271084337,0.64734939759,0.69352621588,0.702611407042,0.694371932756,2.023107
60,0.10920223755,0.108433826638,0.108724878356,0.689107270605,0.697891566265,0.69265060241,0.734953295028,0.743215565796,0.739028132992,2.4190666
70,0.107107367078,0.106357219311,0.106588832713,0.704883466998,0.710843373494,0.70843373494,0.743755721198,0.748822605965,0.748021657643,2.8412339
80,0.107033113338,0.106264259425,0.106481615798,0.713204563425,0.723644578313,0.717469879518,0.743094202165,0.751859364435,0.746896923907,3.2330059
90,0.107653975302,0.106920501351,0.107103546488,0.705862419519,0.717469879518,0.708313253012,0.73808086904,0.748052645716,0.741097208855,3.6441227
100,0.105886240141,0.10516270465,0.105183789699,0.725253209835,0.735692771084,0.730602409639,0.753454742035,0.76242046839,0.758739749676,4.0374839
110,0.105205324447,0.104445788031,0.104519683966,0.734026130502,0.744126506024,0.740843373494,0.760054347826,0.768117920022,0.765915768854,4.4375917
120,0.105422767094,0.104662345468,0.10479612428,0.735833427463,0.747289156627,0.745542168675,0.75904938526,0.768679349325,0.766681396376,4.8361101
