iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.146680469258,0.147280127351,0.147532235319,0.352761775669,0.35015060241,0.348072289157,0.390468761081,0.389760995616,0.384903944527,0.6757477
10,0.130123925742,0.13009472205,0.129649191516,0.540381791483,0.546084337349,0.551084337349,0.29832729781,0.305209774089,0.32056892779,7.9392056
20,0.113745581223,0.113925602856,0.113139467158,0.657893745999,0.660090361446,0.665060240964,0.723964029651,0.725592705167,0.727290563076,14.8821285
30,0.118094861973,0.117893411737,0.118094229821,0.74430513197,0.74563253012,0.737108433735,0.757334286225,0.757849462366,0.751140510949,21.9236873
40,0.138123471506,0.137867034245,0.138301627815,0.530592266275,0.530873493976,0.530120481928,0.693316277582,0.693556320708,0.692913385827,29.2272476
50,0.131280575633,0.130979563219,0.131110820758,0.53718136978,0.538102409639,0.538554216867,0.697286115352,0.698159629958,0.698139974779,36.8388146
60,0.126944389851,0.126693995774,0.12648250325,0.537331977861,0.53765060241,0.539277108434,0.696472680565,0.696580351848,0.697659709045,44.0170795
70,0.113079006549,0.112912040335,0.112983444331,0.604955005836,0.603765060241,0.602289156627,0.708442171956,0.707634181576,0.706968486462,51.2464133
80,0.119734203773,0.119186502891,0.119857093216,0.529500357694,0.52936746988,0.522409638554,0.638948280844,0.638435728335,0.634114823703,58.3247865
90,0.110140908347,0.109615980219,0.110508528178,0.700892352875,0.70843373494,0.693012048193,0.739472648564,0.74599842561,0.734914689971,64.9378514
100,0.124002441822,0.123668410382,0.124109749033,0.554463646975,0.556626506024,0.546746987952,0.671460699114,0.673034207019,0.666074915675,71.9676889
110,0.119632523603,0.119071105543,0.119587290232,0.550058360631,0.55843373494,0.539156626506,0.669048410325,0.674656014203,0.662728154484,79.2640051
120,0.106545207239,0.106432637239,0.10642230672,0.689182574645,0.684487951807,0.687831325301,0.764028242289,0.761090204128,0.764304557446,86.6249574
130,0.113599822377,0.113057141467,0.113578303399,0.584698219059,0.58734939759,0.580120481928,0.701132607164,0.703399004113,0.698816005531,94.4811685
140,0.110167102835,0.109568294555,0.109879870935,0.603110056855,0.610542168675,0.600602409639,0.70205489132,0.707664481121,0.70116289552,101.8380103
150,0.106050905878,0.105649540744,0.106319302475,0.639858428405,0.64563253012,0.633373493976,0.731523844275,0.735885060052,0.728036464385,109.2260739
160,0.107705964583,0.10741003772,0.107615774784,0.590722542264,0.59171686747,0.588313253012,0.717015515985,0.717809930259,0.716266710952,116.5819871
170,0.104252549307,0.103722884211,0.104447487159,0.709288753342,0.717319277108,0.698674698795,0.765781889883,0.772622652938,0.759125493595,123.9509311
180,0.107937494929,0.107486343426,0.107883376138,0.598177642231,0.597138554217,0.585903614458,0.708638200284,0.708446866485,0.701364149796,131.2816242
190,0.10516436755,0.104831762654,0.105081989329,0.614593922964,0.613855421687,0.605542168675,0.726660969878,0.726009831161,0.721409121852,138.4698171
200,0.111244825763,0.110730916416,0.111351324972,0.580405888776,0.584186746988,0.570963855422,0.698550097382,0.701610288555,0.693571981757,144.9900237
210,0.105826587743,0.105343931374,0.106048145284,0.70706728416,0.709337349398,0.700361445783,0.750848651765,0.753007422575,0.744896912504,152.4416221
220,0.10867313841,0.108268971222,0.108807763483,0.631198463798,0.631024096386,0.620963855422,0.719381177482,0.720383474093,0.712798977542,159.6903984
230,0.107355012768,0.106971913878,0.107421756641,0.656425317218,0.659939759036,0.643614457831,0.729043560887,0.732083531087,0.720679886686,166.729673
240,0.107906856935,0.107524099339,0.107842839701,0.618133212847,0.621686746988,0.609036144578,0.710988259432,0.714155666818,0.705134029986,174.3595757
250,0.108854289066,0.108400815197,0.108772431799,0.60973681238,0.613102409639,0.598072289157,0.707095826151,0.709946934628,0.699079920621,182.1926562
260,0.103155712451,0.102795686329,0.102365769396,0.595014872548,0.6,0.592771084337,0.717126025668,0.719712959054,0.716014115275,189.0617491
270,0.103017967213,0.102637222519,0.102345608744,0.617078956286,0.61686746988,0.608674698795,0.723084463323,0.723117109273,0.718397780475,196.2995146
280,0.107321868768,0.106853988483,0.107147221369,0.612071237622,0.616265060241,0.603975903614,0.712439643864,0.716005349978,0.707744287366,203.4545978
290,0.106242257479,0.105872296057,0.106089518709,0.64637222787,0.649096385542,0.638915662651,0.725203347182,0.727549111319,0.72040302267,211.6633236
300,0.106794104753,0.106472970862,0.106782963668,0.617719040627,0.618373493976,0.608795180723,0.717870342068,0.719317678334,0.7123748782,219.1156354
310,0.106628401368,0.106322171089,0.106508334709,0.639444256184,0.63765060241,0.629518072289,0.730268717255,0.729115064175,0.724091520861,226.6028473
320,0.105773171452,0.105430553001,0.105595673915,0.615497571445,0.615963855422,0.60421686747,0.721561784273,0.721554924656,0.714322984607,234.1648428
330,0.112988859654,0.112634795899,0.112816401403,0.547196807109,0.548644578313,0.546626506024,0.700667064914,0.701047381546,0.700421940928,241.1653464
340,0.104452858832,0.104136875581,0.104411557249,0.648028916751,0.643674698795,0.636987951807,0.734220402593,0.731502496596,0.727354990499,248.5794842
350,0.105949346745,0.105669069855,0.105985579567,0.644564930909,0.644879518072,0.63421686747,0.730054332285,0.731006160164,0.723648279629,255.6036233
360,0.105106476993,0.10479244711,0.105208812757,0.650476298053,0.649698795181,0.641084337349,0.722074189396,0.721836881129,0.715662880596,262.8824147
370,0.103718957439,0.103334709432,0.103892145074,0.678112880756,0.681927710843,0.665542168675,0.745284986443,0.748391708363,0.736822146378,270.6334088
380,0.105952465177,0.10563115673,0.105950467173,0.641439813246,0.640060240964,0.633734939759,0.727454852466,0.726919561243,0.722880583409,277.8807132
390,0.105199841063,0.104917345671,0.105180206328,0.652622463195,0.65015060241,0.642891566265,0.738388249305,0.736591450278,0.731473092952,285.1956564
400,0.105176965987,0.104911716155,0.105187309537,0.652208290975,0.648795180723,0.643975903614,0.736153560513,0.734214725325,0.731094731095,292.954485
410,0.105946368939,0.105543168531,0.105946245679,0.655333408637,0.656024096386,0.644578313253,0.735402936756,0.736258660508,0.728510951592,300.3957024
420,0.105108674636,0.104813723163,0.105313113578,0.67013065251,0.668674698795,0.659397590361,0.739201619385,0.738841405508,0.731860001897,308.5700537
430,0.106111699673,0.105752232612,0.106099597505,0.613916186603,0.614457831325,0.603975903614,0.718806559535,0.719851170935,0.712950833988,317.7003588
440,0.106408002271,0.106052799509,0.106610429509,0.638013479423,0.638253012048,0.629518072289,0.73026205039,0.731019036954,0.725421912671,326.31914
450,0.104527897614,0.104234466138,0.104529744143,0.677585752476,0.675602409639,0.665542168675,0.747679523824,0.747004933051,0.73997751967,334.5029614
460,0.105543759264,0.105251649805,0.105520515452,0.632855152679,0.632680722892,0.622530120482,0.729221626725,0.729810568295,0.723208764025,341.5312687
470,0.103937411011,0.10364670079,0.103967928034,0.686132761023,0.686897590361,0.67843373494,0.752523453272,0.752999881193,0.747181964573,348.3112701
480,0.101756989843,0.101461042686,0.101917966928,0.693550208969,0.697439759036,0.683012048193,0.762302502847,0.765001754591,0.755096341804,355.411089
490,0.102084545888,0.10173781303,0.102141361367,0.681087390338,0.681626506024,0.67313253012,0.755060728745,0.755832755833,0.749976960649,362.3371915
500,0.104310856108,0.10402571659,0.103766241309,0.574682781731,0.571536144578,0.572771084337,0.714675423087,0.713176731525,0.713570274637,369.1683825
510,0.104430157741,0.104101708089,0.104427196604,0.614932791144,0.612951807229,0.609036144578,0.727141751821,0.726246271836,0.723618090452,376.625127
520,0.103017989283,0.102608585952,0.1029885239,0.660943559622,0.659789156627,0.654578313253,0.738492812545,0.737843797145,0.734118519892,383.4631104
530,0.100445040252,0.0999263034019,0.100345969789,0.718249934109,0.721536144578,0.710120481928,0.769987397412,0.773100993987,0.764717387053,390.4171913
540,0.102362832138,0.101979162116,0.102452530814,0.647727700591,0.648945783133,0.640602409639,0.741418384832,0.742686830776,0.737250066062,397.3548986
550,0.101100376631,0.100629530399,0.100979826852,0.691291087767,0.695180722892,0.684578313253,0.760996939222,0.764102564103,0.757052709725,405.2228286
560,0.102994167575,0.102634991482,0.10292386909,0.640611468805,0.64171686747,0.634578313253,0.737580073131,0.739058900954,0.734715297822,412.4811919
570,0.103625189275,0.103174055167,0.103480616202,0.649045521292,0.651957831325,0.640843373494,0.732055078046,0.734459381822,0.726438469303,419.6166523
580,0.103094108364,0.102593225358,0.103031906985,0.672126209571,0.676506024096,0.664096385542,0.743505154639,0.747175141243,0.738412460124,426.9408782
590,0.102452768299,0.102102582783,0.102431312607,0.663729809104,0.664006024096,0.656024096386,0.745316109162,0.745928709714,0.740147446983,433.9515585
600,0.101649295474,0.101217073714,0.101649634466,0.669528220189,0.671234939759,0.659518072289,0.749736249323,0.751281759143,0.743324250681,441.2750028
610,0.103382154344,0.102946984804,0.103327149012,0.644451974848,0.648192771084,0.639156626506,0.73720535441,0.740155728587,0.734273800018,448.5149391
620,0.101016899538,0.10051961221,0.100941661238,0.716668549268,0.723945783133,0.704939759036,0.770502302601,0.776599634369,0.762394489182,456.1114619
630,0.100474008842,0.100086248034,0.10051029262,0.724387213374,0.728614457831,0.716024096386,0.774115904462,0.777530864198,0.768353808354,463.1048132
640,0.10360861906,0.103231473685,0.103707228401,0.702021913476,0.706777108434,0.692530120482,0.763930318578,0.767910358803,0.757782839787,470.188193
650,0.101288698456,0.10087665057,0.101312756263,0.677698708536,0.679668674699,0.669518072289,0.75476995359,0.756385293781,0.749794764207,477.0142332
660,0.100810144487,0.10041329938,0.100841843529,0.688919010505,0.690813253012,0.679397590361,0.760632750029,0.762466736087,0.754904669798,484.1114994
670,0.0989783492009,0.0985689127419,0.0990028818771,0.750894235476,0.752108433735,0.747831325301,0.796643511403,0.798036809816,0.794703285924,490.9592407
680,0.100382624266,0.099998187121,0.100276742803,0.823223765955,0.831024096386,0.832771084337,0.824137543544,0.831834532374,0.833573141487,498.1746749
690,0.100488532873,0.100093278281,0.100311906529,0.737828984525,0.742319277108,0.735662650602,0.787148839911,0.790241510359,0.785867655671,505.3055477
700,0.100387027162,0.100052658622,0.100592242024,0.714785948266,0.718373493976,0.711325301205,0.775827883164,0.778067885117,0.773748819641,512.1415034
710,0.103305742883,0.102940940988,0.103343062292,0.705674159419,0.710090361446,0.698554216867,0.766063145294,0.769101595298,0.761396147244,518.9325726
720,0.101181787399,0.100848480034,0.101331061568,0.704619902858,0.707981927711,0.698554216867,0.769488437693,0.771371300554,0.765730337079,525.7655167
730,0.0991951655062,0.098895141015,0.0991055951522,0.773937271735,0.773343373494,0.769638554217,0.80483682226,0.804570834956,0.801536225867,533.0384548
740,0.100988852372,0.100693997838,0.101129096968,0.759365939983,0.761897590361,0.757469879518,0.7963287549,0.798675665351,0.794947539982,539.9544783
750,0.098960276489,0.0986601563696,0.0989658613437,0.774087879815,0.773644578313,0.769156626506,0.802553639595,0.802678219772,0.798739495798,546.872224
760,0.1018194052,0.101693285306,0.102031288465,0.715350728567,0.714457831325,0.712891566265,0.764632627646,0.763,0.762341677471,553.9930066
770,0.100790082081,0.100566122907,0.101099767873,0.720471403291,0.72063253012,0.720843373494,0.772353734822,0.771298236962,0.772150653948,561.1813049
780,0.102086696399,0.101841488283,0.10247602665,0.722466960352,0.72078313253,0.722771084337,0.770695286981,0.76825,0.770702541106,568.2175663
790,0.100277923299,0.100017188357,0.100718795668,0.736887684024,0.736445783133,0.735903614458,0.778496259668,0.777523518942,0.777777777778,575.4601159
800,0.0988122613603,0.0985943251468,0.0992878821335,0.763545314206,0.761144578313,0.756506024096,0.790149034285,0.787911206205,0.784011969648,583.0090103
810,0.096054041673,0.0958080411291,0.0966582179012,0.774690312135,0.775451807229,0.768072289157,0.7972899729,0.797775667978,0.791237392907,589.9780873
820,0.0995242209529,0.0992128986482,0.100076410872,0.735532211303,0.734036144578,0.733373493976,0.779188934297,0.777301387137,0.776757792797,597.3012384
830,0.0990587347132,0.0988493650194,0.0996698400788,0.728830151738,0.72515060241,0.724096385542,0.770607720729,0.766594193631,0.76665987365,604.3074099
840,0.0997028771976,0.0994232585049,0.100013986097,0.714748296246,0.715512048193,0.716987951807,0.775005939653,0.775466539879,0.776093794681,611.4877496
850,0.101401496542,0.101085604873,0.101794222192,0.696487066531,0.693072289157,0.698554216867,0.756971871326,0.753686246072,0.757980266976,618.7286187
860,0.0997010086815,0.0994539361174,0.0999232863475,0.727361722956,0.729819277108,0.728192771084,0.781099791408,0.782175813502,0.781013395457,625.9049374
870,0.0989248000994,0.0987804507596,0.0992917547935,0.688693098385,0.6875,0.687831325301,0.763825411335,0.762938421113,0.763011067411,632.7385289
880,0.104400314354,0.104012789977,0.104193325138,0.672615685832,0.671234939759,0.678915662651,0.75845209323,0.757363565633,0.761862210705,639.6517654
