iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.138148045596,0.138556082052,0.138622914427,0.464512971121,0.464457831325,0.464457831325,0,0,0,0.9072208
10,0.135367342971,0.13536410485,0.136503398558,0.470349034226,0.477861445783,0.462048192771,0.467461669506,0.472539175415,0.461853682054,10.2824968
20,0.116762144131,0.116498514147,0.116856957616,0.535487028879,0.535542168675,0.535542168675,0.697481670386,0.697528442526,0.697528442526,19.4563926
30,0.121645217899,0.121381816731,0.121325939127,0.547083851049,0.548795180723,0.543373493976,0.699026697025,0.700160128102,0.697284345048,28.4271246
40,0.115293983962,0.115467519591,0.115088125143,0.652998983395,0.646234939759,0.651807228916,0.676063268893,0.671238628411,0.673076923077,38.1752762
50,0.107146060938,0.107431513691,0.106331119636,0.717722805829,0.71686746988,0.729156626506,0.763762407437,0.764411027569,0.772561715904,47.9731242
60,0.100208591535,0.100252971931,0.0996301592407,0.751346059716,0.752259036145,0.753855421687,0.778582444847,0.779579257671,0.782497604599,56.881051
70,0.104022317475,0.104341202087,0.10284924183,0.737527768365,0.741265060241,0.74421686747,0.718354813947,0.722006472492,0.728203815133,66.2661664
80,0.104019330165,0.10382663833,0.102852807464,0.746488949132,0.745481927711,0.756746987952,0.777766775588,0.777573045538,0.787451310664,75.2537166
90,0.08588887913,0.0857780233907,0.0849268680766,0.777627169698,0.776506024096,0.779156626506,0.793957577449,0.792795308573,0.797167201505,84.4856384
100,0.0882315555735,0.0883007732349,0.0871970688504,0.763244098046,0.759186746988,0.766626506024,0.793795500754,0.790734197095,0.797363740977,93.8843272
110,0.0937688297922,0.0935528721578,0.0928509781286,0.801197334237,0.798945783133,0.804337349398,0.807102148181,0.80479602281,0.810810810811,103.1492225
120,0.0995558738809,0.0994163640919,0.0986454489347,0.71994427501,0.717921686747,0.724457831325,0.779353307624,0.778369423737,0.78295530037,112.1135736
130,0.0996981504147,0.099463972808,0.0991254993431,0.772770059114,0.772891566265,0.777469879518,0.758087144747,0.759719566603,0.763538599411,121.0980055
140,0.0950455972065,0.0948804813408,0.094456178697,0.776610565157,0.777710843373,0.783855421687,0.763653746564,0.764968152866,0.772565922921,130.1276543
150,0.0954837349129,0.095499651733,0.0945735931828,0.781241763621,0.778765060241,0.789277108434,0.770627714173,0.767893822089,0.779639662341,139.2477167
160,0.092967421332,0.0926174728559,0.0922288727941,0.789713468128,0.789759036145,0.79421686747,0.79307917454,0.793430008878,0.798442294076,148.0929511
170,0.0996269147253,0.0999161024846,0.0984573991127,0.777551865658,0.775903614458,0.787590361446,0.772103070514,0.770794824399,0.783175501168,157.1233429
180,0.0998381905195,0.0998718481108,0.0985922791115,0.754320569299,0.749246987952,0.765180722892,0.7381936364,0.732616026979,0.751307898431,166.2117938
190,0.0951809279253,0.0952563258727,0.0940117797219,0.761210888964,0.761445783133,0.766265060241,0.765977859779,0.766233766234,0.772674009843,175.6516001
200,0.0892369245599,0.0891150752448,0.0880637613448,0.787529650966,0.788253012048,0.797831325301,0.78832664391,0.789961159247,0.79990460291,184.4502505
210,0.0929884215588,0.0930225467474,0.0915826529098,0.778380210098,0.780421686747,0.78421686747,0.78299660817,0.784255696952,0.789961299402,193.384236
220,0.0917976706296,0.0915296798966,0.0909861630231,0.783990361083,0.784939759036,0.791325301205,0.784201617453,0.786547085202,0.792624521073,202.1198448
230,0.0932400031329,0.0930622221669,0.0920979545338,0.772958319214,0.776054216867,0.779638554217,0.782216122508,0.785642208447,0.790035587189,211.0154632
240,0.0927736320093,0.0925710714141,0.0920531192754,0.786174178245,0.790512048193,0.793975903614,0.788294501398,0.794261203964,0.796428571429,220.3188302
250,0.0902270771887,0.0900094621506,0.0894096101473,0.794947098912,0.793975903614,0.796987951807,0.802509428489,0.802654356607,0.805404781153,229.5627805
260,0.0879650638975,0.0876710622909,0.0871287248693,0.802816371098,0.8,0.803493975904,0.813530354282,0.812110922467,0.814848450448,238.830198
270,0.0829163121922,0.0827246124075,0.0822180737527,0.752814488497,0.748343373494,0.752530120482,0.799081866871,0.795095033722,0.798706389651,247.9991777
280,0.0887904858196,0.0885776681239,0.0881569314689,0.79321510599,0.79171686747,0.794698795181,0.805013136406,0.8046334228,0.807108897442,256.8225231
