iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.124900485144,0.125232220659,0.125610734777,0.57291313679,0.573343373494,0.571325301205,0.391175996994,0.385333044044,0.380355276907,1.0008427
10,0.133211123298,0.13335064999,0.133933941942,0.43932376972,0.43328313253,0.435421686747,0.380857344809,0.37398103477,0.370668815471,11.3266432
20,0.114969414402,0.114820509781,0.114471260533,0.580104672616,0.58313253012,0.58578313253,0.715843652856,0.717493365993,0.718887980376,21.3385622
30,0.112724117122,0.112516426756,0.112443547623,0.667758575248,0.67063253012,0.670361445783,0.588931333271,0.594924986109,0.595983461311,31.4465146
40,0.110488255631,0.109718981007,0.11146566574,0.668925787869,0.679819277108,0.662168674699,0.693506221897,0.705540166205,0.687193217314,42.251556
50,0.110797755703,0.109793193785,0.110544616785,0.62204902293,0.621837349398,0.621325301205,0.45933426694,0.458952811894,0.456134279287,52.3521451
60,0.106596316418,0.105914811868,0.106788735997,0.74449339207,0.74984939759,0.74734939759,0.750055248619,0.75352426176,0.754017595308,64.0241217
70,0.0969719894548,0.0962163603324,0.0968882960427,0.737000640084,0.7375,0.732048192771,0.76558042756,0.765125993801,0.762139037433,74.895769
80,0.100632103463,0.100272590491,0.100915216763,0.714823600286,0.715512048193,0.708915662651,0.660784664995,0.661044320833,0.649245063879,85.6630532
90,0.089060642366,0.0887600403845,0.0889602810075,0.783802100983,0.780120481928,0.780481927711,0.781373743527,0.777303233679,0.779097963143,96.3880246
100,0.0892291807256,0.0889615587259,0.0891896499495,0.759667156143,0.760090361446,0.761204819277,0.737896768365,0.737345424567,0.739484752892,106.9027404
110,0.0900012804473,0.0895846660566,0.0903740601487,0.75612786626,0.756475903614,0.74843373494,0.735470696345,0.734526350353,0.725263157895,117.4723769
120,0.0871368383549,0.0868292590338,0.0873229446984,0.78094054746,0.782530120482,0.784337349398,0.769984976674,0.771229404309,0.773073022312,128.2172832
130,0.0859762386609,0.0854538055998,0.0860200849341,0.80454836402,0.805572289157,0.806385542169,0.813855918528,0.813950136907,0.814925716918,138.4503771
140,0.0903398506639,0.0900203553623,0.0907837906806,0.782333672202,0.785090361446,0.780240963855,0.79578932495,0.797099388597,0.793056501021,149.0892124
150,0.0890330067166,0.0885705905533,0.0895374036441,0.797582740314,0.796837349398,0.794457831325,0.800741289844,0.799226075309,0.797290874525,159.4754113
160,0.0858554024485,0.0858591217092,0.0860397847997,0.773184231334,0.773795180723,0.775421686747,0.760914430862,0.760980267346,0.763030765319,169.4849403
170,0.0886153977976,0.088262952936,0.0882344371723,0.75635377838,0.759638554217,0.76313253012,0.725211261625,0.728848114169,0.733170466884,179.5436406
180,0.0834977333849,0.0833784493988,0.0832181799047,0.794457622651,0.796084337349,0.797590361446,0.780242341291,0.781894329897,0.783393501805,190.0718356
190,0.0843724978161,0.0841406323811,0.084703368975,0.76821416469,0.772590361446,0.773012048193,0.759700210789,0.763174404015,0.763968930093,200.0051048
200,0.0853944260641,0.0852269422346,0.0858140755575,0.767611732369,0.771536144578,0.771686746988,0.758623386781,0.761440478063,0.762143843354,209.6593671
210,0.0865712397765,0.0863132050155,0.0868882847148,0.76821416469,0.77093373494,0.769518072289,0.75064808814,0.753444642568,0.752298329665,219.8364834
220,0.085320953135,0.0849709840189,0.0857048525289,0.773259535374,0.776054216867,0.772409638554,0.758985031618,0.761507618284,0.758470783787,230.6829672
230,0.0864777874799,0.0862575156033,0.0867227587137,0.772883015174,0.774548192771,0.771084337349,0.759009188973,0.760594914441,0.756971092351,241.4298297
240,0.0874784895116,0.0872784894967,0.0875715945592,0.761662713205,0.764608433735,0.765662650602,0.740828693089,0.74398034398,0.74551877535,252.3443842
250,0.0874339751313,0.0869598983333,0.0873068761954,0.78105350352,0.785993975904,0.780240963855,0.764393663142,0.770176289827,0.763301323644,263.5067198
260,0.0861863913618,0.0859247221278,0.0863242415055,0.774727964155,0.777259036145,0.776987951807,0.761775831177,0.764227642276,0.764892671155,274.0492182
270,0.0909692343677,0.0904630237365,0.0918564612512,0.75560073798,0.757379518072,0.751927710843,0.752128918929,0.753330271015,0.749116607774,284.6070733
280,0.0895752341955,0.0890706361674,0.0904000925127,0.754358221319,0.759789156627,0.751807228916,0.754034082341,0.759535655058,0.751807228916,295.4325541
290,0.085368077942,0.0851199195164,0.0853158966869,0.778681426259,0.77936746988,0.778795180723,0.769833189756,0.770268151168,0.77055736066,306.2933158
300,0.0879253170365,0.0873274758849,0.0885088748863,0.771452238413,0.772891566265,0.772530120482,0.763223591824,0.764669163546,0.765232529222,316.9802466
310,0.0885979635691,0.0881895128837,0.0889506780497,0.766821039949,0.768825301205,0.767469879518,0.754897692643,0.756773886864,0.756251578681,327.8454341
320,0.0876030776337,0.0874234831052,0.0882338104253,0.756956210701,0.753915662651,0.754939759036,0.736024209708,0.732394366197,0.732509205681,338.6443345
330,0.0890584736599,0.0887902705675,0.0891041921199,0.781241763621,0.780572289157,0.780120481928,0.767897091723,0.767140802301,0.766713537006,349.3717135
340,0.0863315731848,0.0860041960708,0.0862547965151,0.76779999247,0.770331325301,0.770361445783,0.747285169856,0.750040976889,0.749737394958,360.3780666
350,0.0831684387337,0.0827887449965,0.0831497347871,0.798524040815,0.802108433735,0.79843373494,0.795739970226,0.799021107372,0.795401736578,370.9262844
360,0.0840850743086,0.0835744434063,0.0841245648477,0.79276328175,0.795481927711,0.794698795181,0.78469723048,0.787347322267,0.787,380.9818531
370,0.0828518781766,0.0824656118126,0.0830241787898,0.803117587259,0.80406626506,0.799036144578,0.802388420695,0.803563339876,0.798453359111,391.3941273
380,0.0848557747595,0.084453900222,0.0849703698724,0.811702247826,0.810993975904,0.808072289157,0.810417377459,0.809934878086,0.806932493031,401.7568222
390,0.080347235631,0.0798344088651,0.0805049466068,0.819420911932,0.821084337349,0.816987951807,0.817434335744,0.819343065693,0.814461951875,412.12192
400,0.0824078936214,0.0819482438691,0.0823823318268,0.789864076208,0.793674698795,0.793614457831,0.778241347797,0.782677664975,0.781811234238,422.6817142
410,0.0834515875282,0.0830634276314,0.0835910325455,0.797017960014,0.797138554217,0.794939759036,0.796312389013,0.796924468566,0.794593289887,433.0411006
420,0.083656649538,0.0831570960353,0.083883332811,0.806280356941,0.803463855422,0.801927710843,0.817946994091,0.815286624204,0.813647698934,443.2820343
430,0.0791697502481,0.0789611028652,0.0792511022194,0.824202718476,0.821536144578,0.820481927711,0.828490614554,0.825504343985,0.824788334901,453.4732477
440,0.0795616792241,0.0789102300169,0.0800100876187,0.827440792199,0.823644578313,0.822168674699,0.835787738722,0.832403034206,0.830772758542,463.2724215
450,0.0796386656685,0.0790599736369,0.0799371120816,0.827779660379,0.824096385542,0.820843373494,0.835361025124,0.83213567117,0.828390075014,473.7959616
460,0.078516324487,0.0782186874488,0.0794321242724,0.807635829662,0.805421686747,0.804819277108,0.804515018175,0.802204531537,0.801713586291,484.0851342
470,0.0779586470813,0.0774016794569,0.0781866027172,0.82981286946,0.829518072289,0.823373493976,0.838617537846,0.838746438746,0.831996332799,494.6541398
480,0.0807804655231,0.0807141658039,0.0812918821,0.778380210098,0.776656626506,0.77578313253,0.764917325665,0.763212517963,0.761501986415,504.8806156
490,0.0780985642815,0.077931714126,0.0784719514231,0.79238676155,0.793674698795,0.787831325301,0.786262500969,0.787794299876,0.780341773731,515.3212098
500,0.0782851683741,0.0781000639203,0.0788090697128,0.785345833804,0.785542168675,0.784819277108,0.774850914261,0.774968394437,0.773522698453,525.401033
510,0.0807520275124,0.080357668298,0.0810287679866,0.824014458376,0.821987951807,0.819036144578,0.827336534909,0.825457767277,0.822584455469,535.2019994
520,0.0790022366935,0.0789221773527,0.0796374875419,0.789675816108,0.792319277108,0.79,0.779244388239,0.782114078053,0.778947368421,545.0798265
530,0.0820316054358,0.0816128249399,0.0828275693982,0.808652434203,0.805421686747,0.800120481928,0.822630182884,0.820455808783,0.814823082933,554.8388522
540,0.0787846751155,0.0785889170992,0.0791278027888,0.818818479611,0.817921686747,0.814939759036,0.825285019243,0.824706394084,0.821104122991,565.237576
