iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.149086152768,0.149929385603,0.148404171448,0.464512971121,0.464608433735,0.464457831325,0,0.000562271577172,0,0.0405015
10,0.149301266815,0.150102401371,0.148615148562,0.464512971121,0.464608433735,0.464457831325,0,0.000562271577172,0,0.4539259
20,0.148645443432,0.149396318692,0.147982744371,0.464512971121,0.464457831325,0.464457831325,0,0,0,0.8761314
30,0.145383311666,0.146069018705,0.144752763282,0.464512971121,0.464457831325,0.464457831325,0,0,0,1.2865772
40,0.150432205134,0.151271851383,0.149913758623,0.464512971121,0.464457831325,0.464457831325,0,0,0,1.7037611
50,0.155822440434,0.156509061165,0.155436928977,0.464512971121,0.464457831325,0.464457831325,0,0,0,2.1143302
60,0.149837571088,0.150558756789,0.149504609941,0.464512971121,0.464457831325,0.464457831325,0,0,0,2.5282091
70,0.15091107326,0.15158869898,0.150513191232,0.464512971121,0.464457831325,0.464457831325,0,0,0,2.9365983
80,0.14823090394,0.148907948907,0.147817334494,0.464512971121,0.464457831325,0.464457831325,0,0,0,3.3495804
90,0.140649827421,0.141193533914,0.140436687751,0.464512971121,0.464457831325,0.464457831325,0,0,0,3.7691031
100,0.142573851592,0.14313356653,0.142448616143,0.464512971121,0.464457831325,0.464457831325,0,0,0,4.1820174
110,0.144855512855,0.145497203021,0.14468040165,0.464512971121,0.464457831325,0.464457831325,0,0,0,4.594168
120,0.145734343615,0.146398505169,0.145650418354,0.464512971121,0.464457831325,0.464457831325,0,0,0,5.0185578
130,0.14494276591,0.145552360305,0.144950017937,0.464512971121,0.464457831325,0.464457831325,0,0,0,5.4402184
140,0.144772971602,0.145363229467,0.144790910474,0.464512971121,0.464457831325,0.464457831325,0,0,0,5.8587452
150,0.148160722368,0.148941062434,0.148087766368,0.464512971121,0.464457831325,0.464457831325,0,0,0,6.2719235
160,0.147317945899,0.148106509014,0.147175803921,0.464512971121,0.464457831325,0.464457831325,0,0,0,6.687706
170,0.148598802197,0.149414454925,0.148455797207,0.464512971121,0.464457831325,0.464457831325,0,0,0,7.1215335
180,0.152006571989,0.152900977868,0.152088298703,0.464512971121,0.464457831325,0.464457831325,0,0,0,7.5441145
190,0.150356699578,0.151184875099,0.1506114003,0.464512971121,0.464457831325,0.464457831325,0,0,0,7.9675032
200,0.150590497838,0.15141645576,0.150846353323,0.464512971121,0.464457831325,0.464457831325,0,0,0,8.3803686
210,0.144954519681,0.14589744599,0.145135153775,0.464512971121,0.464457831325,0.464457831325,0,0,0,8.7974585
220,0.14533915141,0.146272953725,0.145568719877,0.464512971121,0.464457831325,0.464457831325,0,0,0,9.2206912
230,0.142503425923,0.143414850456,0.142626458802,0.464512971121,0.464457831325,0.464457831325,0,0,0,9.6371063
240,0.143187550758,0.144213751508,0.143480005223,0.464136450921,0.464006024096,0.464096385542,0,0,0,10.0647049
250,0.147029265055,0.147920060488,0.147017411592,0.464249406981,0.463554216867,0.464337349398,0.00266348917081,0.000561167227834,0.00224416517056,10.4806594
260,0.148544635153,0.149392035838,0.148800560106,0.465717835762,0.465813253012,0.465903614458,0.00518788558609,0.00560695262125,0.00716685330347,10.9022863
270,0.146218725862,0.147024744199,0.146506980707,0.465491923642,0.465210843373,0.465662650602,0.00406903325382,0.0039270687237,0.00538237272931,11.3145772
280,0.147488242475,0.148269880262,0.147914389005,0.464738883241,0.464457831325,0.464939759036,0.00098383696416,0.000562113546936,0.00179815688919,11.7324641
290,0.154445132509,0.155226767504,0.154852855219,0.464475319101,0.464457831325,0.464939759036,0.00140419855368,0.00112359550562,0.00224668613795,12.1471169
300,0.155360499741,0.156037276414,0.155637280457,0.464287059001,0.464307228916,0.464578313253,0.000281056773468,0,0.00089928057554,12.5635172
310,0.158804213382,0.159572698793,0.159112507455,0.464475319101,0.464457831325,0.464337349398,0.000140597539543,0,0,12.9809014
320,0.157374982354,0.158224914166,0.157579455166,0.464550623141,0.464457831325,0.464457831325,0.000140617309991,0,0,13.4082592
330,0.158024202589,0.158918249151,0.158353218855,0.464512971121,0.464457831325,0.464457831325,0,0,0,13.8234315
340,0.162939336338,0.163711072162,0.163342806768,0.464512971121,0.464457831325,0.464457831325,0,0,0,14.2414533
350,0.160263340295,0.161174656343,0.160519740664,0.464512971121,0.464457831325,0.464457831325,0,0,0,14.6504372
360,0.160075886386,0.160969013876,0.160301597424,0.464512971121,0.464457831325,0.464457831325,0,0,0,15.0702805
370,0.158353455638,0.159211977723,0.158542465526,0.464512971121,0.464457831325,0.464457831325,0,0,0,15.490435
380,0.156744339651,0.157528657922,0.156869527771,0.464512971121,0.464457831325,0.464457831325,0,0,0,15.9104334
390,0.155091524793,0.155771101406,0.155423498094,0.464512971121,0.464457831325,0.464457831325,0,0,0,16.321265
400,0.149731878809,0.15015291389,0.149724831805,0.464512971121,0.464457831325,0.464457831325,0,0,0,16.7464555
