iteration,MSE_trg,MSE_val,MSE_tst,acc_trg,acc_val,acc_tst,f1_trg,f1_val,f1_tst,elapsed
0,0.141728380724,0.141928664286,0.142318616556,0.484732105877,0.483734939759,0.484578313253,0.0984254562224,0.0926416093171,0.0974683544304,0.0422958
10,0.142526674042,0.14275691213,0.143311118076,0.469784253925,0.468524096386,0.469759036145,0.0333607907743,0.0280914348664,0.0342330480579,0.5093588
20,0.145746814785,0.146112255427,0.146325223507,0.465378967582,0.465060240964,0.465301204819,0.00713236836585,0.00504201680672,0.00626959247649,0.9662319
30,0.149404620927,0.149700044571,0.150106853949,0.466546180203,0.465512048193,0.466024096386,0.0139198218263,0.0116959064327,0.0111557340473,1.4167739
40,0.149805345962,0.150132759873,0.150431275418,0.465491923642,0.465662650602,0.466024096386,0.00768908150426,0.0100446428571,0.00850111856823,1.9001183
50,0.150502458805,0.150849976315,0.151087833175,0.465266011522,0.465662650602,0.465542168675,0.00713087248322,0.00949190396427,0.00805008944544,2.3436162
60,0.152405286219,0.15278972052,0.152780620668,0.464475319101,0.464759036145,0.464578313253,0.000842992623815,0.00168539325843,0.000449842555106,2.7481873
70,0.15212014518,0.152425039446,0.152502495688,0.464588275161,0.464909638554,0.464457831325,0.00112391121101,0.00224655995507,0.000449741398696,3.152285
80,0.151987760452,0.152302061189,0.152339728165,0.464475319101,0.464759036145,0.464457831325,0.000562153046167,0.00168539325843,0,3.5542479
90,0.151352828988,0.151691073795,0.151790602004,0.464437667081,0.464457831325,0.464457831325,0.000421644413212,0.00112359550562,0,3.977406
100,0.148103825449,0.148382514542,0.148598789676,0.465266011522,0.464909638554,0.464578313253,0.00713087248322,0.00615384615385,0.00269299820467,4.3820291
110,0.144317491825,0.144683331262,0.144864046897,0.467713392824,0.466265060241,0.467108433735,0.0236204157746,0.02045328911,0.021243637973,4.8028052
120,0.14057448818,0.14093050116,0.140980134204,0.468428781204,0.467771084337,0.468313253012,0.0263448275862,0.0259095920617,0.0256127180393,5.221601
130,0.133605452785,0.13405508249,0.133938831385,0.47531910087,0.474246987952,0.473734939759,0.0551901823852,0.0536730821361,0.0512597741095,5.6335944
140,0.133024974427,0.133475809082,0.133355706353,0.472683459468,0.472439759036,0.471807228916,0.0433089691919,0.04368004368,0.0411198600175,6.0536719
150,0.133345063493,0.133774144132,0.133654251289,0.471064422606,0.470331325301,0.470963855422,0.035562268296,0.0329942260104,0.0351571083278,6.4788381
160,0.132130016165,0.132589989454,0.13244450725,0.473172935728,0.472289156627,0.47265060241,0.0432166301969,0.0420995079278,0.0416028027151,6.9074571
170,0.128770053501,0.129241796004,0.129007590206,0.481343424075,0.480120481928,0.481325301205,0.0719531092097,0.0690399137001,0.0727977600689,7.3450005
180,0.127383132633,0.127888476445,0.127629907265,0.490530516962,0.492620481928,0.490963855422,0.108100982137,0.115515883434,0.109589041096,7.7681871
190,0.12662404174,0.127105939241,0.126856021208,0.496743100267,0.498644578313,0.497228915663,0.129137346886,0.134200260078,0.129355309827,8.1997377
200,0.126090437268,0.126591578034,0.126276854771,0.497044316428,0.498343373494,0.497590361446,0.130338541667,0.133680104031,0.130887869946,8.6384589
210,0.121580930331,0.122050270565,0.12179829354,0.538423886442,0.539608433735,0.536265060241,0.262439083088,0.266730630847,0.256519219625,9.0692194
220,0.118849923839,0.119306413742,0.119107991887,0.568733762566,0.566265060241,0.567951807229,0.359109221128,0.355704697987,0.359185132237,9.4964207
230,0.115066048704,0.115438060385,0.115270075175,0.586467864001,0.582680722892,0.586987951807,0.402610824041,0.39590146065,0.404654393887,9.9260275
240,0.113703113806,0.114198484027,0.113806663611,0.593132271546,0.589608433735,0.595421686747,0.427284290863,0.42082890542,0.431040325313,10.3647145
250,0.113656257634,0.114168183545,0.113764760562,0.594374788207,0.589909638554,0.596385542169,0.430632630411,0.421745593544,0.433547514373,10.7812495
260,0.111446461366,0.11189628569,0.111601691641,0.610753416921,0.603313253012,0.613012048193,0.474961909599,0.458915365653,0.476019575856,11.19072
270,0.109797614814,0.110410342239,0.110154318517,0.615610527505,0.608584337349,0.616987951807,0.475250578258,0.461793331953,0.47601780122,11.6121848
280,0.109486372967,0.110055842323,0.109790559176,0.617794344667,0.610090361446,0.619397590361,0.478178173032,0.464086110536,0.47965738758,12.0181177
290,0.109676796557,0.110266781386,0.109942007549,0.615384615385,0.608734939759,0.618795180723,0.472719764621,0.46032405484,0.476505625414,12.440727
300,0.108460888519,0.109030134714,0.108758760674,0.619375729508,0.614307228916,0.621204819277,0.477652043611,0.467013527575,0.479470198675,12.8504001
310,0.107955754392,0.108554045817,0.108246229944,0.620467638089,0.613855421687,0.622289156627,0.480519480519,0.466722129784,0.48258788579,13.2671066
320,0.107558181722,0.108120872892,0.107866281433,0.622651455251,0.614909638554,0.624578313253,0.494655102864,0.48017889815,0.496607431341,13.6730936
330,0.10592794353,0.106450192495,0.106153460745,0.635453142061,0.628162650602,0.637228915663,0.52431954407,0.511379378587,0.525453112687,14.0807328
340,0.105229670041,0.105721309993,0.105492526792,0.638465303664,0.631475903614,0.639036144578,0.529129070224,0.516498715669,0.528634361233,14.4892708
350,0.104534974578,0.104937534951,0.104863069482,0.642268157687,0.637801204819,0.64265060241,0.536965739071,0.529630354,0.535546507986,14.8951273
360,0.10436627851,0.10478992343,0.104707993386,0.648104220791,0.642620481928,0.64843373494,0.549155812832,0.539848749273,0.547316165064,15.3150088
370,0.103867705039,0.104257559316,0.104209011613,0.650288037953,0.644728915663,0.650361445783,0.551910459282,0.542563505914,0.550216986981,15.71423
380,0.102984905429,0.103387150528,0.103260292778,0.651154034414,0.647740963855,0.651204819277,0.549433448427,0.542896228259,0.547868186787,16.1153062
390,0.103092486226,0.103512321477,0.103326026886,0.647614744531,0.644427710843,0.651325301205,0.540120878581,0.534043812907,0.544682190057,16.5365178
400,0.10211560646,0.102569548544,0.102288497293,0.655446364697,0.651957831325,0.658674698795,0.553413693817,0.547129139722,0.557551147899,16.9347401
410,0.100631317487,0.101004060061,0.100843267541,0.679920177718,0.676807228916,0.682891566265,0.600159917219,0.594788519637,0.603853100542,17.3376718
420,0.100368736506,0.100690354651,0.10065051111,0.680823826198,0.678012048193,0.681807228916,0.60136374324,0.596603773585,0.601719197708,17.7331472
430,0.0997984986747,0.100116578852,0.10005905293,0.684739636281,0.681626506024,0.686144578313,0.610213677203,0.604859813084,0.611599821082,18.1392033
440,0.0983665385456,0.0985926470368,0.0986141532356,0.697541323092,0.697891566265,0.697831325301,0.628840733725,0.628243143069,0.628224132819,18.5336595
450,0.0981375849322,0.098258770372,0.0982930258318,0.710681878083,0.70813253012,0.709036144578,0.65857993424,0.654052124241,0.655639526593,18.9312986
460,0.0978262192165,0.0982046339293,0.0980978906135,0.699122707933,0.696987951807,0.702168674699,0.635895566592,0.633248268319,0.639334695069,19.3268389
470,0.0913248063656,0.0915703087189,0.0915217155162,0.821228208893,0.819126506024,0.823373493976,0.820301264098,0.818002727686,0.822432170543,19.7219151
480,0.0910388930056,0.0912922729922,0.0912053702653,0.817952483151,0.816265060241,0.820120481928,0.816026787413,0.813854134879,0.817860192753,20.1145697
490,0.0905251807728,0.0908447193795,0.0906682903187,0.818329003351,0.81265060241,0.81686746988,0.817958875684,0.811800302572,0.816336394393,20.5191727
500,0.088855830754,0.0891352161076,0.0890760348264,0.8291351331,0.827108433735,0.831807228916,0.832916053019,0.830578512397,0.834792899408,20.9115582
510,0.0872353261944,0.0874600358264,0.0874279179903,0.782183064121,0.780873493976,0.779879518072,0.817502129405,0.816078877512,0.815659368379,21.3119711
520,0.0858334913927,0.0860038306919,0.0859482072154,0.783425580782,0.78328313253,0.782048192771,0.818354070612,0.817917246615,0.81706947113,21.7059698
530,0.0858063966838,0.0859727454988,0.0859133370354,0.783350276742,0.78328313253,0.781927710843,0.818290911388,0.817917246615,0.81698685541,22.1042691
540,0.0853422958091,0.0855259998411,0.0853645511611,0.791219548929,0.790060240964,0.789879518072,0.822064627924,0.820407111569,0.821054791709,22.502148
550,0.0858223879801,0.086086421929,0.0856999788,0.787303738846,0.784939759036,0.785662650602,0.819133608683,0.81697000769,0.817856045869,22.9052477
560,0.0845056592549,0.0847184957194,0.0844111042462,0.794834142852,0.795180722892,0.793614457831,0.824457974936,0.824062095731,0.823529411765,23.3102293
570,0.0837526462418,0.0839673732118,0.0836611518437,0.803569411499,0.801807228916,0.80265060241,0.830435206552,0.828422425033,0.829517069109,23.7212832
580,0.0828970797614,0.0831189459454,0.0827958704343,0.806129748861,0.80421686747,0.803253012048,0.831539342385,0.829351535836,0.828915662651,24.1293603
590,0.0820903425917,0.0822892910026,0.0820000683494,0.811626943786,0.808734939759,0.810240963855,0.834660762087,0.831609652612,0.833421470122,24.5468279
600,0.079437907892,0.0796086488587,0.0792919963134,0.828306788659,0.823042168675,0.825903614458,0.843266652918,0.838087363924,0.841086550093,24.9486341
610,0.079243011378,0.0794121480002,0.079096215501,0.82981286946,0.824397590361,0.827469879518,0.84442761754,0.839216767788,0.842360193747,25.3611652
620,0.0791496204833,0.0792278112403,0.079035704888,0.830565909861,0.827259036145,0.829397590361,0.843760849941,0.840183920858,0.842596709649,25.7679712
630,0.0784063876438,0.0785238890333,0.0782132426261,0.833653375504,0.829668674699,0.83313253012,0.844840907495,0.840771504998,0.844154382806,26.180877
640,0.0781511097262,0.0782718338143,0.077976074575,0.831582514402,0.828313253012,0.830722891566,0.843036109064,0.839527027027,0.84190390458,26.5825156
650,0.0774639727879,0.0776215557886,0.0773018799589,0.840280131029,0.835090361446,0.840120481928,0.848867037195,0.843638440668,0.848533272457,26.9901032
660,0.0774365897282,0.0776145353898,0.0772928490081,0.839188222448,0.834036144578,0.83843373494,0.848077401914,0.842706251784,0.847005134056,27.3999469
