,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,3.088426446914673,2.0047162582090956,0.010798215866088867,0.0011654440477865565,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.5000000000000001,0.5933455056848868,0.5946442868455477,0.5981813903994954,0.6599485744536037,0.5892204733305979,0.05116425017508638,291,0.5000000000000001,0.5988804809141299,0.5916581743545565,0.6012223186531042,0.6611322328633076,0.5905786413570197,0.05170236617878851
1,2.2094077110290526,0.6906383275399467,0.011599445343017578,0.001742815551119274,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.617041729679489,0.6112069975465713,0.5746694044735337,0.5965400187932552,0.8112557457980869,0.6421344624997265,0.08580597506404142,271,0.6142218232437536,0.6099635483366564,0.5716931836061073,0.5877360190735033,0.8255582984666435,0.6418345745453328,0.09314408355293306
2,2.7650870800018312,0.6201142496858345,0.009999847412109375,0.0014139435058303158,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.8113652527002544,0.81643811909946,0.8113320752644108,0.8094878716419696,0.8036343183573978,0.8104518626742827,0.00411935079414993,245,0.8067357425023606,0.8041355194952269,0.8142360103527914,0.813107726495874,0.8181570262517373,0.811274405019598,0.005119878763906813
3,3.436289596557617,1.4902856427230504,0.011998748779296875,0.0024499353961200264,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.8174637029129546,0.825708356484621,0.8145271960181244,0.8096299391236588,0.8142806563541604,0.8163220705678955,0.005321375679017995,179,0.8164959888676316,0.8134200388828277,0.8143197307044225,0.8071515943496836,0.8252353349657119,0.8153245375540555,0.0058485888234793915
4,3.960248422622681,2.2716300062464874,0.01139988899230957,0.0018543324041671925,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.8201696691638459,0.8222246041919751,0.8156022421627119,0.820537173068575,0.8146214588095915,0.818631226664875,0.0029719691407597234,153,0.8129110167140492,0.8133600270165826,0.818924752655396,0.8242083113061931,0.8247570573145674,0.8188322330013577,0.005079766955863265
5,5.468443822860718,2.319930750018882,0.011399459838867188,0.002332715749178177,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.8195681002721766,0.822485770161308,0.8159387561548397,0.8150163505209466,0.813907877071837,0.8173835417565404,0.0031804336875810722,164,0.8190902562667733,0.8113687573301837,0.8168271252298456,0.820017135742709,0.8271598389205108,0.8188926226980044,0.005109310766609352
6,5.273063039779663,0.805034863559371,0.012000703811645507,0.0014142797880994894,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.8128001464182225,0.830567939367689,0.8130958266431582,0.8154643066693694,0.8092165239705834,0.8162292934758406,0.0074423127802141905,180,0.8128056009333047,0.814431914912107,0.8158051307441307,0.8169407147787016,0.8243067617315657,0.8168580246199619,0.003972587413377514
7,8.581907510757446,3.7950892784186485,0.015999364852905273,0.003033370681834305,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.800356177395496,0.8344431367916617,0.8206415665388667,0.8236661820087393,0.830985083235802,0.8220179882255854,0.011905068799204034,134,0.8017454063879002,0.8243542540877501,0.8245396451758147,0.8185859894686619,0.8439530598832058,0.8226356710006664,0.013518970303675557
8,8.430705404281616,3.278704077940251,0.023600387573242187,0.013894244613218325,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.8192325585126009,0.8364099632447484,0.7859451388615449,0.809520441432468,0.8337844538151273,0.8169776846786267,0.018351066027511652,169,0.8173628640737611,0.822846079924624,0.7957015885490432,0.8177997504600252,0.844338276649745,0.8196097119314396,0.015504184211406797
9,21.740194654464723,15.291039860458346,0.016199636459350585,0.0019394632295666309,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.8250145470295621,0.8430888362911078,0.8233749983593576,0.8237399501536371,0.8706753773326366,0.8371770945117544,0.018307771091872628,63,0.8175325837086531,0.8301393979937745,0.8298933949208023,0.8235491987002918,0.8808724669088499,0.8363974084464744,0.022717631118013
10,19.53044490814209,3.140303463432826,0.020400524139404297,0.0026540996741981166,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.842993679030062,0.8240087724543185,0.840109551163981,0.8200745119028001,0.8376158369673031,0.8329602413587406,0.009161257544110539,87,0.8382948358983873,0.8149015571423267,0.8390903121765627,0.822241889570995,0.8486644684488662,0.8326386126474276,0.012273062626471844
