2,37.43802350597751
3,4205.231713221642
4,3195.595762748694
5,3724.1297634846837
6,3304.8377874153175
7,3481.6256775972865
8,3481.6256775972865
9,3481.6256775972865
10,3481.6256775972865
15,3481.6256775972865
20,3481.6256775972865
25,3481.6256775972865
30,3481.6256775972865
35,3481.6256775972865
40,3481.6256775972865
45,3481.6256775972865
50,3481.6256775972865
55,3481.6256775972865
60,3481.6256775972865
