,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_ica__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
92,21.74512114524841,8.17579492150467,0.015426349639892579,0.0022401200767724816,0.1,"(100, 25, 100)",50,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 50}",0.9069022874319824,0.9273490104136334,0.9258975281510148,0.9115641930556081,0.9324118083111672,0.9208244061161298,0.009820019775085852,99,0.9119122261394192,0.9282637676556914,0.9263622380571978,0.9155427186708129,0.9287932581915314,0.9221748417429305,0.007038736796046394
93,22.03661527633667,8.03818340888178,0.016825294494628905,0.00041328270672255684,0.1,"(100, 25, 100)",55,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 55}",0.9069022874319824,0.9273490104136334,0.9258975281510148,0.9115641930556081,0.9324118083111672,0.9208244061161298,0.009820019775085852,99,0.9119122261394192,0.9282637676556914,0.9263622380571978,0.9155427186708129,0.9287932581915314,0.9221748417429305,0.007038736796046394
94,21.86088924407959,7.898017812910205,0.015412998199462891,0.0008014816972260455,0.1,"(100, 25, 100)",60,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (100, 25, 100), 'ica__n_components': 60}",0.9069022874319824,0.9273490104136334,0.9258975281510148,0.9115641930556081,0.9324118083111672,0.9208244061161298,0.009820019775085852,99,0.9119122261394192,0.9282637676556914,0.9263622380571978,0.9155427186708129,0.9287932581915314,0.9221748417429305,0.007038736796046394
95,3.7523727893829344,0.5643035493149507,0.007975625991821288,0.0006375726038765547,0.01,"(50, 50)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 2}",0.7447305652574362,0.7505593640465192,0.7414363737465297,0.726814974674384,0.7410305358517649,0.7409149754530269,0.0078313093412454,355,0.7411825545425162,0.7414732549733558,0.7442653809799992,0.7301284707832573,0.7461955345530523,0.7406490391664361,0.005576519858196722
96,18.327735805511473,3.8429712436863896,0.009807538986206055,0.0018265897819937738,0.01,"(50, 50)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 3}",0.8363559506472453,0.8484354182394779,0.8287760065426567,0.8704819384765171,0.8570796277776626,0.8482243087736541,0.014784592035402779,295,0.8465653531936473,0.8438081012076633,0.830155586191248,0.8711229455923805,0.843982927381637,0.8471269827133152,0.01330451066741869
97,14.895143222808837,3.9351793470210805,0.009026050567626953,0.0006266920221716628,0.01,"(50, 50)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 4}",0.8686129705279781,0.8844542706568108,0.8178605621878122,0.8820930965685501,0.8773763391051957,0.8660785948705336,0.02471117391993087,240,0.8757776472839567,0.8854114784689469,0.8242113325312866,0.883945999730914,0.8738940081146297,0.8686480932259467,0.022662801650986733
98,12.542936086654663,2.8434292731179993,0.008411836624145509,0.0005041339606544526,0.01,"(50, 50)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 5}",0.8838124136236309,0.8947488676651911,0.889723493671061,0.8998955498543034,0.899728157981709,0.8935809313143289,0.00615370158684724,213,0.8901336799311165,0.8913633215721158,0.8967073950656186,0.9015185296080893,0.895105039291921,0.8949655930937721,0.004057537214596034
99,11.49829168319702,4.824964740580928,0.008421564102172851,0.000503281067049503,0.01,"(50, 50)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 6}",0.8860565919396978,0.8990011896497495,0.8953672139960642,0.932570919945224,0.9045663192302403,0.9035108094362642,0.015728052128901406,165,0.8933391019225833,0.8960536235292245,0.9011400132791062,0.929134342101076,0.8988082626083717,0.9036950686880723,0.012986173765575738
100,21.85095682144165,7.70213660666267,0.013206863403320312,0.00895151021942503,0.01,"(50, 50)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 7}",0.9158979904010913,0.9294518881417204,0.9250473614940544,0.9328300497124077,0.9321724558043757,0.9270791909240107,0.006225897915011802,71,0.9208685260160071,0.9310884326091314,0.9275935182060655,0.9304742255456199,0.9319599289211578,0.9283969262595964,0.004039223723631757
101,22.06644024848938,7.494471615238613,0.01422419548034668,0.009399612563465146,0.01,"(50, 50)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 8}",0.9158979904010913,0.9294518881417204,0.9250473614940544,0.9328300497124077,0.9321724558043757,0.9270791909240107,0.006225897915011802,71,0.9208685260160071,0.9310884326091314,0.9275935182060655,0.9304742255456199,0.9319599289211578,0.9283969262595964,0.004039223723631757
102,21.72441520690918,7.80470357476236,0.013220691680908203,0.00891965116753499,0.01,"(50, 50)",9,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 9}",0.9158979904010913,0.9294518881417204,0.9250473614940544,0.9328300497124077,0.9321724558043757,0.9270791909240107,0.006225897915011802,71,0.9208685260160071,0.9310884326091314,0.9275935182060655,0.9304742255456199,0.9319599289211578,0.9283969262595964,0.004039223723631757
103,21.88498911857605,7.588637151308081,0.01381063461303711,0.009614861518395818,0.01,"(50, 50)",10,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 10}",0.9158979904010913,0.9294518881417204,0.9250473614940544,0.9328300497124077,0.9321724558043757,0.9270791909240107,0.006225897915011802,71,0.9208685260160071,0.9310884326091314,0.9275935182060655,0.9304742255456199,0.9319599289211578,0.9283969262595964,0.004039223723631757
104,21.844473695755006,7.437342842979389,0.013999652862548829,0.00953108841427811,0.01,"(50, 50)",15,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 15}",0.9158979904010913,0.9294518881417204,0.9250473614940544,0.9328300497124077,0.9321724558043757,0.9270791909240107,0.006225897915011802,71,0.9208685260160071,0.9310884326091314,0.9275935182060655,0.9304742255456199,0.9319599289211578,0.9283969262595964,0.004039223723631757
105,21.895121765136718,7.703613447730147,0.01401982307434082,0.009988508133474171,0.01,"(50, 50)",20,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 20}",0.9158979904010913,0.9294518881417204,0.9250473614940544,0.9328300497124077,0.9321724558043757,0.9270791909240107,0.006225897915011802,71,0.9208685260160071,0.9310884326091314,0.9275935182060655,0.9304742255456199,0.9319599289211578,0.9283969262595964,0.004039223723631757
106,21.771973419189454,7.735412393335507,0.013207721710205077,0.009407710760536666,0.01,"(50, 50)",25,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 25}",0.9158979904010913,0.9294518881417204,0.9250473614940544,0.9328300497124077,0.9321724558043757,0.9270791909240107,0.006225897915011802,71,0.9208685260160071,0.9310884326091314,0.9275935182060655,0.9304742255456199,0.9319599289211578,0.9283969262595964,0.004039223723631757
107,21.999617195129396,7.546245759345387,0.01380906105041504,0.009615794012619618,0.01,"(50, 50)",30,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 30}",0.9158979904010913,0.9294518881417204,0.9250473614940544,0.9328300497124077,0.9321724558043757,0.9270791909240107,0.006225897915011802,71,0.9208685260160071,0.9310884326091314,0.9275935182060655,0.9304742255456199,0.9319599289211578,0.9283969262595964,0.004039223723631757
108,21.33246088027954,6.89985646636704,0.01341242790222168,0.008302248878334688,0.01,"(50, 50)",35,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'ica__n_components': 35}",0.9158979904010913,0.9294518881417204,0.9250473614940544,0.9328300497124077,0.9321724558043757,0.9270791909240107,0.006225897915011802,71,0.9208685260160071,0.9310884326091314,0.9275935182060655,0.9304742255456199,0.9319599289211578,0.9283969262595964,0.004039223723631757
