,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
208,14.145241355895996,3.1537478400519667,0.012805652618408204,0.0007684576241010571,0.001,"(50, 50)",60,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 60}",0.9361290504623727,0.937842378613506,0.9385318252447513,0.9388734920136801,0.9411727772444269,0.9385097185711613,0.0016332676322775939,22,0.9417232224266884,0.9395024191303697,0.9405744363582195,0.9408423278265031,0.9422948327899823,0.9409874477063525,0.0009641128793541403
209,6.650324869155884,1.16629390699535,0.005020570755004883,2.1971484821935538e-05,0.001,"(50,)",2,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 2}",0.9148121245515096,0.9181018625539491,0.9167890675606488,0.916574571351709,0.9182178710660824,0.916898993347089,0.0012376900402969284,366,0.9169364690444655,0.9160917449414073,0.9170522170814506,0.9192708221873326,0.9172855050410783,0.9173273516591468,0.0010520495281684799
210,6.807549095153808,0.5702974081933374,0.005023527145385742,1.909457471430669e-05,0.001,"(50,)",3,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 3}",0.9148252804285317,0.9188428777447604,0.9157756798623822,0.9140653612245127,0.9154872390205826,0.9157993245582104,0.001631971244217318,369,0.9167739622480364,0.9153406766686522,0.9149422141506378,0.9163133535588084,0.917212334549926,0.9161165082352122,0.0008547175427188834
211,5.376178979873657,1.5784783232998771,0.0058266639709472655,0.00039505181279015153,0.001,"(50,)",4,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 4}",0.9215636492045517,0.9305203577309785,0.9264643059223215,0.9255960401635651,0.9305013368713182,0.9269288761936371,0.0033598674996484215,333,0.92470530343923,0.9283413296064291,0.9285634892470729,0.9280159426813783,0.9273145145727816,0.9273881159093784,0.0014062137246934271
212,6.113289737701416,0.9789340223016324,0.0058310508728027345,0.00041610487463250443,0.001,"(50,)",5,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 5}",0.9195390133068423,0.9314356103412945,0.9302124350733376,0.9292417874926221,0.9289056336360206,0.9278665261978505,0.004256166146195406,319,0.923883545253274,0.93060398493784,0.9331360524756211,0.9304991987905655,0.9264485272949936,0.9289142617504588,0.0033038965382729086
213,4.580870914459228,1.7464451881447487,0.005224180221557617,0.0004090271898679542,0.001,"(50,)",6,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 6}",0.9297366038645181,0.9289206605205995,0.9301303183947671,0.9364249837790724,0.9331728754158883,0.9316768066583538,0.0027760933263133863,273,0.9331628262710328,0.9277504064018425,0.9330986673027059,0.93750047220275,0.9313823621526192,0.93257894686619,0.003148938047104983
214,4.235177087783813,0.6865183055434478,0.0054244518280029295,0.000486222842076567,0.001,"(50,)",7,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 7}",0.9323318833691617,0.93020391971073,0.9301904023169407,0.9294894202379513,0.9339256622820719,0.9312282625769486,0.0016518387010540686,285,0.9345266460223179,0.9296827106528314,0.9328434550599625,0.9304293593060043,0.9324282051773519,0.9319820752436936,0.0017386116218336698
215,6.723066329956055,1.0914570715046112,0.0060330390930175785,0.0006320760019795025,0.001,"(50,)",8,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 8}",0.9305513753070499,0.9284089646402843,0.9316614163203653,0.9346439580826922,0.9337796560615278,0.9318088653604053,0.002239785604354465,268,0.9332733827089552,0.9290408611304601,0.9343157958757646,0.9355614727961902,0.9337957787772453,0.9331974582577232,0.0022127040204581094
216,4.774810886383056,1.202270133070181,0.006024694442749024,2.1116188575704296e-05,0.001,"(50,)",9,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 9}",0.934568084818618,0.933639124172923,0.9300542160632133,0.9306882677240591,0.9321085371284703,0.9322117830920612,0.0017074759597443493,255,0.9354408025888166,0.9334806035196704,0.932216687648369,0.9315471260205395,0.9317027342725779,0.9328775908099946,0.0014505789450877703
217,5.0574136734008786,1.2588550703894554,0.005431747436523438,0.0004969638086022448,0.001,"(50,)",10,"{'NN__alpha': 0.001, 'NN__hidden_layer_sizes': (50,), 'rp__n_components': 10}",0.9328138885105499,0.9347666653685206,0.9310210372330954,0.9342979155958947,0.9304521320005842,0.9326703530151861,0.0017148785245270754,242,0.9371987392903197,0.937343719443558,0.9335472223791723,0.9344380861710935,0.9265544868007468,0.9338164508169781,0.003926233185107626
