,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_rp__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.5424264430999756,0.20954576559247953,0.007598018646240235,0.0008010153029295174,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 2}",0.5330286836228887,0.48805713219078156,0.5134695579649708,0.509285515707534,0.5108076174589937,0.5109292978486246,0.014298685013341316,324,0.5479509965750526,0.5033496808226814,0.5084013080254327,0.49789144151403775,0.5115028428931139,0.5138192539660636,0.017680514264649096
1,0.8990353584289551,0.038378871629015585,0.00719757080078125,0.00039901867309221614,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 3}",0.522679350418605,0.5580136470165297,0.5295941061996108,0.5534681679177093,0.5442591048095637,0.541601564498742,0.013565704141499607,265,0.5653130280307745,0.5512271462315819,0.5617503938113138,0.5540886192429464,0.5391497834687629,0.5543057941570758,0.009119332865280359
2,0.6592008590698242,0.1663938071100169,0.006998825073242188,0.0006319573858491815,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 4}",0.5210719890492024,0.5431533319045675,0.5215109813733667,0.5238879621907145,0.5456352515985544,0.5310530099079483,0.01096433486445379,290,0.551252090432489,0.5353431129061295,0.551266521446037,0.5416486873822681,0.5511317851219905,0.5461284394577828,0.006543341671471128
3,0.7203995227813721,0.14964145916017452,0.007398653030395508,0.00048935635864737,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 5}",0.5409341362074566,0.5687155627147468,0.5216499860995274,0.5346330275229357,0.5509313316652767,0.5433847567195256,0.015836542869492556,259,0.5576764151495892,0.5528339865821889,0.5646894652657556,0.5566390782129198,0.556234002769243,0.5576145895959393,0.003892800939220256
4,1.0197319030761718,0.4550568432522242,0.007697057723999023,0.0009793358404177682,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 6}",0.5219396185195682,0.5461088028095984,0.5212677231025855,0.528023352793995,0.5332290797887129,0.5301177952101551,0.009114756252058204,294,0.5574180799906296,0.578964446921994,0.5524661512893962,0.5594412471644719,0.5275689581372941,0.5551717767007571,0.016483940149619673
5,1.0264400482177733,0.2706986519148326,0.007800531387329101,0.0017193318372109038,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 7}",0.5710626559831864,0.5609449210837416,0.5891298304142341,0.5430219627467334,0.5956422018348625,0.571954099988056,0.019045322523859348,217,0.606785473365016,0.6229445436187311,0.6336809617140886,0.5723503733625854,0.6248087264081461,0.6121140156937134,0.021693915233032927
6,0.9189153671264648,0.33328275336520036,0.007799100875854492,0.0007486391279954223,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 8}",0.5859886482263716,0.5955463991648632,0.6059980539338338,0.5566235752015569,0.5594036697247707,0.5807225600739051,0.01959706782344472,192,0.6123248212151512,0.5984126811979289,0.6393264570152135,0.5676666614678374,0.6099344427634896,0.6055330127319241,0.023203697138743193
7,1.304771089553833,0.40640134117720933,0.007600641250610352,0.0004909347957032718,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 9}",0.6093731636328439,0.6104274544235274,0.6138657214345288,0.5992493744787323,0.5625173755907701,0.5990978998016121,0.018915224465643202,154,0.6406245594094948,0.6515373219472093,0.6491227842156613,0.6270299261939544,0.5981885546041698,0.6333006292740979,0.019538357167492144
8,1.2378291606903076,0.35843825626325587,0.008599090576171874,0.0008001571669735201,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 10}",0.610023021562839,0.6565742808354129,0.6328676675006951,0.5981373366694468,0.6160341951626356,0.6227383294029122,0.02030058000625499,106,0.669337069902327,0.6715479937270756,0.6515865960319069,0.5840849973919205,0.6586535378899337,0.6470420389886328,0.03230070963043949
9,0.9636012554168701,0.14007312480373596,0.008799934387207031,0.0013277188865398022,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 15}",0.6266773593645217,0.6626546005102074,0.6130455935501807,0.6282805115373922,0.6519947178204061,0.6365390442178676,0.0181031591048108,86,0.6711449822028548,0.6780605992247775,0.669595340462661,0.6992524950047916,0.6541535179610884,0.6744413869712347,0.014660408311654452
10,1.1078010559082032,0.23459307370980562,0.00919961929321289,0.002482231578012105,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'rp__n_components': 20}",0.601505734650563,0.6598201137942714,0.6112802335279399,0.6106269113149848,0.6224631637475675,0.6211491674454747,0.020463978481548968,107,0.6444622789455761,0.6932288424372435,0.6806060275226019,0.658674766442597,0.6813360297927573,0.6716615890281551,0.017590930808445697
