,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,6.752087593078613,0.6148007002966825,0.015621805191040039,0.0008110903151223068,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 2}",0.9140322965470407,0.9190911928641499,0.9146731488226946,0.9145325692162414,0.9228539110962106,0.9170364062298341,0.0034333962640151153,365,0.9183566390771402,0.9172362359547845,0.9182969899873693,0.9163872684089753,0.9162240676949862,0.9173002402246511,0.0009061180962108401
1,10.133635091781617,4.704408651262853,0.015223121643066407,0.000980853647297814,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 3}",0.9189427127632724,0.9240229574175893,0.917550090876188,0.9213812200377484,0.9282478014477431,0.9220286584826825,0.0038118809940006454,355,0.9242945918560064,0.9229660645807646,0.9187658902803985,0.9226783674941395,0.9247820377237427,0.9226973903870104,0.002117831335694146
2,11.130980968475342,2.3804520244683527,0.016024112701416016,0.0010861282551511595,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 4}",0.9366076029301533,0.9376841596033819,0.9359703088956719,0.9338125387354325,0.9356034530620082,0.9359357202987351,0.001274953073471129,154,0.9387997975231426,0.9390689461646812,0.9374669929941137,0.9351309727599958,0.9343179652350844,0.9369569349354034,0.001919124389838277
3,9.147885847091676,2.039903375805093,0.017628860473632813,0.0013466734646380625,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 5}",0.9342370448542783,0.9357174681290225,0.9306885808034668,0.9339633701309515,0.9408267347576295,0.9350864515557762,0.0033066364034845266,189,0.9384374180877302,0.9361166750898693,0.934407461014493,0.9352863763133052,0.9383188949394938,0.9365133650889783,0.0016161444468278964
4,11.142647981643677,1.1137421252777053,0.014419364929199218,0.00048278445708608604,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 6}",0.9359683820819098,0.9397845363158778,0.9365185672420075,0.9379567683384645,0.9421239919852056,0.9384702549715821,0.0022542785978429255,54,0.9398140355842535,0.9400970160870141,0.9374169972112982,0.9392365035149562,0.937792744769901,0.9388714594334846,0.0010772912116622623
5,9.928717708587646,1.358835395914566,0.015605640411376954,0.0013536540255966367,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 7}",0.9320088202714326,0.9372240322826328,0.9367308558272891,0.9375631293725915,0.9409382499126108,0.9368926870730035,0.002856810152652823,124,0.9353115520622998,0.9400303972275121,0.9395657327296617,0.9404802157747912,0.9389092646830863,0.9388594324954702,0.0018486154645046067
6,9.820234251022338,1.5376373751682932,0.015806818008422853,0.000981617066529656,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 8}",0.9320088202714326,0.9372240322826328,0.9367308558272891,0.9375631293725915,0.9409382499126108,0.9368926870730035,0.002856810152652823,124,0.9353115520622998,0.9400303972275121,0.9395657327296617,0.9404802157747912,0.9389092646830863,0.9388594324954702,0.0018486154645046067
7,9.731292581558227,1.4606801928743538,0.016026115417480467,1.7421596494068872e-05,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 9}",0.9320088202714326,0.9372240322826328,0.9367308558272891,0.9375631293725915,0.9409382499126108,0.9368926870730035,0.002856810152652823,124,0.9353115520622998,0.9400303972275121,0.9395657327296617,0.9404802157747912,0.9389092646830863,0.9388594324954702,0.0018486154645046067
8,9.927153873443604,1.5240342219286493,0.016416025161743165,0.00047564499121261443,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 10}",0.9320088202714326,0.9372240322826328,0.9367308558272891,0.9375631293725915,0.9409382499126108,0.9368926870730035,0.002856810152652823,124,0.9353115520622998,0.9400303972275121,0.9395657327296617,0.9404802157747912,0.9389092646830863,0.9388594324954702,0.0018486154645046067
9,10.30338912010193,1.531014846908174,0.015404701232910156,0.0014917124704206068,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 15}",0.9320088202714326,0.9372240322826328,0.9367308558272891,0.9375631293725915,0.9409382499126108,0.9368926870730035,0.002856810152652823,124,0.9353115520622998,0.9400303972275121,0.9395657327296617,0.9404802157747912,0.9389092646830863,0.9388594324954702,0.0018486154645046067
10,10.16438455581665,1.519641550869945,0.016424083709716798,0.0005032294256383265,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'filter__n': 20}",0.9320088202714326,0.9372240322826328,0.9367308558272891,0.9375631293725915,0.9409382499126108,0.9368926870730035,0.002856810152652823,124,0.9353115520622998,0.9400303972275121,0.9395657327296617,0.9404802157747912,0.9389092646830863,0.9388594324954702,0.0018486154645046067
