,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__activation,param_NN__alpha,param_NN__hidden_layer_sizes,param_NN__learning_rate_init,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,0.9232436656951905,0.05741782340290825,0.1068040370941162,0.00039096362763138136,relu,0.31622776601683794,"(149,)",0.002,"{'NN__activation': 'relu', 'NN__alpha': 0.31622776601683794, 'NN__hidden_layer_sizes': (149,), 'NN__learning_rate_init': 0.002}",0.7334268944395664,0.7205645467932275,0.7519877675840978,0.7498192938559911,0.7644008896302475,0.7440220963449827,0.015332135070175206,1,0.7486808855842039,0.7577367150439559,0.7465397459158863,0.744821532857467,0.7442163024886794,0.7483990363780386,0.0049198056281623435
