iterations,fitness,time,fevals
0,0.0319311001754,0.00233500000104,593
10,0.038420567135,0.00460630000089,1070
20,0.0456446109543,0.00673720000123,1556
30,0.0470787068811,0.00887560000047,2036
40,0.0471330753648,0.0109759000006,2515
50,0.0518318307448,0.0130424000017,2989
60,0.0540525099739,0.015216900003,3477
70,0.0579310049058,0.017223400002,3951
80,0.062005667424,0.0192953000042,4426
90,0.0664046997196,0.0212009000061,4912
100,0.0688267908993,0.0230514000032,5407
110,0.0714150706043,0.0248664000028,5894
120,0.0709125349236,0.0266599000061,6379
130,0.0706677426337,0.028622100006,6859
140,0.074312294835,0.0304699000044,7338
150,0.0736391862777,0.0324078000049,7817
160,0.0778038037953,0.0345385000037,8289
170,0.0756109585415,0.0363509000053,8775
180,0.0766009028755,0.0393591000065,9269
190,0.0768203993978,0.0411289000076,9745
200,0.0779732882341,0.0429412000085,10220
210,0.0755181742754,0.0447386000087,10707
220,0.0779292539264,0.0465211000119,11188
230,0.0770741392879,0.0482108000142,11659
240,0.0794521201953,0.0499473000164,12128
250,0.0836753016583,0.0517198000161,12605
260,0.0847275084834,0.0534330000191,13081
270,0.0928000744006,0.0551772000217,13574
280,0.100112273252,0.0568504000184,14057
290,0.0909410156595,0.0586050000165,14539
300,0.0909410156595,0.0603082000198,15011
310,0.0877227139101,0.0627235000175,15493
320,0.0834122942774,0.0645002000165,15973
330,0.0814305001393,0.0661133000176,16449
340,0.0836465448969,0.0677891000159,16931
350,0.0832226056848,0.0696049000144,17399
360,0.0843719195435,0.0712690000146,17880
370,0.0923100141788,0.0728656000174,18359
380,0.0933827739541,0.0744004000153,18842
390,0.0963734414722,0.0765279000152,19324
400,0.0905640889008,0.0788161000128,19803
410,0.0865409733138,0.0809312000129,20293
420,0.0990963007632,0.0825875000155,20788
430,0.0960319056629,0.0842220000159,21268
440,0.0899999211083,0.0859043000164,21749
450,0.0913936355336,0.0875762000178,22245
460,0.0916165573758,0.0892949000154,22725
470,0.10066842626,0.0909593000142,23202
