iterations,fitness,time,fevals
0,0.0254121748134,0.000934299998335,290
10,0.0294287623724,0.00178569999844,483
20,0.0322852129626,0.00257769999735,666
30,0.0349981596367,0.00340059999871,850
40,0.0383955445357,0.00418569999965,1030
50,0.0383955445357,0.00496509999721,1215
60,0.0393563692941,0.00573859999713,1404
70,0.0389381487262,0.00656969999545,1590
80,0.0417519857117,0.0073798999947,1779
90,0.0452327219936,0.00814219999666,1967
100,0.0455092685284,0.00909339999635,2154
110,0.0467965850466,0.00989419999678,2338
120,0.0488799575955,0.0105898999973,2529
130,0.0486967270809,0.0113918999959,2720
140,0.048042247344,0.0122649999939,2905
150,0.050673789201,0.014134999994,3093
160,0.0492447812445,0.0148812999942,3274
170,0.0537031504228,0.0156520999953,3460
180,0.0543567143867,0.0163932999967,3647
190,0.0537031504228,0.0171775999952,3836
200,0.0547584043602,0.0179517999968,4020
210,0.0525997828429,0.0186807999962,4204
220,0.0565559090048,0.019399599998,4392
230,0.0536141779611,0.0209832999972,4582
240,0.0559432305804,0.0216936999968,4769
250,0.0568707499697,0.0223875999945,4958
260,0.0595780682013,0.0230735999939,5143
270,0.0595780682013,0.0237737999923,5328
280,0.0624170168805,0.0244962999932,5515
290,0.0618858475129,0.025181399993,5703
300,0.0657840266741,0.0258273999934,5888
310,0.0622840244641,0.0264465999935,6078
320,0.0622840244641,0.0270612999921,6260
330,0.0625425708978,0.0279355999919,6451
340,0.0658389747126,0.0286010999916,6639
350,0.0691152420255,0.0292823999916,6828
360,0.0691152420255,0.0300054999898,7012
370,0.0693473375402,0.0307465999867,7199
380,0.0691692717724,0.0314514999845,7385
390,0.0680084393962,0.0321098999848,7565
400,0.0657820453468,0.0327660999865,7747
410,0.0686670173748,0.0334207999877,7936
420,0.0678359694864,0.0340980999863,8123
430,0.0681417671153,0.0347489999876,8313
440,0.0655764003665,0.0354535999868,8499
450,0.0667699192425,0.0362414999872,8685
460,0.0667699192425,0.0370110999866,8868
470,0.0667699192425,0.0377348999864,9056
480,0.0676028066921,0.0385940999877,9240
490,0.0671179433617,0.0396133999893,9425
500,0.0667699192425,0.0402832999898,9610
510,0.0668361222379,0.0409353999894,9797
520,0.0667407166459,0.0415824999909,9984
530,0.0667407166459,0.0422415999928,10173
540,0.0667407166459,0.0428690999943,10360
550,0.0631727750194,0.0435668999926,10550
560,0.0631735886517,0.04428559999,10739
570,0.0631735886517,0.0449720999895,10927
580,0.0632939354392,0.045630399989,11111
590,0.0623091041535,0.0462548999894,11299
600,0.0630761311449,0.0468797999893,11487
610,0.0642839517082,0.0475718999878,11671
620,0.0642839517082,0.0482856999879,11863
630,0.0648624673678,0.0489013999868,12052
