iterations,fitness,time,fevals
0,0.0213919367435,2.18999994104e-05,11
10,0.0199307634163,6.24999993306e-05,21
20,0.0205353933567,8.92999996722e-05,31
30,0.0215114540493,0.000117699997645,41
40,0.0223763985089,0.000169899998582,51
50,0.0223954788331,0.00019809999867,61
60,0.0226905629763,0.000232999998843,71
70,0.023137237423,0.000261600001977,81
80,0.0237043365798,0.000286500002403,91
90,0.0240383921691,0.00031630000376,101
100,0.0252790173079,0.000345400003425,111
110,0.0257077366115,0.000371400001313,121
120,0.0259854559332,0.000457000001916,131
130,0.0265420493629,0.000509700003022,141
140,0.0267412933942,0.000544600003195,151
150,0.0269473335945,0.000572200002352,161
160,0.0274660194564,0.000599700004386,171
170,0.0276058204719,0.000631700004305,181
180,0.0282723570253,0.000660100002278,191
190,0.0287048026942,0.000688500003889,201
200,0.0288408994169,0.000719200004824,211
210,0.0292675294081,0.000748600003135,221
220,0.0292675294081,0.00079380000534,231
230,0.0292675294081,0.000821900004667,241
240,0.0299718314693,0.000850200005516,251
250,0.0299718314693,0.000888400005351,261
260,0.0299718314693,0.000917300003493,271
270,0.030196223493,0.000945700005104,281
280,0.0304842369846,0.000974100003077,291
290,0.0306831564879,0.0010029000041,301
300,0.0306831564879,0.00104140000622,311
310,0.0306831564879,0.00109040000825,321
320,0.0311279249202,0.00112130000707,331
330,0.0311279249202,0.00115120000555,341
340,0.0311279249202,0.00118010000733,351
350,0.0312639118869,0.00121340000987,361
360,0.0314517469134,0.00128780000887,371
370,0.0317150676767,0.00132630000735,381
380,0.0317150676767,0.00142930000584,391
390,0.0317150676767,0.0014574000088,401
400,0.0318927010123,0.00149300001067,411
410,0.0318927010123,0.00152640001033,421
420,0.032655479842,0.00157030000992,431
430,0.0331661643266,0.00159970001187,441
440,0.0332436933836,0.00163850000899,451
450,0.0335592476646,0.00166630000604,461
460,0.0340227131415,0.00170140000409,471
470,0.0340227131415,0.00173430000359,481
480,0.0340940532361,0.00176250000368,491
490,0.0340940532361,0.00180840000394,501
500,0.0341875343525,0.00184750000335,511
510,0.0341875343525,0.00187330000335,521
520,0.0341875343525,0.00192740000421,531
530,0.0342334996963,0.00195400000302,541
540,0.0342561046426,0.00199370000337,551
550,0.0342561046426,0.00203010000405,561
560,0.0343520645313,0.00206560000515,571
570,0.0348379346602,0.0020928000049,581
580,0.0351654644326,0.00212260000262,591
590,0.0351654644326,0.00215120000212,601
600,0.0355384933241,0.00217950000297,611
610,0.035782692802,0.00220720000289,621
620,0.035782692802,0.00223530000221,631
630,0.035782692802,0.00226340000154,641
640,0.035782692802,0.00229110000146,651
650,0.035782692802,0.00233120000121,661
660,0.035782692802,0.0023586999996,671
670,0.0359416761561,0.00239780000265,681
680,0.0360559313291,0.00243060000139,691
690,0.0365938877479,0.00246440000046,701
700,0.0366374699786,0.0024940000003,711
710,0.0373707123173,0.00252209999962,721
720,0.0373707123173,0.00254919999861,731
730,0.0373737933897,0.00257769999735,741
740,0.0373737933897,0.00260619999608,751
750,0.0373737933897,0.00263359999735,761
760,0.037439536569,0.00266229999761,771
770,0.0380904361205,0.00269019999905,781
780,0.0381296939577,0.00271710000015,791
790,0.0381296939577,0.0027482000005,801
800,0.0381296939577,0.00278389999949,811
810,0.0381296939577,0.00281209999957,821
820,0.0381296939577,0.00286089999645,831
830,0.0381296939577,0.00288939999882,841
840,0.0381296939577,0.00292019999688,851
850,0.0381296939577,0.00297209999917,861
860,0.0381296939577,0.00299929999892,871
870,0.0381296939577,0.00302899999951,881
880,0.0381296939577,0.00305630000003,891
890,0.0381296939577,0.00308389999918,901
900,0.0381296939577,0.00311879999572,911
910,0.0383629191997,0.00317109999742,921
920,0.0383629191997,0.00320579999971,931
930,0.0384442275555,0.00323299999945,941
940,0.0384442275555,0.0032609000009,951
950,0.0384442275555,0.00330659999963,961
960,0.0384442275555,0.00333600000158,971
970,0.0384442275555,0.00336260000404,981
980,0.0384442275555,0.00339100000565,991
990,0.0384442275555,0.0034193000065,1001
1000,0.0384442275555,0.00344980000591,1011
1010,0.0384442275555,0.00347780000448,1021
1020,0.0384442275555,0.0035145000038,1031
1030,0.0384442275555,0.0035593000066,1041
1040,0.0384442275555,0.00358910000796,1051
1050,0.0384442275555,0.00361560000965,1061
1060,0.0386565829832,0.00364350000746,1071
1070,0.0389739375407,0.00367090000509,1081
1080,0.0389739375407,0.00370880000264,1091
1090,0.0390644353163,0.00373860000036,1101
1100,0.0391327282905,0.00377099999969,1111
1110,0.0391327282905,0.00380749999749,1121
1120,0.0391327282905,0.00383529999817,1131
1130,0.0391327282905,0.00387769999725,1141
1140,0.0391327282905,0.00390799999514,1151
1150,0.0392351429367,0.00393569999505,1161
1160,0.0392351429367,0.00397809999413,1171
1170,0.0392351429367,0.00400679999439,1181
1180,0.0392438196384,0.00403479999295,1191
1190,0.0392438196384,0.00406299999304,1201
1200,0.0392438196384,0.0040920999927,1211
1210,0.0392438196384,0.00412979999601,1221
1220,0.0392794445864,0.00415909999356,1231
1230,0.0392794445864,0.00419029999466,1241
1240,0.0394128442517,0.00422489999619,1251
1250,0.0394128442517,0.00425119999636,1261
1260,0.0394276155881,0.0042779999967,1271
1270,0.0394648523292,0.00430679999772,1281
1280,0.0397077584228,0.00433929999417,1291
