,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
226,0.671000576,0.086134726,0.004000187,0.000895056,0.0001,"(50, 50)",3,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
227,0.864600086,0.083575544,0.00479908,0.001469575,0.0001,"(50, 50)",4,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
228,0.798199224,0.052179032,0.006400919,0.001356593,0.0001,"(50, 50)",5,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
229,0.854399967,0.063757949,0.005600119,0.001355433,0.0001,"(50, 50)",6,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
230,1.043599415,0.044904047,0.0064013,0.002576544,0.0001,"(50, 50)",7,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
231,1.126400948,0.04228303,0.013399315,0.013994734,0.0001,"(50, 50)",8,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
232,1.117400551,0.089641147,0.006199503,0.002039909,0.0001,"(50, 50)",9,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
233,1.140631199,0.051515407,0.009000111,0.004147735,0.0001,"(50, 50)",10,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
234,1.406031036,0.039029701,0.00820055,0.003655445,0.0001,"(50, 50)",15,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
235,1.715842628,0.093480186,0.006999493,0.002000452,0.0001,"(50, 50)",20,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
236,1.950006056,0.069632362,0.009399033,0.002870223,0.0001,"(50, 50)",25,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 25}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
237,2.048121691,0.089352496,0.009200382,0.001327439,0.0001,"(50, 50)",30,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 30}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
238,2.451616573,0.108092269,0.00920186,0.003369826,0.0001,"(50, 50)",35,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 35}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
239,2.56347537,0.131997777,0.008599949,0.00392949,0.0001,"(50, 50)",40,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 40}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
240,0.432625771,0.037411799,0.005599403,0.002154052,0.0001,"(50,)",2,"{'NN__alpha': 0.0001, 'NN__hidden_layer_sizes': (50,), 'km__n_clusters': 2}",0.5,0.5,0.5,0.5,0.5,0.5,8.60E-17,10,0.5,0.5,0.5,0.5,0.5,0.5,4.97E-17
