,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_km__n_clusters,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0,2.3506468296051026,0.28537166766083555,0.011399269104003906,0.0010206745762887774,0.1,"(50, 50)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 2}",0.6804914489716454,0.6950743296091965,0.683082813310447,0.6887766932523659,0.6939265671016083,0.6882700922845668,0.005761344406045389,283,0.6904497465493784,0.6793947023894568,0.6839423256491203,0.692140022542584,0.695560445885293,0.6882974486031664,0.00583737743408662
1,3.3774271965026856,0.5151608754956175,0.011400175094604493,0.0018543227835701448,0.1,"(50, 50)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 3}",0.7667836505485093,0.7731713399454869,0.7534223801127887,0.7608474416429564,0.7627010618981397,0.7633852084733714,0.006534438422250623,3,0.7622885918688084,0.7608872464240373,0.7647446800468111,0.7631257953851209,0.7609242176323124,0.762394106271418,0.0014493376785866667
2,3.3161981105804443,0.6410599909892152,0.01179957389831543,0.001938705680211846,0.1,"(50, 50)",4,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 4}",0.7630932988385224,0.7662884195922359,0.7540673348820999,0.752633413396684,0.7617782325593159,0.7595720313609662,0.005307133886759238,123,0.7568322370254194,0.7551175764637775,0.7614145532209236,0.7634227705622075,0.7626474998310747,0.7598869274206805,0.003302557472659445
3,3.9925984382629394,1.0436787163474213,0.014799690246582032,0.003059879034391152,0.1,"(50, 50)",5,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 5}",0.7671888284646358,0.7725905525246206,0.750926173035033,0.7505372800141556,0.7579087933355916,0.7598304199732896,0.008790062128921252,101,0.7627733662050484,0.75983143259294,0.762021827728691,0.7603243806972912,0.7593673694935786,0.7608636753435098,0.0013102313644564648
4,5.118397760391235,1.7162747155303095,0.018598556518554688,0.00935171774131607,0.1,"(50, 50)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 6}",0.7677584352111521,0.7703376466430512,0.7550670330038923,0.7602289802106926,0.7557954047232813,0.7618377971008962,0.006200708319976103,35,0.7624356057482314,0.7619373021545506,0.764160848149073,0.7632797068309426,0.759745962925856,0.7623118851617308,0.0014896253921913467
5,6.485999298095703,1.7594717260795718,0.014399242401123048,0.0010211147534455404,0.1,"(50, 50)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 7}",0.7688574225823372,0.7704292795610954,0.7515283495720476,0.7587726973765763,0.7555070053567873,0.7610192219601697,0.0074229470351349055,52,0.7607579170540597,0.7600347740658067,0.7623845045046579,0.7630860128353076,0.7593808592202403,0.7611288135360146,0.001399801397243102
6,8.334397172927856,1.5587826097965103,0.01679964065551758,0.002637892566559742,0.1,"(50, 50)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 8}",0.7665154358931731,0.7678826379196947,0.751193415457817,0.7545753263906206,0.7565947038106895,0.7593524395096288,0.006649472059247447,131,0.7594147755231075,0.7577669560261607,0.7607484746806746,0.7632059681998489,0.7578572796641522,0.7597986908187888,0.002027611551997242
7,9.260799121856689,1.636518757313319,0.017200708389282227,0.004489980043522412,0.1,"(50, 50)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 9}",0.7673420766206751,0.7721690897132448,0.754410897560231,0.7582758865424057,0.7586637139370088,0.7621725054240855,0.0065483050191730095,19,0.7601693297856547,0.760054464035086,0.7636127802850415,0.7634369683062597,0.7618800133779199,0.7618307111579924,0.0015279728410423632
8,11.342805099487304,1.5833460307120217,0.01700129508972168,0.001673797849000688,0.1,"(50, 50)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 10}",0.7698219988031818,0.7728929168483526,0.7548425688134047,0.7518444466805794,0.7606844548607574,0.7620173427477458,0.0081969340312383,27,0.7623266348341446,0.7609721062414833,0.7653139799571914,0.7625709666905884,0.7627055299615337,0.7627778435369883,0.001410268889152119
9,14.991186714172363,2.5655600613605536,0.018999910354614256,0.0026837282269492877,0.1,"(50, 50)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 15}",0.763544779329947,0.7692865417250615,0.7526548025128323,0.7545992676172184,0.7604506471112767,0.7601071907693562,0.0060345620307517365,86,0.7584912384802285,0.7594260942168677,0.7647158819474522,0.7625453818848272,0.7640386430841939,0.7618434479227139,0.0024756161817246418
10,19.166657876968383,3.0656609129402295,0.03419961929321289,0.01656899712785616,0.1,"(50, 50)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (50, 50), 'km__n_clusters': 20}",0.7605970917607666,0.7631274485069182,0.7411581525831491,0.7481276016335452,0.7535121620152745,0.7533044810869517,0.008050655792727233,276,0.7540965923044187,0.7517293824599688,0.748844915907119,0.7597599728934756,0.7557962681825717,0.7540454263495108,0.0036914353696682637
