,gamma,values,policy,time,steps
0,0.1,"[-1.38745788e-03  2.33459208e-02 -4.15530651e-04  2.45973762e-02
 -2.07724024e-04  2.52817263e-02  4.35473373e-06  2.59957717e-02
  2.21780355e-04  2.66124415e-02  4.05840296e-04  2.88086316e-02
 -5.02544320e-04  3.28921597e-02 -9.12955799e-04  3.09151385e-02
 -1.32604162e-03  2.66527703e-02 -1.46549938e-03  1.84671723e-02
  0.00000000e+00  0.00000000e+00 -8.50464383e-04  3.63214059e-02
  1.79350651e-04  3.66904323e-02  3.86666331e-04  3.72347314e-02
  5.98397278e-04  3.78025284e-02  8.14280414e-04  3.82926327e-02
  1.01416142e-03  4.00408661e-02  1.20232208e-04  4.32134928e-02
 -3.26532112e-04  4.09679615e-02 -7.75797792e-04  3.77657663e-02
 -9.14011994e-04  3.50249538e-02  0.00000000e+00  0.00000000e+00
 -1.06903184e-02  1.49302249e-02 -9.22417905e-03  1.62163038e-02
 -7.82704320e-03  1.66811672e-02 -6.40664846e-03  1.71653698e-02
 -4.90060260e-03  1.75834464e-02 -4.34194041e-03  1.90642752e-02
 -9.63781368e-03  2.16853376e-02 -1.01259144e-02  1.93491346e-02
 -1.06204888e-02  1.59750107e-02 -1.07824337e-02  1.27170462e-02
  0.00000000e+00  0.00000000e+00 -1.52234054e-02  1.48204438e-02
 -1.13724167e-02  1.60961831e-02 -9.67787160e-03  1.65576030e-02
 -7.95527639e-03  1.70382189e-02 -6.12734414e-03  1.74531987e-02
 -5.46967272e-03  1.89223843e-02 -1.40871052e-02  2.15247054e-02
 -1.46140505e-02  1.92058077e-02 -1.51493692e-02  1.58575473e-02
 -1.53225576e-02  1.26235385e-02  0.00000000e+00  0.00000000e+00
 -2.02571752e-02  1.47106627e-02 -1.35033298e-02  1.59760623e-02
 -1.15137740e-02  1.64340388e-02 -9.49141538e-03  1.69110680e-02
 -7.34419260e-03  1.73229509e-02 -6.58831041e-03  1.87804934e-02
 -1.90669428e-02  2.13640733e-02 -1.96160970e-02  1.90624808e-02
 -2.01789323e-02  1.57400840e-02 -2.03633643e-02  1.25300308e-02
  0.00000000e+00  0.00000000e+00 -2.57825245e-02  1.46008817e-02
 -1.56169185e-02  1.58559415e-02 -1.33347503e-02  1.63104746e-02
 -1.10150654e-02  1.67839172e-02 -8.55114799e-03  1.71927032e-02
 -7.69854811e-03  1.86386025e-02 -2.30753508e-02  2.12034412e-02
 -2.45851353e-02  1.89191538e-02 -2.57342688e-02  1.56226207e-02
 -2.59312319e-02  1.24365231e-02  0.00000000e+00  0.00000000e+00
 -3.18917816e-02  1.44911006e-02 -1.77534772e-02  1.57358208e-02
 -1.51815364e-02  1.61869104e-02 -1.25675173e-02  1.66567663e-02
 -9.78895402e-03  1.70624554e-02 -8.85561994e-03  1.84967117e-02
 -2.66059113e-02  2.10428091e-02 -2.82993723e-02  1.87758269e-02
 -2.98982507e-02  1.55051574e-02 -2.99782815e-02  1.23430154e-02
  0.00000000e+00  0.00000000e+00 -3.24223833e-02  1.43813195e-02
 -1.48434889e-02  1.56157000e-02 -1.19272851e-02  1.60633462e-02
 -8.94987988e-03  1.65296154e-02 -5.92973254e-03  1.69322077e-02
 -2.96003438e-03  1.83555154e-02 -1.60094545e-02  2.08821769e-02
 -2.75077699e-02  1.86325000e-02 -3.02004941e-02  1.53876941e-02
 -3.02258954e-02  1.22495077e-02  0.00000000e+00  0.00000000e+00
 -2.23817513e-02  1.42715385e-02 -5.57312053e-03  1.24101996e-01
 -2.75090213e-03  1.50725962e-01  1.40420000e-04  1.78348795e-01
  2.99010633e-03  2.02115241e-01  6.99424994e-03  2.86218612e-01
  3.29786363e-04  4.02714337e-01 -1.17227728e-02  1.08925665e-01
 -2.39211562e-02  1.52702308e-02 -2.55144469e-02  1.21560000e-02
  0.00000000e+00  0.00000000e+00 -8.52063624e-03  2.79866397e-01
  5.46857893e-03  3.88664996e-01  8.15681580e-03  4.06788962e-01
  1.09120968e-02  4.25673795e-01  1.36455956e-02  4.42066241e-01
  1.72591634e-02  4.98751612e-01  1.12880135e-02  6.19136337e-01
  5.68222975e-03  5.96828665e-01 -7.12838633e-03  2.90151635e-01
 -1.55707565e-02  6.48728231e-02  0.00000000e+00  0.00000000e+00
 -1.29580386e-02  6.57700397e-01 -1.74493077e-03  6.42346996e-01
  4.57669231e-04  6.52697962e-01  2.70701538e-03  6.63544795e-01
  4.99939231e-03  6.72914241e-01  7.11924615e-03  7.06733612e-01
 -1.91880843e-03  7.76387337e-01 -7.08306281e-03  7.94789665e-01
 -1.24636868e-02  7.60911635e-01 -1.39704835e-02  5.56292823e-01
  0.00000000e+00  0.00000000e+00  1.07490292e-02  9.24424397e-01
  2.08612615e-02  8.84366996e-01  2.28280538e-02  8.87725962e-01
  2.48405846e-02  8.91261795e-01  2.68644308e-02  8.94308241e-01
  2.91362462e-02  9.05611612e-01  2.17905869e-02  9.29086337e-01
  1.67731541e-02  9.33579665e-01  1.16310667e-02  9.41730635e-01
  1.06766212e-02  9.64378823e-01  0.00000000e+00  0.00000000e+00
 -3.15234605e-01  2.23039692e-03 -2.92784000e-01  2.35999615e-03
 -2.52250000e-01  2.42596231e-03 -2.11063000e-01  2.49479462e-03
 -1.67193000e-01  2.55424077e-03 -1.53699000e-01  2.77461231e-03
 -3.04362966e-01  3.16033692e-03 -3.09449531e-01  2.97466538e-03
 -3.14748666e-01  2.55463462e-03 -3.16232976e-01  1.75482308e-03
  0.00000000e+00  0.00000000e+00 -3.88607753e-01  2.23039692e-03
 -2.92784000e-01  2.35999615e-03 -2.52250000e-01  2.42596231e-03
 -2.11063000e-01  2.49479462e-03 -1.67193000e-01  2.55424077e-03
 -1.53699000e-01  2.77461231e-03 -3.77816177e-01  3.16033692e-03
 -3.82865977e-01  2.97466538e-03 -3.88126022e-01  2.55463462e-03
 -3.89599088e-01  1.75482308e-03  0.00000000e+00  0.00000000e+00
 -4.61425599e-01  2.23039692e-03 -2.92784000e-01  2.35999615e-03
 -2.52250000e-01  2.42596231e-03 -2.11063000e-01  2.49479462e-03
 -1.67193000e-01  2.55424077e-03 -1.53699000e-01  2.77461231e-03
 -4.51082523e-01  3.16033692e-03 -4.55861992e-01  2.97466538e-03
 -4.60943800e-01  2.55463462e-03 -4.62405462e-01  1.75482308e-03
  0.00000000e+00  0.00000000e+00 -5.33680015e-01  2.23039692e-03
 -2.92784000e-01  2.35999615e-03 -2.52250000e-01  2.42596231e-03
 -2.11063000e-01  2.49479462e-03 -1.67193000e-01  2.55424077e-03
 -1.53699000e-01  2.77461231e-03 -4.75375000e-01  3.16033692e-03
 -5.10518000e-01  2.97466538e-03 -5.33688800e-01  2.55463462e-03
 -5.35171385e-01  1.75482308e-03  0.00000000e+00  0.00000000e+00
 -6.06925915e-01  2.23039692e-03 -2.92784000e-01  2.35999615e-03
 -2.52250000e-01  2.42596231e-03 -2.11063000e-01  2.49479462e-03
 -1.67193000e-01  2.55424077e-03 -1.53699000e-01  2.77461231e-03
 -4.75375000e-01  3.16033692e-03 -5.10518000e-01  2.97466538e-03
 -5.43150000e-01  2.55463462e-03 -5.40430000e-01  1.75482308e-03
  0.00000000e+00  0.00000000e+00 -4.78033000e-01  2.23039692e-03
 -1.52975000e-01  2.35999615e-03 -1.17216000e-01  2.42596231e-03
 -8.05730000e-02  2.49479462e-03 -4.49410000e-02  2.55424077e-03
  1.17390000e-02  2.77461231e-03 -1.06809000e-01  3.16033692e-03
 -3.81951000e-01  2.97466538e-03 -4.23154000e-01  2.55463462e-03
 -4.19721000e-01  1.75482308e-03  0.00000000e+00  0.00000000e+00
 -1.00199000e-01  2.23039692e-03  1.21742000e-01  2.35999615e-03
  1.48300000e-01  2.42596231e-03  1.75854000e-01  2.49479462e-03
  1.99561000e-01  2.55424077e-03  2.83444000e-01  2.77461231e-03
  3.99554000e-01  3.16033692e-03  1.05951000e-01  2.97466538e-03
 -1.83163000e-01  2.55463462e-03 -1.78301000e-01  1.75482308e-03
  0.00000000e+00  0.00000000e+00  2.77636000e-01  2.23039692e-03
  3.86305000e-01  2.35999615e-03  4.04363000e-01  2.42596231e-03
  4.23179000e-01  2.49479462e-03  4.39512000e-01  2.55424077e-03
  4.95977000e-01  2.77461231e-03  6.15976000e-01  3.16033692e-03
  5.93854000e-01  2.97466538e-03  2.87597000e-01  2.55463462e-03
  6.31180000e-02  1.75482308e-03  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.23039692e-03  0.00000000e+00  2.35999615e-03
  0.00000000e+00  2.42596231e-03  0.00000000e+00  2.49479462e-03
  0.00000000e+00  2.55424077e-03  0.00000000e+00  2.77461231e-03
  0.00000000e+00  3.16033692e-03  0.00000000e+00  2.97466538e-03
  0.00000000e+00  2.55463462e-03  0.00000000e+00  1.75482308e-03
  0.00000000e+00  0.00000000e+00  9.22194000e-01  2.23039692e-03
  8.82007000e-01  2.35999615e-03  8.85300000e-01  2.42596231e-03
  8.88767000e-01  2.49479462e-03  8.91754000e-01  2.55424077e-03
  9.02837000e-01  2.77461231e-03  9.25926000e-01  3.16033692e-03
  9.30605000e-01  2.97466538e-03  9.39176000e-01  2.55463462e-03
  9.62624000e-01  1.75482308e-03  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.23039692e-03  0.00000000e+00  2.35999615e-03
  0.00000000e+00  2.42596231e-03  0.00000000e+00  2.49479462e-03
  0.00000000e+00  2.55424077e-03  0.00000000e+00  2.77461231e-03
  0.00000000e+00  3.16033692e-03  0.00000000e+00  2.97466538e-03
  0.00000000e+00  2.55463462e-03  0.00000000e+00  1.75482308e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.23039692e-03
  0.00000000e+00  2.35999615e-03  0.00000000e+00  2.42596231e-03
  0.00000000e+00  2.49479462e-03  0.00000000e+00  2.55424077e-03
  0.00000000e+00  2.77461231e-03  0.00000000e+00  3.16033692e-03
  0.00000000e+00  2.97466538e-03  0.00000000e+00  2.55463462e-03
  0.00000000e+00  1.75482308e-03  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.23039692e-03  0.00000000e+00  2.35999615e-03
  0.00000000e+00  2.42596231e-03  0.00000000e+00  2.49479462e-03
  0.00000000e+00  2.55424077e-03  0.00000000e+00  2.77461231e-03
  0.00000000e+00  3.16033692e-03  0.00000000e+00  2.97466538e-03
  0.00000000e+00  2.55463462e-03  0.00000000e+00  1.75482308e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.23039692e-03
  0.00000000e+00  2.35999615e-03  0.00000000e+00  2.42596231e-03
  0.00000000e+00  2.49479462e-03  0.00000000e+00  2.55424077e-03
  0.00000000e+00  2.77461231e-03  0.00000000e+00  3.16033692e-03
  0.00000000e+00  2.97466538e-03  0.00000000e+00  2.55463462e-03
  0.00000000e+00  1.75482308e-03  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.23039692e-03  0.00000000e+00  2.35999615e-03
  0.00000000e+00  2.42596231e-03  0.00000000e+00  2.49479462e-03
  0.00000000e+00  2.55424077e-03  0.00000000e+00  2.77461231e-03
  0.00000000e+00  3.16033692e-03  0.00000000e+00  2.97466538e-03
  0.00000000e+00  2.55463462e-03  0.00000000e+00  1.75482308e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.23039692e-03
  0.00000000e+00  2.35999615e-03  0.00000000e+00  2.42596231e-03
  0.00000000e+00  2.49479462e-03  0.00000000e+00  2.55424077e-03
  0.00000000e+00  2.77461231e-03  0.00000000e+00  3.16033692e-03
  0.00000000e+00  2.97466538e-03  0.00000000e+00  2.55463462e-03
  0.00000000e+00  1.75482308e-03  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.23039692e-03  0.00000000e+00  2.35999615e-03
  0.00000000e+00  2.42596231e-03  0.00000000e+00  2.49479462e-03
  0.00000000e+00  2.55424077e-03  0.00000000e+00  2.77461231e-03
  0.00000000e+00  3.16033692e-03  0.00000000e+00  2.97466538e-03
  0.00000000e+00  2.55463462e-03  0.00000000e+00  1.75482308e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.23039692e-03
  0.00000000e+00  2.35999615e-03  0.00000000e+00  2.42596231e-03
  0.00000000e+00  2.49479462e-03  0.00000000e+00  2.55424077e-03
  0.00000000e+00  2.77461231e-03  0.00000000e+00  3.16033692e-03
  0.00000000e+00  2.97466538e-03  0.00000000e+00  2.55463462e-03
  0.00000000e+00  1.75482308e-03  0.00000000e+00  0.00000000e+00
  0.00000000e+00  2.23039692e-03  0.00000000e+00  2.35999615e-03
  0.00000000e+00  2.42596231e-03  0.00000000e+00  2.49479462e-03
  0.00000000e+00  2.55424077e-03  0.00000000e+00  2.77461231e-03
  0.00000000e+00  3.16033692e-03  0.00000000e+00  2.97466538e-03
  0.00000000e+00  2.55463462e-03  0.00000000e+00  1.75482308e-03
  0.00000000e+00  0.00000000e+00  0.00000000e+00  2.23039692e-03
  0.00000000e+00  2.35999615e-03  0.00000000e+00  2.42596231e-03
  0.00000000e+00  2.49479462e-03  0.00000000e+00  2.55424077e-03
  0.00000000e+00  2.77461231e-03  0.00000000e+00  3.16033692e-03
  0.00000000e+00  2.97466538e-03  0.00000000e+00  2.55463462e-03
  0.00000000e+00  1.75482308e-03  0.00000000e+00  0.00000000e+00]","[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 1
 0 1 0 1 0 1 0 1 1 1 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 0
 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 1 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0]",0.0015006065368652344,2
