,gamma,step,step_time,time,values,variation,policies,policy_changes
0,0.1,0,0.0006175000000001596,0.0006175000000001596,"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.011739    0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.121742
  0.          0.1483      0.          0.175854    0.          0.199561
  0.          0.283444    0.          0.399554    0.          0.105951
  0.          0.          0.          0.          0.          0.
  0.          0.277636    0.          0.386305    0.          0.404363
  0.          0.423179    0.          0.439512    0.          0.495977
  0.          0.615976    0.          0.593854    0.          0.287597
  0.          0.063118    0.          0.          0.          0.65547
  0.          0.639987    0.          0.650272    0.          0.66105
  0.          0.67036     0.          0.703959    0.          0.773227
  0.          0.791815    0.          0.758357    0.          0.554538
  0.          0.          0.          0.922194    0.          0.882007
  0.          0.8853      0.          0.888767    0.          0.891754
  0.          0.902837    0.          0.925926    0.          0.930605
  0.          0.939176    0.          0.962624    0.          0.
 -0.30769231  0.         -0.292784    0.         -0.25225     0.
 -0.211063    0.         -0.167193    0.         -0.153699    0.
 -0.30769231  0.         -0.30769231  0.         -0.30769231  0.
 -0.30769231  0.          0.          0.         -0.38461538  0.
 -0.292784    0.         -0.25225     0.         -0.211063    0.
 -0.167193    0.         -0.153699    0.         -0.38461538  0.
 -0.38461538  0.         -0.38461538  0.         -0.38461538  0.
  0.          0.         -0.46153846  0.         -0.292784    0.
 -0.25225     0.         -0.211063    0.         -0.167193    0.
 -0.153699    0.         -0.46153846  0.         -0.46153846  0.
 -0.46153846  0.         -0.46153846  0.          0.          0.
 -0.53846154  0.         -0.292784    0.         -0.25225     0.
 -0.211063    0.         -0.167193    0.         -0.153699    0.
 -0.475375    0.         -0.510518    0.         -0.53846154  0.
 -0.53846154  0.          0.          0.         -0.61538462  0.
 -0.292784    0.         -0.25225     0.         -0.211063    0.
 -0.167193    0.         -0.153699    0.         -0.475375    0.
 -0.510518    0.         -0.54315     0.         -0.54043     0.
  0.          0.         -0.478033    0.         -0.152975    0.
 -0.117216    0.         -0.080573    0.         -0.044941    0.
  0.011739    0.         -0.106809    0.         -0.381951    0.
 -0.423154    0.         -0.419721    0.          0.          0.
 -0.100199    0.          0.121742    0.          0.1483      0.
  0.175854    0.          0.199561    0.          0.283444    0.
  0.399554    0.          0.105951    0.         -0.183163    0.
 -0.178301    0.          0.          0.          0.277636    0.
  0.386305    0.          0.404363    0.          0.423179    0.
  0.439512    0.          0.495977    0.          0.615976    0.
  0.593854    0.          0.287597    0.          0.063118    0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.922194    0.          0.882007    0.          0.8853      0.
  0.888767    0.          0.891754    0.          0.902837    0.
  0.925926    0.          0.930605    0.          0.939176    0.
  0.962624    0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.        ]",1.5780086153846153,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 0 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 1
 0 1 0 1 0 1 0 1 1 1 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 0
 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 1 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0]",221
1,0.1,1,0.00040189999999995507,0.0010194000000001147,"[ 0.00000000e+00  2.23039692e-02  0.00000000e+00  2.35999615e-02
  0.00000000e+00  2.42596231e-02  0.00000000e+00  2.49479462e-02
  0.00000000e+00  2.55424077e-02  0.00000000e+00  2.77461231e-02
  0.00000000e+00  3.16033692e-02  0.00000000e+00  2.97466538e-02
  0.00000000e+00  2.55463462e-02  0.00000000e+00  1.75482308e-02
  0.00000000e+00  0.00000000e+00  0.00000000e+00  3.55529385e-02
  0.00000000e+00  3.59697077e-02  0.00000000e+00  3.64933462e-02
  0.00000000e+00  3.70396231e-02  0.00000000e+00  3.75111462e-02
  0.00000000e+00  3.92805154e-02  0.00000000e+00  4.22497000e-02
  0.00000000e+00  4.01080000e-02  0.00000000e+00  3.69435231e-02
  0.00000000e+00  3.43704000e-02  0.00000000e+00  0.00000000e+00
 -9.46745562e-03  1.42715385e-02 -9.00873846e-03  1.56157000e-02
 -7.76153846e-03  1.60633462e-02 -6.49424615e-03  1.65296154e-02
 -5.14440000e-03  1.69322077e-02 -4.72920000e-03  1.84458154e-02
 -9.46745562e-03  2.08821769e-02 -9.46745562e-03  1.86325000e-02
 -9.46745562e-03  1.52702308e-02 -9.46745562e-03  1.21560000e-02
  0.00000000e+00  0.00000000e+00 -1.42011834e-02  1.42715385e-02
 -1.12609231e-02  1.56157000e-02 -9.70192308e-03  1.60633462e-02
 -8.11780769e-03  1.65296154e-02 -6.43050000e-03  1.69322077e-02
 -5.91150000e-03  1.84458154e-02 -1.42011834e-02  2.08821769e-02
 -1.42011834e-02  1.86325000e-02 -1.42011834e-02  1.52702308e-02
 -1.42011834e-02  1.21560000e-02  0.00000000e+00  0.00000000e+00
 -1.95266272e-02  1.42715385e-02 -1.35131077e-02  1.56157000e-02
 -1.16423077e-02  1.60633462e-02 -9.74136923e-03  1.65296154e-02
 -7.71660000e-03  1.69322077e-02 -7.09380000e-03  1.84458154e-02
 -1.95266272e-02  2.08821769e-02 -1.95266272e-02  1.86325000e-02
 -1.95266272e-02  1.52702308e-02 -1.95266272e-02  1.21560000e-02
  0.00000000e+00  0.00000000e+00 -2.54437870e-02  1.42715385e-02
 -1.57652923e-02  1.56157000e-02 -1.35826923e-02  1.60633462e-02
 -1.13649308e-02  1.65296154e-02 -9.00270000e-03  1.69322077e-02
 -8.27610000e-03  1.84458154e-02 -2.35026627e-02  2.08821769e-02
 -2.45839858e-02  1.86325000e-02 -2.54437870e-02  1.52702308e-02
 -2.54437870e-02  1.21560000e-02  0.00000000e+00  0.00000000e+00
 -3.19526627e-02  1.42715385e-02 -1.80174769e-02  1.56157000e-02
 -1.55230769e-02  1.60633462e-02 -1.29884923e-02  1.65296154e-02
 -1.02888000e-02  1.69322077e-02 -9.36810000e-03  1.84458154e-02
 -2.71593935e-02  2.08821769e-02 -2.85110473e-02  1.86325000e-02
 -2.97300592e-02  1.52702308e-02 -2.96463669e-02  1.21560000e-02
  0.00000000e+00  0.00000000e+00 -3.24601870e-02  1.42715385e-02
 -1.50313692e-02  1.56157000e-02 -1.21678000e-02  1.60633462e-02
 -9.24425385e-03  1.65296154e-02 -6.27821538e-03  1.69322077e-02
 -3.36996154e-03  1.83555154e-02 -1.64021396e-02  2.08821769e-02
 -2.76671935e-02  1.86325000e-02 -3.02159515e-02  1.52702308e-02
 -3.00893976e-02  1.21560000e-02  0.00000000e+00  0.00000000e+00
 -2.23760408e-02  1.42715385e-02 -5.72016923e-03  1.21742000e-01
 -2.93002308e-03  1.48300000e-01 -7.14846154e-05  1.75854000e-01
  2.74500000e-03  1.99561000e-01  6.71536154e-03  2.83444000e-01
  2.14372781e-05  3.99554000e-01 -1.18398089e-02  1.05951000e-01
 -2.38743592e-02  1.52702308e-02 -2.54041899e-02  1.21560000e-02
  0.00000000e+00  0.00000000e+00 -8.61469467e-03  2.77636000e-01
  5.30810769e-03  3.86305000e-01  7.98121538e-03  4.04363000e-01
  1.07210154e-02  4.23179000e-01  1.34389462e-02  4.39512000e-01
  1.70350385e-02  4.95977000e-01  1.09636911e-02  6.15976000e-01
  5.51037574e-03  5.93854000e-01 -7.17715148e-03  2.87597000e-01
 -1.55673053e-02  6.31180000e-02  0.00000000e+00  0.00000000e+00
 -1.29699562e-02  6.55470000e-01 -1.74493077e-03  6.39987000e-01
  4.57669231e-04  6.50272000e-01  2.70701538e-03  6.61050000e-01
  4.99939231e-03  6.70360000e-01  7.11924615e-03  7.03959000e-01
 -2.07653195e-03  7.73227000e-01 -7.12633195e-03  7.91815000e-01
 -1.24230899e-02  7.58357000e-01 -1.38847515e-02  5.54538000e-01
  0.00000000e+00  0.00000000e+00  1.06783077e-02  9.22194000e-01
  2.08612615e-02  8.82007000e-01  2.28280538e-02  8.85300000e-01
  2.48405846e-02  8.88767000e-01  2.68644308e-02  8.91754000e-01
  2.91362462e-02  9.02837000e-01  2.16578550e-02  9.25926000e-01
  1.67160320e-02  9.30605000e-01  1.16170663e-02  9.39176000e-01
  1.06965124e-02  9.62624000e-01  0.00000000e+00  0.00000000e+00
 -3.15336820e-01  0.00000000e+00 -2.92784000e-01  0.00000000e+00
 -2.52250000e-01  0.00000000e+00 -2.11063000e-01  0.00000000e+00
 -1.67193000e-01  0.00000000e+00 -1.53699000e-01  0.00000000e+00
 -3.04443396e-01  0.00000000e+00 -3.09493196e-01  0.00000000e+00
 -3.14789954e-01  0.00000000e+00 -3.16251615e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -3.88709601e-01  0.00000000e+00
 -2.92784000e-01  0.00000000e+00 -2.52250000e-01  0.00000000e+00
 -2.11063000e-01  0.00000000e+00 -1.67193000e-01  0.00000000e+00
 -1.53699000e-01  0.00000000e+00 -3.77816177e-01  0.00000000e+00
 -3.82865977e-01  0.00000000e+00 -3.88162735e-01  0.00000000e+00
 -3.89624396e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -4.61490666e-01  0.00000000e+00 -2.92784000e-01  0.00000000e+00
 -2.52250000e-01  0.00000000e+00 -2.11063000e-01  0.00000000e+00
 -1.67193000e-01  0.00000000e+00 -1.53699000e-01  0.00000000e+00
 -4.51082523e-01  0.00000000e+00 -4.55861992e-01  0.00000000e+00
 -4.60943800e-01  0.00000000e+00 -4.62405462e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -5.33680015e-01  0.00000000e+00
 -2.92784000e-01  0.00000000e+00 -2.52250000e-01  0.00000000e+00
 -2.11063000e-01  0.00000000e+00 -1.67193000e-01  0.00000000e+00
 -1.53699000e-01  0.00000000e+00 -4.75375000e-01  0.00000000e+00
 -5.10518000e-01  0.00000000e+00 -5.33688800e-01  0.00000000e+00
 -5.35171385e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -6.06925915e-01  0.00000000e+00 -2.92784000e-01  0.00000000e+00
 -2.52250000e-01  0.00000000e+00 -2.11063000e-01  0.00000000e+00
 -1.67193000e-01  0.00000000e+00 -1.53699000e-01  0.00000000e+00
 -4.75375000e-01  0.00000000e+00 -5.10518000e-01  0.00000000e+00
 -5.43150000e-01  0.00000000e+00 -5.40430000e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00 -4.78033000e-01  0.00000000e+00
 -1.52975000e-01  0.00000000e+00 -1.17216000e-01  0.00000000e+00
 -8.05730000e-02  0.00000000e+00 -4.49410000e-02  0.00000000e+00
  1.17390000e-02  0.00000000e+00 -1.06809000e-01  0.00000000e+00
 -3.81951000e-01  0.00000000e+00 -4.23154000e-01  0.00000000e+00
 -4.19721000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00
 -1.00199000e-01  0.00000000e+00  1.21742000e-01  0.00000000e+00
  1.48300000e-01  0.00000000e+00  1.75854000e-01  0.00000000e+00
  1.99561000e-01  0.00000000e+00  2.83444000e-01  0.00000000e+00
  3.99554000e-01  0.00000000e+00  1.05951000e-01  0.00000000e+00
 -1.83163000e-01  0.00000000e+00 -1.78301000e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.77636000e-01  0.00000000e+00
  3.86305000e-01  0.00000000e+00  4.04363000e-01  0.00000000e+00
  4.23179000e-01  0.00000000e+00  4.39512000e-01  0.00000000e+00
  4.95977000e-01  0.00000000e+00  6.15976000e-01  0.00000000e+00
  5.93854000e-01  0.00000000e+00  2.87597000e-01  0.00000000e+00
  6.31180000e-02  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  9.22194000e-01  0.00000000e+00
  8.82007000e-01  0.00000000e+00  8.85300000e-01  0.00000000e+00
  8.88767000e-01  0.00000000e+00  8.91754000e-01  0.00000000e+00
  9.02837000e-01  0.00000000e+00  9.25926000e-01  0.00000000e+00
  9.30605000e-01  0.00000000e+00  9.39176000e-01  0.00000000e+00
  9.62624000e-01  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00]",0.07470988698224854,"[1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1
 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1
 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1
 1 1 1 1 0 0 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 0 0 1 1 1 0 1 0 1 0 1
 0 1 0 1 0 1 0 1 1 1 1 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 0
 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 0 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1 0 1
 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0
 0 0 1 0 1 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 0 0 0 1 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
 0]",1
