iterations,fitness,time,fevals
0,549.0,13.872579,1000
10,573.0,27.6868664,2100
20,610.0,41.4136921,3200
30,620.0,54.6515811,4300
40,642.0,67.8938126,5400
50,659.0,80.7087032,6500
60,674.0,92.5375093,7600
70,695.0,103.786993,8700
80,708.0,114.7021968,9800
90,710.0,125.6057397,10900
100,726.0,138.1702628,12000
110,746.0,148.8321254,13100
120,750.0,159.1620657,14200
130,758.0,169.3630653,15300
140,760.0,179.9021195,16400
150,758.0,190.5792917,17500
160,760.0,201.2637369,18600
170,768.0,211.1511451,19700
180,764.0,221.1020369,20800
190,766.0,231.3781233,21900
200,766.0,241.3816382,23000
210,772.0,251.1386115,24100
220,768.0,260.9619679,25200
230,782.0,270.7593951,26300
240,774.0,280.7886871,27400
250,770.0,290.5427883,28500
260,770.0,302.4839326,29600
270,770.0,313.8270726,30700
280,772.0,325.0700748,31800
290,769.0,336.3354575,32900
300,772.0,347.5616795,34000
310,774.0,357.3800639,35100
320,790.0,367.2828745,36200
330,768.0,378.3175737,37300
340,793.0,388.0594942,38400
350,784.0,396.2262481,39500
360,794.0,404.2256428,40600
370,784.0,412.1042046,41700
380,792.0,420.2259773,42800
390,796.0,429.5621172,43900
400,796.0,439.3052062,45000
410,790.0,448.1655052,46100
420,810.0,456.0621484,47200
430,800.0,463.9888203,48300
440,794.0,471.7084228,49400
450,796.0,479.5266236,50500
460,796.0,487.3517551,51600
470,804.0,495.0142394,52700
480,802.0,503.1244483,53800
490,798.0,511.0444164,54900
500,806.0,519.0982567,56000
510,800.0,527.0711995,57100
520,800.0,534.9904464,58200
530,792.0,544.8152222,59300
540,808.0,556.1575621,60400
550,806.0,566.6323896,61500
560,808.0,575.1557663,62600
570,812.0,583.7723159,63700
580,802.0,591.8223577,64800
590,797.0,600.0365398,65900
600,792.0,608.3828385,67000
610,800.0,616.7117858,68100
620,808.0,625.5209257,69200
630,812.0,634.7091196,70300
640,798.0,644.6145189,71400
650,804.0,653.1344615,72500
660,808.0,662.5049142,73600
670,798.0,671.0126579,74700
680,800.0,679.2642483,75800
690,804.0,687.3571597,76900
700,816.0,695.3830678,78000
710,802.0,703.6864175,79100
720,810.0,711.9188155,80200
730,807.0,722.0051715,81300
740,796.0,731.5417273,82400
750,802.0,740.0635468,83500
760,804.0,748.2531343,84600
770,799.0,756.1350895,85700
780,806.0,764.3432598,86800
790,816.0,772.3328947,87900
800,810.0,780.1691174,89000
810,810.0,788.4350246,90100
820,824.0,796.5159878,91200
830,810.0,804.9547194,92300
840,804.0,813.3644706,93400
850,814.0,821.4669619,94500
860,816.0,829.4893312,95600
870,808.0,837.7579575,96700
880,806.0,847.1416673,97800
890,804.0,855.882868,98900
900,794.0,864.3014213,100000
910,803.0,872.3583374,101100
920,814.0,880.3995043,102200
930,806.0,888.478291,103300
940,808.0,896.5522676,104400
950,810.0,904.5573293,105500
960,812.0,912.5996133,106600
970,802.0,920.5145786,107700
980,806.0,928.455144,108800
990,808.0,936.3039743,109900
1000,808.0,944.2023682,111000
1010,812.0,952.2652437,112100
1020,816.0,960.2730511,113200
1030,810.0,968.4341545,114300
1040,812.0,976.3896994,115400
1050,804.0,984.2642731,116500
1060,812.0,992.9840589,117600
1070,800.0,1001.041097,118700
1080,800.0,1010.3991957,119800
1090,800.0,1020.2768833,120900
1100,808.0,1029.4104739,122000
1110,814.0,1037.5197219,123100
1120,816.0,1045.7680644,124200
1130,806.0,1053.6997881,125300
1140,806.0,1062.3872062,126400
1150,809.0,1071.7163868,127500
1160,796.0,1079.819435,128600
1170,808.0,1088.0657001,129700
1180,810.0,1096.0743525,130800
1190,816.0,1104.3462149,131900
1200,814.0,1112.679541,133000
1210,806.0,1120.9944849,134100
1220,814.0,1130.663479,135200
1230,810.0,1143.1676676,136300
1240,815.0,1151.6718346,137400
1250,814.0,1159.717067,138500
1260,808.0,1167.8507797,139600
1270,806.0,1175.7003148,140700
1280,818.0,1183.5570088,141800
1290,808.0,1191.2139395,142900
1300,812.0,1198.9896585,144000
1310,808.0,1206.8441401,145100
1320,808.0,1214.9456657,146200
1330,813.0,1223.0655301,147300
1340,808.0,1231.2296892,148400
1350,818.0,1239.2564034,149500
1360,816.0,1247.2355837,150600
1370,816.0,1255.1169311,151700
1380,810.0,1262.8965278,152800
1390,814.0,1270.7779687,153900
1400,812.0,1278.3921613,155000
1410,816.0,1286.3215367,156100
1420,812.0,1294.2146826,157200
1430,814.0,1301.9273714,158300
1440,824.0,1309.867148,159400
1450,814.0,1317.5407629,160500
1460,806.0,1325.4050191,161600
1470,807.0,1333.1138296,162700
1480,806.0,1340.5824264,163800
1490,814.0,1348.2723638,164900
1500,814.0,1355.7174205,166000
1510,800.0,1363.4910769,167100
1520,808.0,1371.6124568,168200
1530,824.0,1379.2939765,169300
1540,812.0,1386.8490053,170400
1550,810.0,1394.6794569,171500
1560,806.0,1402.3148213,172600
1570,814.0,1409.9760181,173700
1580,808.0,1417.5063168,174800
1590,812.0,1424.9704344,175900
1600,816.0,1433.060421,177000
1610,808.0,1441.3510881,178100
1620,804.0,1450.8388648,179200
1630,812.0,1460.2433617,180300
1640,806.0,1469.6816694,181400
1650,808.0,1478.7652172,182500
1660,806.0,1486.7146142,183600
1670,804.0,1495.1367103,184700
1680,818.0,1505.8558793,185800
1690,814.0,1517.5499604,186900
1700,802.0,1529.9080871,188000
1710,800.0,1540.6637301,189100
1720,806.0,1551.9903785,190200
1730,806.0,1560.3133244,191300
1740,794.0,1568.6885217,192400
1750,800.0,1576.7890118,193500
1760,808.0,1585.5116383,194600
1770,806.0,1594.453442,195700
1780,798.0,1603.091548,196800
1790,812.0,1610.8310554,197900
1800,810.0,1619.6606432,199000
1810,810.0,1628.9864385,200100
1820,806.0,1637.5902406,201200
1830,798.0,1646.5401224,202300
1840,808.0,1655.9255078,203400
1850,810.0,1664.8875046,204500
1860,802.0,1672.8807692,205600
1870,806.0,1680.7009932,206700
1880,804.0,1688.8786515,207800
1890,794.0,1696.8628849,208900
1900,796.0,1704.5803177,210000
1910,801.0,1713.512286,211100
1920,800.0,1721.8251903,212200
1930,794.0,1730.2847539,213300
1940,808.0,1739.1841356,214400
1950,790.0,1747.934889,215500
1960,802.0,1756.9794534,216600
1970,806.0,1765.6666242,217700
1980,790.0,1773.8464743,218800
1990,802.0,1781.67141,219900
2000,808.0,1789.572024,221000
2010,798.0,1797.75884,222100
2020,800.0,1806.5485855,223200
2030,796.0,1814.2100663,224300
2040,808.0,1821.9620737,225400
2050,808.0,1829.9594156,226500
2060,796.0,1837.9469025,227600
2070,810.0,1845.8243485,228700
2080,792.0,1853.7223079,229800
2090,804.0,1862.7257266,230900
2100,796.0,1870.6515174,232000
2110,806.0,1879.3901188,233100
2120,812.0,1888.4719499,234200
2130,802.0,1896.477962,235300
2140,796.0,1904.5641943,236400
2150,814.0,1912.6352742,237500
2160,802.0,1920.867231,238600
2170,810.0,1928.714685,239700
2180,796.0,1936.7004796,240800
2190,800.0,1944.710572,241900
2200,798.0,1952.6416377,243000
2210,810.0,1960.3400681,244100
2220,810.0,1967.8476656,245200
2230,828.0,1975.8367775,246300
2240,822.0,1984.2862137,247400
2250,822.0,1994.0446817,248500
2260,814.0,2002.0048054,249600
2270,808.0,2009.8497833,250700
2280,816.0,2018.5600747,251800
2290,820.0,2026.7393437,252900
2300,816.0,2034.9340225,254000
2310,824.0,2043.3321672,255100
2320,820.0,2051.7780096,256200
2330,820.0,2059.6785094,257300
2340,814.0,2067.343396,258400
2350,812.0,2075.4709495,259500
2360,816.0,2085.2406181,260600
2370,814.0,2093.796956,261700
2380,816.0,2102.6296852,262800
2390,820.0,2110.5985033,263900
2400,810.0,2119.3463492,265000
2410,812.0,2128.1396166,266100
2420,810.0,2137.4571537,267200
2430,814.0,2146.1311555,268300
2440,810.0,2156.3950383,269400
2450,794.0,2166.1198722,270500
2460,808.0,2178.1828595,271600
2470,806.0,2187.0316544,272700
2480,812.0,2195.8520193,273800
2490,800.0,2204.7933585,274900
2500,800.0,2212.9331613,276000
2510,806.0,2221.417812,277100
2520,816.0,2231.0597422,278200
2530,808.0,2239.0725377,279300
2540,808.0,2246.9239524,280400
2550,808.0,2255.2332088,281500
2560,812.0,2262.8802881,282600
2570,802.0,2271.0866357,283700
2580,812.0,2279.093272,284800
2590,804.0,2287.2082203,285900
2600,796.0,2296.2781889,287000
2610,806.0,2304.4228853,288100
2620,804.0,2312.3167345,289200
2630,800.0,2320.7318209,290300
2640,818.0,2329.0538282,291400
2650,820.0,2338.0178139,292500
2660,798.0,2347.4310221,293600
2670,798.0,2355.8316478,294700
2680,796.0,2365.5703022,295800
2690,806.0,2375.0016393,296900
2700,810.0,2383.622347,298000
2710,812.0,2392.1300901,299100
2720,806.0,2399.8970768,300200
2730,802.0,2407.5328253,301300
2740,798.0,2416.6682358,302400
2750,808.0,2424.7318251,303500
2760,812.0,2432.6794875,304600
2770,812.0,2440.9804908,305700
2780,812.0,2450.2624103,306800
2790,794.0,2458.316733,307900
2800,804.0,2466.9146683,309000
2810,802.0,2475.0936519,310100
2820,796.0,2484.4706695,311200
2830,800.0,2492.6550584,312300
2840,810.0,2500.6759241,313400
2850,818.0,2509.1662939,314500
2860,808.0,2518.6403378,315600
2870,810.0,2527.8025866,316700
2880,805.0,2535.6886402,317800
2890,814.0,2544.3109562,318900
2900,800.0,2553.8839278,320000
2910,818.0,2562.8696905,321100
2920,806.0,2570.6935511,322200
2930,812.0,2578.48133,323300
2940,810.0,2586.2725291,324400
2950,802.0,2594.1473881,325500
2960,810.0,2602.0956453,326600
2970,818.0,2610.354863,327700
2980,804.0,2619.3407857,328800
2990,810.0,2627.0824868,329900
3000,808.0,2635.1381066,331000
3010,804.0,2644.3276055,332100
3020,816.0,2653.6038884,333200
3030,818.0,2662.6184526,334300
3040,820.0,2671.7311298,335400
3050,807.0,2680.5222652,336500
3060,816.0,2688.6678872,337600
3070,802.0,2696.9261471,338700
3080,806.0,2705.1927917,339800
3090,802.0,2714.2622758,340900
3100,808.0,2722.8835553,342000
3110,802.0,2730.8792568,343100
3120,810.0,2740.0581399,344200
3130,808.0,2748.1140347,345300
3140,800.0,2757.5727661,346400
3150,808.0,2765.936092,347500
3160,812.0,2776.0848611,348600
3170,806.0,2786.1823681,349700
3180,816.0,2796.7910538,350800
3190,812.0,2806.3436581,351900
3200,818.0,2815.5129056,353000
3210,820.0,2825.7435749,354100
3220,816.0,2835.3818023,355200
3230,814.0,2844.0589748,356300
3240,821.0,2851.7865245,357400
3250,800.0,2860.7987442,358500
3260,804.0,2870.2321508,359600
3270,814.0,2878.2305877,360700
3280,818.0,2886.3559742,361800
3290,813.0,2894.1141724,362900
3300,818.0,2902.0231708,364000
3310,810.0,2910.3383885,365100
3320,826.0,2918.2575035,366200
3330,824.0,2926.3714043,367300
3340,823.0,2936.4809833,368400
3350,826.0,2946.2796132,369500
3360,816.0,2955.1011633,370600
3370,826.0,2964.7156773,371700
3380,830.0,2973.246872,372800
3390,818.0,2982.0082433,373900
3400,828.0,2991.2822512,375000
3410,826.0,2999.5352282,376100
3420,822.0,3007.891253,377200
3430,832.0,3017.4444635,378300
3440,824.0,3027.0048991,379400
3450,822.0,3036.3143837,380500
3460,818.0,3044.9642163,381600
3470,814.0,3053.565826,382700
3480,820.0,3062.3891533,383800
3490,820.0,3071.2195686,384900
3500,834.0,3080.5627186,386000
3510,822.0,3088.7600272,387100
3520,820.0,3096.8685017,388200
3530,834.0,3105.6457031,389300
3540,828.0,3114.9964904,390400
3550,822.0,3123.4283176,391500
3560,844.0,3131.591521,392600
3570,834.0,3139.4302942,393700
3580,828.0,3147.1811095,394800
3590,828.0,3154.8820666,395900
3600,832.0,3163.0006951,397000
3610,830.0,3170.7211561,398100
3620,820.0,3179.9058501,399200
3630,828.0,3188.8392754,400300
3640,818.0,3198.1399227,401400
3650,832.0,3206.6821525,402500
3660,816.0,3216.106785,403600
3670,818.0,3223.8753767,404700
3680,818.0,3232.8123829,405800
3690,824.0,3242.5656685,406900
3700,836.0,3252.1383709,408000
3710,824.0,3261.998521,409100
3720,810.0,3271.4501989,410200
3730,812.0,3279.4960524,411300
3740,816.0,3287.4225239,412400
3750,820.0,3295.1905487,413500
3760,818.0,3304.506336,414600
3770,824.0,3313.5266734,415700
3780,814.0,3321.5879337,416800
3790,814.0,3329.3583195,417900
3800,822.0,3337.0144352,419000
3810,814.0,3344.7934251,420100
3820,804.0,3352.4248501,421200
3830,818.0,3361.5703501,422300
3840,816.0,3369.6727851,423400
3850,814.0,3377.5550441,424500
3860,808.0,3386.7522572,425600
