iterations,fitness,time,fevals
0,523.0,0.0021622,11
10,523.0,0.0042451,21
20,527.0,0.0058019,31
30,533.0,0.0075949,41
40,535.0,0.0095884,51
50,539.0,0.0109043,61
60,539.0,0.0118914,71
70,543.0,0.0122653,81
80,545.0,0.0126394,91
90,545.0,0.013028,101
100,545.0,0.0139056,111
110,549.0,0.0141159,121
120,549.0,0.0144183,131
130,555.0,0.0146469,141
140,561.0,0.0148084,151
150,563.0,0.0155481,161
160,565.0,0.0157185,171
170,565.0,0.0158667,181
180,565.0,0.0160236,191
190,567.0,0.016149,201
200,569.0,0.0162665,211
210,569.0,0.0163725,221
220,571.0,0.0164669,231
230,575.0,0.0166027,241
240,575.0,0.0167211,251
250,581.0,0.0168684,261
260,581.0,0.0169691,271
270,581.0,0.0170645,281
280,583.0,0.017174,291
290,591.0,0.017307,301
300,593.0,0.0174035,311
310,595.0,0.0174927,321
320,597.0,0.0176027,331
330,603.0,0.0177182,341
340,605.0,0.0178607,351
350,607.0,0.0179396,361
360,611.0,0.0180552,371
370,611.0,0.0181712,381
380,611.0,0.0182598,391
390,611.0,0.0183547,401
400,613.0,0.0184329,411
410,613.0,0.0185008,421
420,613.0,0.018579,431
430,613.0,0.0186901,441
440,613.0,0.0187606,451
450,613.0,0.0188519,461
460,613.0,0.0189315,471
470,615.0,0.0190056,481
480,615.0,0.0191698,491
490,617.0,0.0192433,501
500,621.0,0.0193224,511
510,621.0,0.0194048,521
520,623.0,0.0195317,531
530,623.0,0.0196138,541
540,623.0,0.0197001,551
550,625.0,0.0197979,561
560,625.0,0.0198795,571
570,625.0,0.0199503,581
580,625.0,0.0200643,591
590,627.0,0.0201354,601
600,627.0,0.0202198,611
610,627.0,0.0202907,621
620,627.0,0.0203724,631
630,627.0,0.0204513,641
640,627.0,0.0205289,651
650,629.0,0.0206087,661
660,631.0,0.0206814,671
670,633.0,0.0207532,681
680,633.0,0.0208278,691
690,635.0,0.0208942,701
700,639.0,0.0209637,711
710,639.0,0.0210617,721
720,643.0,0.021138,731
730,643.0,0.02121,741
740,643.0,0.0212743,751
750,643.0,0.0213284,761
760,643.0,0.0214139,771
770,645.0,0.021481,781
780,645.0,0.021547,791
790,645.0,0.0216178,801
800,647.0,0.0216816,811
810,649.0,0.0217485,821
820,649.0,0.021826,831
830,649.0,0.0218872,841
840,649.0,0.0219558,851
850,649.0,0.0220225,861
860,649.0,0.0221028,871
870,649.0,0.0221725,881
880,653.0,0.0222623,891
890,653.0,0.0223246,901
900,655.0,0.0223769,911
910,657.0,0.0224773,921
920,659.0,0.0225452,931
930,663.0,0.0226136,941
940,663.0,0.0227007,951
950,663.0,0.0227701,961
960,667.0,0.0228555,971
970,669.0,0.0229268,981
980,669.0,0.022999,991
990,669.0,0.0230666,1001
1000,669.0,0.0231393,1011
1010,671.0,0.0232213,1021
1020,673.0,0.023289,1031
1030,675.0,0.0233536,1041
1040,675.0,0.0234143,1051
1050,675.0,0.0235267,1061
1060,677.0,0.0235841,1071
1070,677.0,0.0236657,1081
1080,677.0,0.0237412,1091
1090,677.0,0.0238149,1101
1100,677.0,0.0238921,1111
1110,677.0,0.0239465,1121
1120,679.0,0.0240301,1131
1130,679.0,0.0241095,1141
1140,679.0,0.024171,1151
1150,679.0,0.024238,1161
1160,681.0,0.0243057,1171
1170,681.0,0.0243842,1181
1180,683.0,0.024454,1191
1190,683.0,0.0245158,1201
1200,687.0,0.0245885,1211
1210,687.0,0.0246567,1221
1220,689.0,0.0247354,1231
1230,689.0,0.0248087,1241
1240,689.0,0.0248895,1251
1250,689.0,0.0249703,1261
1260,691.0,0.0250351,1271
1270,691.0,0.0251355,1281
1280,691.0,0.0252031,1291
1290,691.0,0.0252735,1301
1300,691.0,0.0253992,1311
1310,691.0,0.0255257,1321
1320,691.0,0.0256168,1331
1330,691.0,0.0256839,1341
1340,691.0,0.0257551,1351
1350,693.0,0.0258102,1361
1360,695.0,0.0258771,1371
1370,695.0,0.0259424,1381
1380,695.0,0.0260167,1391
1390,695.0,0.0260766,1401
1400,695.0,0.0261525,1411
1410,695.0,0.0262503,1421
1420,695.0,0.0263311,1431
1430,695.0,0.0264259,1441
1440,695.0,0.0264892,1451
1450,697.0,0.0265616,1461
1460,699.0,0.0266314,1471
1470,699.0,0.0267091,1481
1480,699.0,0.0267907,1491
1490,701.0,0.0268533,1501
1500,703.0,0.0269067,1511
1510,703.0,0.0269914,1521
1520,705.0,0.0270571,1531
1530,705.0,0.0271356,1541
1540,707.0,0.02721,1551
1550,707.0,0.0272847,1561
1560,707.0,0.0273662,1571
1570,707.0,0.0274621,1581
1580,707.0,0.0275812,1591
1590,711.0,0.0276407,1601
1600,711.0,0.0277016,1611
1610,711.0,0.0277741,1621
1620,711.0,0.027835,1631
1630,711.0,0.0278966,1641
1640,711.0,0.0279721,1651
1650,711.0,0.0280353,1661
1660,711.0,0.0281021,1671
1670,711.0,0.0281671,1681
1680,713.0,0.0282571,1691
1690,713.0,0.0283375,1701
1700,713.0,0.028391,1711
1710,713.0,0.0284563,1721
1720,713.0,0.0285173,1731
1730,713.0,0.0285813,1741
1740,713.0,0.0286566,1751
1750,713.0,0.0287168,1761
1760,713.0,0.0287789,1771
1770,715.0,0.0288473,1781
1780,717.0,0.0289191,1791
1790,717.0,0.0290094,1801
1800,717.0,0.0290782,1811
1810,717.0,0.0291892,1821
1820,717.0,0.0292568,1831
1830,719.0,0.0293158,1841
1840,719.0,0.0293731,1851
1850,719.0,0.029455,1861
1860,721.0,0.0295221,1871
1870,721.0,0.0295962,1881
1880,721.0,0.0296644,1891
1890,721.0,0.0297363,1901
1900,721.0,0.0298258,1911
