iterations,fitness,time,fevals
0,472.0,6.12000000011e-05,11
10,472.0,0.000126399999999,21
20,466.0,0.000177499999999,31
30,468.0,0.000264600000001,41
40,466.0,0.000328800000002,51
50,468.0,0.000377400000001,61
60,466.0,0.0004469,71
70,472.0,0.000535199999998,81
80,474.0,0.000580799999998,91
90,476.0,0.000671799999999,101
100,478.0,0.000736699999997,111
110,482.0,0.000803199999996,121
120,486.0,0.000934899999994,131
130,488.0,0.00100289999999,141
140,490.0,0.00107689999999,151
150,492.0,0.0011279,161
160,494.0,0.0011978,171
170,498.0,0.0012797,181
180,506.0,0.0013485,191
190,508.0,0.0014066,201
200,514.0,0.0014771,211
210,514.0,0.0015491,221
220,518.0,0.0016325,231
230,520.0,0.0017212,241
240,522.0,0.0018119,251
250,522.0,0.0018931,261
260,522.0,0.0019813,271
270,522.0,0.0020689,281
280,524.0,0.0021654,291
290,524.0,0.0022488,301
300,526.0,0.0023127,311
310,526.0,0.0023877,321
320,530.0,0.0024704,331
330,532.0,0.0025414,341
340,534.0,0.0026501,351
350,536.0,0.0027208,361
360,544.0,0.0028066,371
370,546.0,0.0028904,381
380,546.0,0.0029619,391
390,546.0,0.0030307,401
400,546.0,0.0031064,411
410,546.0,0.0031745,421
420,546.0,0.00325939999999,431
430,550.0,0.0033216,441
440,554.0,0.0033955,451
450,556.0,0.0034875,461
460,558.0,0.0035473,471
470,558.0,0.0036091,481
480,560.0,0.0036822,491
490,566.0,0.0037536,501
500,566.0,0.0038245,511
510,568.0,0.0038889,521
520,568.0,0.0039402,531
530,570.0,0.0040098,541
540,570.0,0.0040875,551
550,572.0,0.0041714,561
560,574.0,0.0042606,571
570,576.0,0.0043281,581
580,576.0,0.0044002,591
590,580.0,0.0044905,601
600,582.0,0.0045884,611
610,582.0,0.0046749,621
620,584.0,0.0047448,631
630,584.0,0.0048138,641
640,586.0,0.0048826,651
650,590.0,0.0049565,661
660,592.0,0.005025,671
670,594.0,0.0050994,681
680,598.0,0.0051813,691
690,598.0,0.0052537,701
700,598.0,0.0053417,711
710,598.0,0.0054227,721
720,602.0,0.0054962,731
730,604.0,0.0055678,741
740,604.0,0.0056416,751
750,604.0,0.0057109,761
760,608.0,0.0058018,771
770,608.0,0.0058848,781
780,610.0,0.005957,791
790,614.0,0.0060331,801
800,616.0,0.00608190000001,811
810,618.0,0.0061608,821
820,624.0,0.006231,831
830,628.0,0.0063179,841
840,628.0,0.006366,851
850,630.0,0.0064569,861
860,630.0,0.0065457,871
